data,hora_utc,precipitacao_mm,pressao_mb,pressão_atmosferica_max.na_hora_ant._aut_mb,pressão_atmosferica_min._na_hora_ant._aut_mb,radiacao_global_kjm2,temperatura_c,temperatura_orvalho_c,temperatura_máxima_na_hora_ant._aut_c,temperatura_mínima_na_hora_ant._aut_c,umidade_relativa,vento_direcao_graus,vento_rajada_ms,vento_velocidade_ms,timestamp,source_file,station_code,station_name,latitude,longitude,altitude,station,hora,dia_semana,mes,ano,estacao,hora_sin,hora_cos,mes_sin,mes_cos,indice_calor,vento_u,vento_v,chuva_fraca,chuva_moderada,chuva_forte,chuva_muito_forte,evento_chuva,precipitacao_sum_3h,precipitacao_max_3h,precipitacao_sum_6h,precipitacao_max_6h,precipitacao_sum_12h,precipitacao_max_12h,precipitacao_sum_24h,precipitacao_max_24h,temperatura_mean_6h,temperatura_std_6h,temperatura_mean_12h,temperatura_std_12h,temperatura_mean_24h,temperatura_std_24h,pressao_trend_3h,pressao_trend_6h
,00:00,,,,,-9999.0,,,,,-9999.0,-9999.0,,,2000-09-22 00:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,0,4,9,2000,primavera,0.0,1.0,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,,,,,,,,,,,,,,,,
,01:00,,,,,-9999.0,,,,,-9999.0,-9999.0,,,2000-09-22 01:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,1,4,9,2000,primavera,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,,,,,,,,,,,,,,,,
,02:00,,,,,-9999.0,,,,,-9999.0,-9999.0,,,2000-09-22 02:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,2,4,9,2000,primavera,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,,,,,,,,,,,,,,,,
,03:00,,,,,-9999.0,,,,,-9999.0,-9999.0,,,2000-09-22 03:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,3,4,9,2000,primavera,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,,,,,,,,,,,,,,,,
,04:00,0.0,,"1014,2","1013,2",-9999.0,,,"15,6","15,5",95.0,231.0,,,2000-09-22 04:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,4,4,9,2000,primavera,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,05:00,0.0,,"1014,7","1012,2",-9999.0,,,"15,6","15,3",95.0,255.0,,,2000-09-22 05:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,5,4,9,2000,primavera,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,06:00,0.0,,"1014,7","1013,6",-9999.0,,,"15,4","15,1",95.0,245.0,,,2000-09-22 06:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,6,4,9,2000,primavera,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,07:00,0.0,,1014,"1012,7",-9999.0,,,"15,1","14,8",95.0,246.0,,,2000-09-22 07:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,7,4,9,2000,primavera,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,08:00,0.0,,"1014,2","1012,8",-9999.0,,,"14,8","14,5",95.0,239.0,,,2000-09-22 08:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,8,4,9,2000,primavera,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,09:00,0.0,,"1014,4","1013,6",-9999.0,,,"14,7","14,3",94.0,177.0,,,2000-09-22 09:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,9,4,9,2000,primavera,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,10:00,0.0,,"1015,7","1014,4",61.0,,,"14,7","14,2",86.0,217.0,,,2000-09-22 10:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,10,4,9,2000,primavera,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,11:00,0.0,,"1016,3","1015,7",508.0,,,"15,3","14,4",85.0,166.0,,,2000-09-22 11:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,11,4,9,2000,primavera,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,12:00,0.0,1017.0,1017,"1016,4",1553.0,,,"16,8","15,4",84.0,159.0,,,2000-09-22 12:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,12,4,9,2000,primavera,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,13:00,0.0,,"1017,4","1016,8",2312.0,,,"18,2","16,6",74.0,185.0,,,2000-09-22 13:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,13,4,9,2000,primavera,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,14:00,0.0,,"1017,5","1016,9",2828.0,,,"18,8","17,8",65.0,205.0,6.0,,2000-09-22 14:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,14,4,9,2000,primavera,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,15:00,0.0,,"1016,9","1016,3",3228.0,,,"19,9","18,6",53.0,187.0,,,2000-09-22 15:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,15,4,9,2000,primavera,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,16:00,0.0,,"1016,3","1015,7",2220.0,,,"20,1","18,8",48.0,212.0,,,2000-09-22 16:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,16,4,9,2000,primavera,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,17:00,0.0,,"1015,7","1014,7",3079.0,,,21,"19,7",50.0,235.0,,,2000-09-22 17:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,17,4,9,2000,primavera,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,18:00,0.0,,"1014,8","1014,1",2791.0,,,"21,3","20,2",48.0,246.0,,,2000-09-22 18:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,18,4,9,2000,primavera,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,19:00,0.0,1014.0,"1014,2","1013,9",1924.0,,,"21,2","20,3",45.0,295.0,,,2000-09-22 19:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,19,4,9,2000,primavera,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,20:00,0.0,1014.0,1014,"1013,9",1252.0,,,"21,2","19,7",54.0,141.0,,,2000-09-22 20:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,20,4,9,2000,primavera,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
,21:00,0.0,,"1014,3",1014,448.0,,,"19,8","17,8",63.0,112.0,,,2000-09-22 21:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,21,4,9,2000,primavera,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
,22:00,0.0,,"1014,3",1014,13.0,,,"17,7","15,6",70.0,106.0,,,2000-09-22 22:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,22,4,9,2000,primavera,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
,23:00,0.0,,"1014,2",1014,-9999.0,,,"15,7","14,7",71.0,103.0,,,2000-09-22 23:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,23,4,9,2000,primavera,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0
,00:00,0.0,,"1014,5","1014,2",-9999.0,,11.0,"14,7","13,9",83.0,110.0,,,2000-09-23 00:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,0,5,9,2000,primavera,0.0,1.0,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0
,01:00,0.0,,"1014,5","1014,3",-9999.0,,,"13,9","13,3",84.0,120.0,,,2000-09-23 01:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,1,5,9,2000,primavera,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0
,02:00,0.0,,"1014,3","1013,7",-9999.0,,,"13,3","12,9",85.0,124.0,,,2000-09-23 02:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,2,5,9,2000,primavera,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,03:00,0.0,,"1013,7","1012,9",-9999.0,,,13,"12,8",85.0,121.0,,2.0,2000-09-23 03:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,3,5,9,2000,primavera,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,,-1.7143346014042247,1.0300761498201085,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,04:00,0.0,1012.0,"1012,9",1012,-9999.0,,,"12,9","12,5",89.0,130.0,,,2000-09-23 04:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,4,5,9,2000,primavera,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,05:00,0.0,,1012,"1010,7",-9999.0,,,"12,5","12,2",91.0,132.0,5.0,,2000-09-23 05:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,5,5,9,2000,primavera,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,06:00,0.0,,"1010,7","1009,5",-9999.0,,,"12,8","12,3",90.0,111.0,,,2000-09-23 06:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,6,5,9,2000,primavera,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,07:00,0.0,1009.0,"1009,6",1009,-9999.0,,,"12,6","11,9",94.0,103.0,,,2000-09-23 07:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,7,5,9,2000,primavera,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,08:00,0.0,,1009,"1007,9",-9999.0,12.0,,"12,1","11,9",94.0,105.0,,,2000-09-23 08:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,8,5,9,2000,primavera,0.8660254037844387,-0.49999999999999983,-1.0,-1.8369701987210297e-16,9.65,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,,12.0,,,
,09:00,0.0,,"1007,9","1007,5",-9999.0,,,"12,2","11,8",90.0,81.0,,,2000-09-23 09:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,9,5,9,2000,primavera,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,,12.0,,,
,10:00,0.0,,"1007,9","1007,7",161.0,,,"13,5",12,88.0,85.0,,,2000-09-23 10:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,10,5,9,2000,primavera,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,,12.0,,,
,11:00,0.0,,"1008,1","1007,8",815.0,,,"15,8","13,5",80.0,94.0,,,2000-09-23 11:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,11,5,9,2000,primavera,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,,12.0,,,
,12:00,0.0,1008.0,"1008,1","1007,7",1614.0,,12.0,"18,1","15,9",73.0,136.0,,,2000-09-23 12:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,12,5,9,2000,primavera,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,,12.0,,,
,13:00,0.0,,1008,"1007,4",2295.0,,,"20,5","18,2",68.0,52.0,,,2000-09-23 13:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,13,5,9,2000,primavera,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,,12.0,,,
,14:00,0.0,,"1007,4","1006,4",2823.0,,,"22,7","20,5",62.0,93.0,,,2000-09-23 14:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,14,5,9,2000,primavera,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,,12.0,,,
,15:00,0.0,,"1006,4","1005,3",3106.0,,,"24,2",22,58.0,64.0,,,2000-09-23 15:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,15,5,9,2000,primavera,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,,12.0,,,
,16:00,0.0,,"1005,3","1003,8",3117.0,,,"25,8","23,9",57.0,21.0,,1.0,2000-09-23 16:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,16,5,9,2000,primavera,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,,-0.35836794954530027,-0.9335804264972017,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,,12.0,,,
,17:00,0.0,,"1003,8","1002,3",2880.0,,,"27,1","25,5",55.0,341.0,,,2000-09-23 17:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,17,5,9,2000,primavera,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,,12.0,,,
,18:00,0.0,1001.0,"1002,3",1001,1521.0,,,"27,2","25,6",56.0,15.0,,,2000-09-23 18:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,18,5,9,2000,primavera,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,,12.0,,,
,19:00,0.0,,1001,"1000,2",781.0,24.0,,"26,4",24,64.0,111.0,,,2000-09-23 19:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,19,5,9,2000,primavera,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,30.08,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,18.0,8.48528137423857,18.0,8.48528137423857,,
,20:00,0.0,,"1000,3","999,5",336.0,,,24,"22,7",69.0,113.0,,,2000-09-23 20:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,20,5,9,2000,primavera,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,24.0,,18.0,8.48528137423857,,
,21:00,8.0,,1001,"999,4",5.0,,,"22,7","18,8",94.0,113.0,,,2000-09-23 21:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,21,5,9,2000,primavera,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,,,,False,True,False,False,True,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,24.0,,24.0,,18.0,8.48528137423857,,
,22:00,,,1002,"1000,8",-9999.0,,,19,"18,5",96.0,77.0,,,2000-09-23 22:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,22,5,9,2000,primavera,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,24.0,,24.0,,18.0,8.48528137423857,,
,23:00,,1003.0,"1003,7","1001,9",-9999.0,19.0,,"19,1","18,4",97.0,18.0,,,2000-09-23 23:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,23,5,9,2000,primavera,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,23.365000000000002,,,False,False,False,False,False,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,21.5,3.5355339059327378,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
,00:00,0.0,,1004,"1002,9",-9999.0,,,19,"18,6",97.0,356.0,,,2000-09-24 00:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,0,6,9,2000,primavera,0.0,1.0,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,21.5,3.5355339059327378,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
,01:00,1.0,,"1004,2","1002,6",-9999.0,,18.0,"18,6","18,5",97.0,93.0,,,2000-09-24 01:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,1,6,9,2000,primavera,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,,,,True,False,False,False,True,1.0,1.0,9.0,8.0,9.0,8.0,9.0,8.0,19.0,,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
,02:00,,,"1003,8","1002,7",-9999.0,,,"18,7","18,5",97.0,82.0,,,2000-09-24 02:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,2,6,9,2000,primavera,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,1.0,1.0,9.0,8.0,9.0,8.0,9.0,8.0,19.0,,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
,03:00,,,"1003,7","1002,3",-9999.0,,,"18,7","17,8",97.0,226.0,,,2000-09-24 03:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,3,6,9,2000,primavera,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,1.0,1.0,1.0,1.0,9.0,8.0,9.0,8.0,19.0,,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
,04:00,,,1003,"1001,7",-9999.0,,,"17,8","17,3",95.0,208.0,,,2000-09-24 04:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,4,6,9,2000,primavera,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,,,1.0,1.0,9.0,8.0,9.0,8.0,19.0,,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
,05:00,,,"1004,9","1001,9",0.0,,,"17,2","14,8",96.0,180.0,17.0,,2000-09-24 05:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,5,6,9,2000,primavera,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,,,,False,False,False,False,False,,,1.0,1.0,9.0,8.0,9.0,8.0,,,21.5,3.5355339059327378,18.333333333333332,6.027713773341708,,
