time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2002-02-04,28.5,15.6,0.0,0.0,0.0,4.97,8.9,96,1013.4,28.9,0.0,5.89
2002-02-05,27.6,18.6,0.0,0.0,0.0,4.18,8.1,158,1012.9,20.28,0.0,4.27
2002-02-06,25.1,19.9,9.4,9.4,0.0,4.71,9.0,125,1014.1,15.78,13.0,3.0
2002-02-07,26.2,19.4,6.8,6.8,0.0,3.26,7.1,100,1011.9,18.12,7.0,3.46
2002-02-08,28.1,18.8,0.1,0.1,0.0,4.25,8.6,318,1008.6,25.15,1.0,4.77
2002-02-09,28.8,20.0,0.9,0.9,0.0,4.08,9.5,322,1007.8,25.52,2.0,5.01
2002-02-10,28.3,20.3,3.9,3.9,0.0,5.23,15.3,313,1008.0,24.22,3.0,4.72
2002-02-11,29.4,19.0,0.3,0.3,0.0,3.64,7.9,56,1012.0,25.88,1.0,5.19
2002-02-12,27.3,21.5,0.2,0.2,0.0,3.11,5.1,133,1014.8,10.12,1.0,2.25
2002-02-13,27.5,21.5,10.2,10.2,0.0,3.18,7.3,165,1012.2,14.4,14.0,2.92
2002-02-14,28.8,20.3,2.0,2.0,0.0,3.68,8.3,118,1010.6,22.42,5.0,4.48
2002-02-15,29.0,20.6,0.4,0.4,0.0,5.2,9.9,145,1013.2,23.52,3.0,4.84
2002-02-16,24.7,20.5,2.2,2.2,0.0,6.88,12.5,134,1018.6,16.36,6.0,3.59
2002-02-17,24.5,20.2,0.0,0.0,0.0,5.37,10.2,118,1019.5,12.94,0.0,3.68
2002-02-18,27.2,20.0,0.0,0.0,0.0,6.96,13.0,99,1016.3,20.13,0.0,4.77
2002-02-19,28.7,20.3,0.2,0.2,0.0,6.31,11.6,95,1014.6,20.93,1.0,4.98
2002-02-20,28.9,20.6,0.5,0.5,0.0,4.57,8.7,98,1012.0,17.91,2.0,4.0
2002-02-21,30.3,20.4,0.2,0.2,0.0,2.73,6.2,47,1007.5,22.82,1.0,4.69
2002-02-22,28.4,21.3,0.0,0.0,0.0,5.7,12.1,277,1003.8,23.48,0.0,4.92
2002-02-23,29.2,19.4,0.0,0.0,0.0,6.82,12.5,250,1008.0,21.54,0.0,5.45
2002-02-24,26.0,19.2,0.0,0.0,0.0,5.4,11.6,170,1017.7,23.45,0.0,5.19
2002-02-25,29.8,16.5,0.0,0.0,0.0,4.36,7.7,102,1015.5,27.51,0.0,5.73
2002-02-26,32.5,18.8,0.0,0.0,0.0,3.34,8.4,13,1011.3,23.36,0.0,5.33
2002-02-27,33.7,21.3,0.0,0.0,0.0,4.12,8.3,11,1010.7,23.54,0.0,5.81
2002-02-28,34.8,24.0,0.0,0.0,0.0,5.38,10.7,344,1009.2,25.09,0.0,6.45
2002-03-01,26.6,20.6,15.0,15.0,0.0,5.71,11.5,202,1012.9,4.52,17.0,1.53
2002-03-02,24.1,19.7,0.0,0.0,0.0,5.75,10.5,111,1017.6,11.92,0.0,3.27
2002-03-03,30.8,20.2,0.0,0.0,0.0,5.49,9.9,95,1015.0,23.51,0.0,5.3
2002-03-04,33.8,21.1,0.0,0.0,0.0,3.16,6.6,44,1013.3,23.03,0.0,5.01
2002-03-05,30.1,24.1,5.9,5.9,0.0,4.22,8.5,162,1013.4,12.89,14.0,2.78
2002-03-06,28.7,22.5,1.3,1.3,0.0,4.89,9.8,120,1011.9,14.52,5.0,3.1
2002-03-07,30.1,21.9,17.6,17.6,0.0,3.83,11.4,353,1010.1,13.64,11.0,2.78
2002-03-08,32.5,23.4,4.9,4.9,0.0,3.61,11.6,329,1011.7,20.69,4.0,4.39
2002-03-09,34.9,23.4,0.0,0.0,0.0,3.32,8.5,339,1013.0,23.71,0.0,5.23
2002-03-10,35.7,23.4,0.2,0.2,0.0,2.36,4.9,16,1012.7,23.68,1.0,5.27
2002-03-11,35.2,24.6,0.2,0.2,0.0,4.02,8.2,192,1012.5,22.11,1.0,5.14
2002-03-12,30.1,24.5,10.0,10.0,0.0,4.46,9.0,137,1015.5,14.73,4.0,3.23
2002-03-13,30.8,23.1,9.7,9.7,0.0,3.49,10.6,341,1011.3,19.22,5.0,3.96
2002-03-14,29.5,23.2,1.8,1.8,0.0,4.94,12.3,304,1008.5,17.36,6.0,3.44
2002-03-15,33.2,22.5,0.4,0.4,0.0,3.81,7.4,45,1009.1,22.42,1.0,4.85
2002-03-16,34.7,23.0,0.0,0.0,0.0,3.68,9.1,6,1008.2,23.25,0.0,5.22
2002-03-17,35.2,23.6,0.0,0.0,0.0,3.01,9.6,322,1009.1,20.27,0.0,4.53
2002-03-18,32.5,24.3,0.0,0.0,0.0,4.96,8.7,126,1010.7,16.72,0.0,4.0
2002-03-19,30.8,23.8,12.0,12.0,0.0,4.11,8.5,65,1007.4,12.97,7.0,2.92
2002-03-20,27.1,21.5,8.6,8.6,0.0,5.82,11.8,208,1009.8,16.21,10.0,3.4
2002-03-21,25.3,20.1,1.0,1.0,0.0,6.84,12.8,107,1017.0,17.1,6.0,3.63
2002-03-22,30.1,19.8,0.0,0.0,0.0,5.63,9.7,83,1015.4,20.89,0.0,4.65
2002-03-23,30.7,19.9,0.0,0.0,0.0,2.64,6.4,12,1012.0,19.83,0.0,4.19
2002-03-24,31.7,20.7,0.8,0.8,0.0,3.11,6.7,351,1008.2,19.56,2.0,4.13
2002-03-25,28.7,21.9,0.7,0.7,0.0,3.97,8.5,149,1009.1,17.1,3.0,3.49
2002-03-26,29.0,22.4,6.4,6.4,0.0,4.02,12.0,158,1011.0,12.55,6.0,2.61
2002-03-27,26.9,22.6,2.5,2.5,0.0,4.9,9.6,151,1014.8,10.18,9.0,2.37
2002-03-28,29.1,21.9,0.0,0.0,0.0,5.22,9.4,103,1015.3,11.79,0.0,2.85
2002-03-29,33.1,21.4,0.0,0.0,0.0,4.61,9.0,13,1008.8,19.89,0.0,4.67
2002-03-30,34.5,23.9,21.8,21.8,0.0,8.73,22.1,316,1006.6,18.69,6.0,5.41
2002-03-31,23.5,19.2,30.8,30.8,0.0,3.86,8.5,289,1013.4,3.95,24.0,0.91
2002-04-01,19.6,14.4,0.0,0.0,0.0,6.13,11.8,280,1014.9,19.68,0.0,3.36
2002-04-02,21.1,10.7,0.0,0.0,0.0,3.0,7.4,288,1016.5,22.09,0.0,3.6
2002-04-03,24.1,12.4,0.0,0.0,0.0,3.75,7.3,122,1019.3,21.43,0.0,3.95
2002-04-04,26.2,16.3,0.0,0.0,0.0,5.97,11.1,102,1019.8,18.74,0.0,3.83
2002-04-05,26.3,19.2,0.1,0.1,0.0,5.32,9.8,92,1017.2,13.46,1.0,3.24
2002-04-06,28.4,19.4,0.0,0.0,0.0,4.84,8.9,91,1013.5,18.53,0.0,4.11
2002-04-07,28.6,19.3,0.0,0.0,0.0,5.31,9.4,89,1013.4,18.39,0.0,3.97
2002-04-08,29.7,19.8,0.0,0.0,0.0,3.67,7.3,90,1012.8,19.37,0.0,4.08
2002-04-09,29.5,19.5,0.0,0.0,0.0,3.09,7.2,5,1011.5,17.43,0.0,3.49
2002-04-10,30.4,20.5,0.0,0.0,0.0,2.75,6.7,145,1010.1,16.84,0.0,3.47
2002-04-11,31.7,21.9,1.5,1.5,0.0,4.07,9.2,308,1007.9,15.21,3.0,3.44
2002-04-12,23.3,20.3,9.9,9.9,0.0,5.15,9.9,176,1012.8,3.84,11.0,1.32
2002-04-13,21.1,18.9,8.1,8.1,0.0,5.32,9.8,121,1019.4,4.2,13.0,1.42
2002-04-14,22.4,19.5,13.9,13.9,0.0,5.35,9.7,114,1018.9,4.82,19.0,1.18
2002-04-15,23.6,20.0,13.3,13.3,0.0,4.75,8.9,122,1017.2,5.63,16.0,1.17
2002-04-16,28.5,20.3,0.0,0.0,0.0,4.5,7.9,91,1013.0,14.46,0.0,2.96
2002-04-17,25.2,19.3,0.1,0.1,0.0,6.65,13.3,295,1010.4,11.23,1.0,2.8
2002-04-18,22.6,18.2,0.7,0.7,0.0,4.36,9.0,153,1018.2,12.24,3.0,2.4
2002-04-19,26.2,17.7,5.3,5.3,0.0,4.61,10.8,85,1014.0,8.89,7.0,1.85
2002-04-20,22.4,18.0,52.7,52.7,0.0,4.48,14.5,260,1011.7,3.35,17.0,0.83
2002-04-21,19.8,13.3,0.0,0.0,0.0,4.03,7.6,166,1020.5,17.2,0.0,3.23
2002-04-22,24.7,15.9,4.1,4.1,0.0,5.14,10.0,106,1016.6,12.59,6.0,2.63
2002-04-23,30.0,20.2,0.8,0.8,0.0,4.21,9.8,11,1010.4,10.88,2.0,2.58
2002-04-24,31.6,21.0,0.0,0.0,0.0,4.09,7.0,98,1008.6,11.83,0.0,2.66
2002-04-25,24.4,21.0,0.3,0.3,0.0,4.51,9.1,210,1011.1,7.58,2.0,1.91
2002-04-26,21.2,19.3,38.4,38.4,0.0,3.97,8.0,171,1013.6,1.55,17.0,0.49
2002-04-27,19.3,12.9,0.0,0.0,0.0,4.03,8.3,170,1019.1,14.37,0.0,2.43
2002-04-28,23.7,10.3,0.0,0.0,0.0,3.64,6.7,111,1014.6,16.96,0.0,2.82
2002-04-29,23.0,16.1,20.5,20.5,0.0,2.13,10.7,163,1010.8,8.06,15.0,1.47
2002-04-30,21.5,18.5,25.1,25.1,0.0,4.52,11.5,175,1012.8,7.37,9.0,1.49
2002-05-01,22.0,17.4,1.1,1.1,0.0,3.55,7.6,149,1018.1,12.68,6.0,2.29
2002-05-02,23.5,16.7,0.6,0.6,0.0,3.02,6.0,166,1013.8,11.66,4.0,2.13
2002-05-03,22.7,15.4,0.0,0.0,0.0,3.41,7.2,271,1011.9,12.74,0.0,2.29
2002-05-04,22.2,12.4,0.0,0.0,0.0,2.34,5.6,304,1014.6,15.12,0.0,2.44
2002-05-05,21.4,13.4,0.0,0.0,0.0,3.92,7.2,117,1018.6,7.14,0.0,1.34
2002-05-06,23.7,17.6,1.2,1.2,0.0,5.33,10.0,133,1020.5,10.58,2.0,2.14
2002-05-07,22.8,16.6,1.2,1.2,0.0,4.02,6.8,104,1019.1,10.67,3.0,1.97
2002-05-08,21.9,16.5,0.0,0.0,0.0,3.5,6.9,178,1017.5,7.21,0.0,1.39
2002-05-09,21.9,13.8,0.0,0.0,0.0,2.66,5.2,144,1020.0,9.78,0.0,1.83
2002-05-10,25.4,14.6,0.0,0.0,0.0,2.73,4.6,89,1018.7,14.75,0.0,2.62
2002-05-11,27.3,16.2,0.0,0.0,0.0,2.82,5.3,30,1018.5,12.95,0.0,2.47
2002-05-12,28.9,16.1,0.0,0.0,0.0,2.77,5.7,32,1016.3,14.61,0.0,2.76
2002-05-13,29.1,16.9,0.0,0.0,0.0,2.93,5.4,39,1015.7,14.59,0.0,2.83
2002-05-14,29.9,16.0,0.0,0.0,0.0,4.1,8.4,27,1012.0,14.69,0.0,3.01
2002-05-15,28.2,21.0,7.1,7.1,0.0,4.88,15.0,332,1009.3,7.3,9.0,2.13
2002-05-16,21.9,18.2,5.0,5.0,0.0,3.61,7.6,170,1011.5,4.47,10.0,0.95
2002-05-17,23.1,16.1,2.1,2.1,0.0,4.83,8.8,103,1011.9,9.06,6.0,1.75
2002-05-18,23.8,19.0,13.3,13.3,0.0,3.49,11.4,81,1005.4,4.23,20.0,0.89
2002-05-19,21.0,16.2,8.4,8.4,0.0,5.33,13.4,206,1009.6,5.5,5.0,1.33
2002-05-20,17.9,15.8,15.7,15.7,0.0,5.6,10.2,166,1011.7,1.75,21.0,0.51
2002-05-21,16.9,13.1,7.5,7.5,0.0,7.16,13.1,209,1017.6,2.62,17.0,0.63
2002-05-22,19.7,11.1,0.1,0.1,0.0,4.62,8.0,115,1023.3,10.77,1.0,1.94
2002-05-23,21.9,13.4,0.0,0.0,0.0,4.55,8.0,93,1024.9,13.63,0.0,2.57
2002-05-24,21.9,11.9,0.0,0.0,0.0,2.86,5.1,91,1024.0,13.91,0.0,2.3
2002-05-25,21.8,11.7,0.0,0.0,0.0,2.33,4.1,69,1020.9,13.84,0.0,2.23
2002-05-26,22.8,11.5,0.0,0.0,0.0,2.9,5.3,52,1017.0,13.74,0.0,2.29
2002-05-27,24.7,13.0,0.0,0.0,0.0,3.73,7.6,4,1014.7,10.61,0.0,2.17
2002-05-28,26.7,14.6,0.0,0.0,0.0,3.16,6.1,348,1013.1,12.75,0.0,2.58
2002-05-29,20.0,16.2,9.6,9.6,0.0,3.55,7.7,19,1013.3,2.87,10.0,0.66
2002-05-30,19.2,16.5,3.6,3.6,0.0,3.55,5.9,176,1016.3,2.45,10.0,0.68
2002-05-31,19.4,15.1,1.1,1.1,0.0,4.28,8.4,168,1019.4,8.56,4.0,1.39
2002-06-01,22.7,13.0,0.0,0.0,0.0,2.6,5.3,96,1018.4,11.3,0.0,1.87
2002-06-02,23.5,16.6,6.0,6.0,0.0,4.08,11.7,51,1015.2,5.54,9.0,1.16
2002-06-03,25.3,16.8,3.5,3.5,0.0,3.61,9.9,16,1012.9,8.05,4.0,1.57
2002-06-04,28.5,17.2,0.0,0.0,0.0,3.42,6.6,1,1011.1,11.43,0.0,2.53
2002-06-05,27.7,18.7,0.0,0.0,0.0,5.41,10.2,338,1007.2,12.13,0.0,3.39
2002-06-06,22.4,15.8,16.8,16.8,0.0,5.8,11.7,157,1014.1,1.43,20.0,0.71
2002-06-07,18.4,15.5,45.4,45.4,0.0,5.77,15.0,145,1012.3,2.38,20.0,0.64
2002-06-08,18.2,16.1,1.0,1.0,0.0,5.34,10.0,137,1018.5,2.54,6.0,0.88
2002-06-09,21.2,17.1,74.1,74.1,0.0,5.23,14.0,322,1011.7,2.09,21.0,0.61
2002-06-10,18.5,10.1,1.9,1.9,0.0,3.62,8.7,192,1020.6,13.29,3.0,2.06
2002-06-11,13.0,10.2,23.0,23.0,0.0,4.5,8.1,155,1019.8,1.34,17.0,0.58
2002-06-12,14.2,11.2,0.0,0.0,0.0,3.3,6.8,165,1020.8,4.09,0.0,1.14
2002-06-13,14.7,12.2,0.0,0.0,0.0,2.92,5.6,164,1020.6,3.39,0.0,0.9
2002-06-14,14.4,8.4,0.0,0.0,0.0,2.9,6.7,209,1025.9,10.96,0.0,1.63
2002-06-15,18.3,8.0,0.0,0.0,0.0,4.18,7.9,115,1027.9,11.7,0.0,1.96
2002-06-16,20.7,15.0,0.0,0.0,0.0,3.26,5.9,112,1022.6,7.22,0.0,1.38
2002-06-17,23.2,14.6,0.1,0.1,0.0,2.53,6.2,131,1016.0,7.97,1.0,1.43
2002-06-18,17.9,11.8,12.5,12.5,0.0,4.84,12.7,279,1017.7,3.88,10.0,0.88
2002-06-19,16.3,8.1,0.0,0.0,0.0,3.04,6.8,305,1024.6,12.14,0.0,1.66
2002-06-20,21.6,7.3,0.0,0.0,0.0,2.69,4.4,21,1020.3,11.99,0.0,1.82
2002-06-21,13.8,9.4,0.0,0.0,0.0,5.63,11.1,195,1025.2,7.34,0.0,1.52
2002-06-22,11.2,7.1,0.0,0.0,0.0,3.72,6.9,209,1032.5,9.4,0.0,1.65
2002-06-23,14.5,7.0,0.0,0.0,0.0,3.98,6.4,194,1029.6,7.7,0.0,1.24
2002-06-24,11.2,6.5,0.0,0.0,0.0,3.28,6.7,242,1029.5,11.85,0.0,1.68
2002-06-25,12.9,3.4,0.0,0.0,0.0,2.34,4.9,263,1030.2,9.93,0.0,1.3
2002-06-26,17.8,4.3,0.0,0.0,0.0,4.0,8.2,102,1026.1,11.46,0.0,1.6
2002-06-27,21.8,7.0,0.0,0.0,0.0,2.5,4.5,71,1019.3,11.47,0.0,1.78
2002-06-28,26.0,9.7,0.0,0.0,0.0,2.92,5.1,36,1015.1,12.25,0.0,2.24
2002-06-29,21.5,16.6,0.9,0.9,0.0,7.6,12.1,331,1013.6,4.06,3.0,1.39
2002-06-30,20.8,14.5,10.1,10.1,0.0,5.72,11.7,179,1018.6,2.67,21.0,0.6
2002-07-01,16.2,14.4,25.3,25.3,0.0,5.94,10.4,148,1026.6,1.31,22.0,0.53
2002-07-02,23.9,14.9,7.5,7.5,0.0,5.73,10.1,104,1023.2,9.61,6.0,1.7
2002-07-03,23.6,14.4,0.0,0.0,0.0,2.25,5.0,91,1020.2,8.38,0.0,1.51
2002-07-04,24.0,15.3,0.0,0.0,0.0,2.53,3.5,42,1021.0,9.45,0.0,1.69
2002-07-05,22.9,15.7,1.4,1.4,0.0,2.25,5.3,66,1018.7,6.12,4.0,1.14
2002-07-06,18.3,13.8,8.8,8.8,0.0,6.22,12.7,160,1014.4,4.32,11.0,0.78
2002-07-07,13.8,9.9,13.5,13.5,0.0,5.4,9.8,243,1014.1,1.54,17.0,0.49
2002-07-08,12.1,7.4,0.0,0.0,0.0,5.68,11.2,284,1021.2,7.38,0.0,1.36
2002-07-09,13.3,5.5,0.0,0.0,0.0,3.85,7.6,176,1025.6,6.96,0.0,1.2
2002-07-10,12.1,8.4,0.0,0.0,0.0,3.05,6.6,144,1025.6,3.81,0.0,0.89
2002-07-11,12.7,7.0,0.0,0.0,0.0,3.0,6.8,146,1024.6,10.01,0.0,1.47
2002-07-12,13.8,5.1,0.0,0.0,0.0,2.42,4.0,228,1021.7,12.24,0.0,1.62
2002-07-13,15.7,4.6,0.0,0.0,0.0,4.16,8.3,300,1020.6,12.88,0.0,1.76
2002-07-14,17.8,6.4,0.0,0.0,0.0,4.44,9.0,302,1020.0,13.18,0.0,1.94
2002-07-15,19.1,5.1,0.0,0.0,0.0,2.83,6.0,314,1019.5,12.96,0.0,1.88
2002-07-16,19.7,6.4,0.0,0.0,0.0,3.57,7.0,265,1019.7,12.61,0.0,1.83
2002-07-17,16.7,10.1,0.0,0.0,0.0,3.36,6.6,162,1026.8,7.57,0.0,1.3
2002-07-18,19.2,10.8,0.0,0.0,0.0,4.49,9.8,95,1024.9,11.79,0.0,1.9
2002-07-19,20.3,8.2,0.0,0.0,0.0,2.36,4.5,74,1019.6,13.42,0.0,2.09
2002-07-20,20.7,8.4,0.1,0.1,0.0,2.28,4.2,97,1016.5,11.67,1.0,1.87
2002-07-21,22.5,15.7,7.3,7.3,0.0,3.9,15.1,90,1010.0,6.99,16.0,1.42
2002-07-22,24.1,14.6,5.5,5.5,0.0,8.27,15.2,318,1005.1,7.93,9.0,1.88
2002-07-23,20.0,12.2,0.2,0.2,0.0,7.06,14.8,275,1015.3,13.46,1.0,2.27
2002-07-24,27.2,12.3,0.0,0.0,0.0,4.08,8.1,48,1014.3,11.37,0.0,2.3
2002-07-25,21.2,11.8,19.4,19.4,0.0,6.72,12.8,193,1020.1,1.96,19.0,0.76
2002-07-26,14.4,10.2,31.0,31.0,0.0,6.04,11.6,123,1021.7,4.27,15.0,0.84
2002-07-27,14.3,11.5,23.3,23.3,0.0,5.61,12.1,267,1017.4,2.59,11.0,0.72
2002-07-28,14.4,7.1,0.0,0.0,0.0,5.4,8.5,277,1024.5,14.66,0.0,2.19
2002-07-29,18.0,3.8,0.0,0.0,0.0,3.45,6.5,96,1022.9,14.75,0.0,2.17
2002-07-30,19.7,8.2,4.8,4.8,0.0,3.81,8.7,56,1015.9,8.6,7.0,1.49
2002-07-31,20.4,13.1,2.1,2.1,0.0,6.28,11.1,204,1014.6,5.18,8.0,1.12
2002-08-01,12.9,10.0,0.8,0.8,0.0,4.39,8.8,187,1021.9,5.14,3.0,1.11
2002-08-02,14.5,8.6,12.0,12.0,0.0,5.23,11.0,145,1022.5,5.51,7.0,1.14
2002-08-03,16.1,11.5,7.9,7.9,0.0,5.13,11.7,154,1018.6,5.08,8.0,0.93
2002-08-04,17.8,11.2,0.0,0.0,0.0,2.15,5.0,213,1017.5,7.37,0.0,1.27
2002-08-05,17.3,8.9,0.0,0.0,0.0,3.64,6.6,140,1016.2,8.88,0.0,1.44
2002-08-06,17.2,10.7,0.0,0.0,0.0,3.83,6.5,139,1017.7,5.88,0.0,1.12
2002-08-07,20.5,10.9,0.6,0.6,0.0,4.76,8.5,128,1019.1,10.94,3.0,1.82
2002-08-08,24.4,14.0,2.0,2.0,0.0,4.77,10.7,124,1014.4,10.25,4.0,1.85
2002-08-09,20.2,12.6,9.7,9.7,0.0,9.32,17.3,289,1013.3,7.26,9.0,1.74
2002-08-10,18.7,9.1,0.0,0.0,0.0,5.05,10.2,306,1020.5,16.18,0.0,2.55
2002-08-11,22.4,8.3,0.0,0.0,0.0,2.27,5.1,316,1017.6,16.08,0.0,2.62
2002-08-12,21.0,9.4,0.0,0.0,0.0,2.92,6.3,148,1017.1,13.01,0.0,2.11
2002-08-13,19.1,12.5,40.8,40.8,0.0,3.31,9.1,183,1014.9,6.96,22.0,1.16
2002-08-14,15.3,9.7,0.0,0.0,0.0,4.52,9.3,151,1023.1,14.9,0.0,2.29
2002-08-15,18.6,9.0,0.0,0.0,0.0,5.05,10.0,128,1024.6,12.11,0.0,2.04
2002-08-16,24.6,11.1,0.0,0.0,0.0,2.91,5.2,112,1021.5,14.89,0.0,2.57
2002-08-17,26.8,13.7,0.0,0.0,0.0,2.78,5.7,116,1018.7,16.3,0.0,2.94
2002-08-18,29.5,14.4,0.0,0.0,0.0,3.14,5.5,49,1014.2,17.05,0.0,3.47
2002-08-19,28.8,18.0,0.1,0.1,0.0,4.16,11.3,71,1012.5,13.53,1.0,3.07
2002-08-20,25.6,19.1,17.6,17.6,0.0,3.54,12.7,19,1015.4,8.11,13.0,1.73
2002-08-21,19.0,12.9,21.1,21.1,0.0,5.52,17.0,164,1020.1,2.04,17.0,0.54
2002-08-22,18.2,12.7,0.0,0.0,0.0,3.11,6.4,133,1021.0,4.93,0.0,0.99
2002-08-23,23.7,14.0,1.1,1.1,0.0,3.14,10.1,101,1016.2,10.81,3.0,1.93
2002-08-24,30.6,16.0,0.0,0.0,0.0,3.24,6.9,29,1014.7,15.44,0.0,3.22
2002-08-25,31.4,16.5,0.0,0.0,0.0,2.53,4.9,46,1015.5,17.78,0.0,3.56
2002-08-26,29.4,18.0,0.0,0.0,0.0,4.15,7.9,98,1018.6,17.51,0.0,3.61
2002-08-27,26.9,14.4,0.0,0.0,0.0,3.21,6.8,81,1017.3,18.39,0.0,3.53
2002-08-28,29.4,14.3,0.0,0.0,0.0,4.65,7.2,39,1009.7,18.66,0.0,4.18
2002-08-29,23.7,15.5,9.8,9.8,0.0,7.75,17.1,314,1005.4,7.6,15.0,2.58
2002-08-30,16.8,11.5,0.0,0.0,0.0,7.34,13.6,279,1015.7,14.63,0.0,2.94
2002-08-31,14.4,8.9,0.0,0.0,0.0,7.43,13.9,279,1020.2,18.3,0.0,3.32
2002-09-01,11.9,6.4,1.8,1.8,0.0,8.16,15.9,278,1018.8,11.81,7.0,2.2
2002-09-02,12.8,5.6,0.0,0.0,0.0,6.45,12.4,281,1018.6,18.48,0.0,2.45
2002-09-03,17.3,4.5,0.0,0.0,0.0,4.3,9.4,294,1019.7,19.57,0.0,2.82
2002-09-04,19.5,6.1,0.0,0.0,0.0,5.19,9.9,104,1019.5,19.89,0.0,3.12
2002-09-05,26.7,8.3,0.0,0.0,0.0,2.83,7.2,31,1012.2,19.52,0.0,3.55
2002-09-06,21.2,13.6,22.4,22.4,0.0,7.8,16.2,222,1008.6,4.11,16.0,1.01
2002-09-07,16.0,9.2,0.9,0.9,0.0,6.11,11.6,238,1021.8,15.94,2.0,2.66
2002-09-08,16.6,8.2,0.0,0.0,0.0,4.28,8.2,122,1026.8,20.37,0.0,3.15
2002-09-09,20.9,7.8,0.0,0.0,0.0,4.49,8.5,121,1024.2,20.62,0.0,3.37
2002-09-10,23.8,13.3,0.2,0.2,0.0,4.18,8.3,115,1021.0,18.35,1.0,3.18
2002-09-11,25.7,16.5,8.4,8.4,0.0,3.81,11.0,104,1014.3,12.12,8.0,2.41
