time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2017-02-27,30.7,21.1,0.0,0.0,0.0,5.6,9.9,114,1010.7,24.73,0.0,5.26
2017-02-28,31.4,21.3,0.3,0.3,0.0,3.66,7.0,126,1006.0,23.71,1.0,5.01
2017-03-01,28.5,24.8,0.9,0.9,0.0,3.85,7.8,316,1004.8,10.34,4.0,2.59
2017-03-02,31.9,22.8,0.3,0.3,0.0,4.5,8.6,48,1007.5,23.77,2.0,5.14
2017-03-03,33.8,24.3,9.6,9.6,0.0,6.56,12.0,342,1009.3,21.16,6.0,4.39
2017-03-04,28.3,23.9,13.7,13.7,0.0,3.58,10.7,203,1006.6,9.81,9.0,2.09
2017-03-05,25.8,23.3,2.0,2.0,0.0,6.98,12.4,159,1009.4,11.65,4.0,2.81
2017-03-06,28.8,22.8,0.1,0.1,0.0,4.92,9.4,109,1013.0,21.86,1.0,4.67
2017-03-07,28.7,20.9,0.0,0.0,0.0,6.22,11.9,140,1014.5,22.51,0.0,4.7
2017-03-08,30.0,22.0,0.3,0.3,0.0,4.84,9.5,88,1012.5,19.5,2.0,4.24
2017-03-09,32.6,23.5,2.4,2.4,0.0,6.28,14.1,1,1007.1,14.79,5.0,3.46
2017-03-10,26.8,20.5,26.2,26.2,0.0,4.3,13.1,113,1010.6,10.24,12.0,2.22
2017-03-11,28.3,18.8,2.5,2.5,0.0,6.12,10.7,122,1013.8,21.73,3.0,4.47
2017-03-12,24.3,19.1,22.1,22.1,0.0,5.72,14.4,271,1008.7,5.5,12.0,1.37
2017-03-13,23.2,12.5,0.0,0.0,0.0,3.23,6.3,297,1015.9,25.34,0.0,4.47
2017-03-14,25.1,14.1,0.0,0.0,0.0,4.88,8.7,114,1015.7,25.1,0.0,4.7
2017-03-15,30.7,17.0,0.0,0.0,0.0,4.56,7.5,69,1012.2,23.04,0.0,4.71
2017-03-16,26.4,18.9,7.2,7.2,0.0,6.8,14.3,273,1010.7,9.16,12.0,2.26
2017-03-17,21.7,16.0,0.0,0.0,0.0,5.41,9.3,191,1019.0,18.76,0.0,3.94
