time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2007-03-13,29.0,21.7,3.6,3.6,0.0,3.51,8.1,119,1013.9,17.86,5.0,3.55
2007-03-14,30.1,21.7,0.0,0.0,0.0,3.13,6.0,90,1011.6,20.75,0.0,4.24
2007-03-15,29.5,21.5,8.0,8.0,0.0,5.28,12.6,297,1008.2,16.69,13.0,3.35
2007-03-16,26.3,21.2,1.2,1.2,0.0,5.53,11.0,152,1013.4,18.84,4.0,3.71
2007-03-17,24.3,20.2,9.9,9.9,0.0,5.51,10.3,105,1014.1,10.21,11.0,2.11
2007-03-18,23.6,20.2,16.0,16.0,0.0,4.12,8.8,148,1010.3,10.3,24.0,2.01
2007-03-19,23.7,19.1,51.7,51.7,0.0,5.24,12.8,201,1011.8,7.77,23.0,1.56
2007-03-20,24.5,20.4,10.2,10.2,0.0,4.9,9.1,176,1012.4,12.67,14.0,2.38
2007-03-21,26.3,19.8,2.5,2.5,0.0,3.58,7.2,130,1013.2,14.41,11.0,2.76
2007-03-22,28.7,19.9,0.0,0.0,0.0,3.62,6.0,104,1013.2,21.29,0.0,4.2
2007-03-23,30.7,20.0,0.2,0.2,0.0,3.13,7.2,48,1013.5,20.74,1.0,4.15
2007-03-24,26.6,21.5,2.6,2.6,0.0,4.96,9.0,159,1016.4,13.32,7.0,2.59
2007-03-25,27.6,22.1,1.5,1.5,0.0,4.12,7.7,106,1015.0,14.82,4.0,3.0
2007-03-26,30.1,20.7,0.0,0.0,0.0,2.31,5.5,96,1012.5,18.09,0.0,3.65
2007-03-27,32.7,20.8,0.0,0.0,0.0,2.01,5.0,53,1011.6,20.71,0.0,4.27
2007-03-28,32.4,24.1,1.2,1.2,0.0,3.61,7.2,133,1013.5,19.04,2.0,4.06
2007-03-29,31.6,24.1,0.0,0.0,0.0,3.86,8.8,111,1012.7,18.11,0.0,3.84
2007-03-30,34.5,23.6,0.0,0.0,0.0,2.97,6.1,3,1009.3,20.53,0.0,4.53
2007-03-31,29.8,23.2,4.1,4.1,0.0,3.72,8.2,161,1011.6,16.69,7.0,3.39
2007-04-01,24.6,22.2,9.1,9.1,0.0,6.13,11.6,112,1015.3,8.39,13.0,1.87
2007-04-02,29.5,21.6,0.0,0.0,0.0,4.64,7.9,78,1012.9,17.05,0.0,3.49
2007-04-03,25.9,22.2,10.0,10.0,0.0,3.38,7.3,267,1012.0,7.31,11.0,1.48
2007-04-04,25.4,20.0,0.2,0.2,0.0,3.85,7.8,153,1015.0,14.78,1.0,2.98
2007-04-05,25.1,18.1,0.0,0.0,0.0,4.5,8.8,121,1018.1,17.37,0.0,3.61
2007-04-06,26.1,17.9,0.0,0.0,0.0,6.21,11.3,99,1017.4,18.96,0.0,4.1
2007-04-07,25.5,19.9,6.4,6.4,0.0,5.1,8.9,63,1013.2,5.37,11.0,1.37
2007-04-08,24.7,19.6,6.3,6.3,0.0,6.97,13.2,276,1010.0,14.44,12.0,2.84
2007-04-09,23.0,18.2,0.7,0.7,0.0,5.03,9.5,205,1013.7,13.54,5.0,2.67
2007-04-10,25.3,15.0,0.0,0.0,0.0,3.22,5.5,79,1014.1,19.82,0.0,3.61
2007-04-11,28.9,15.6,0.0,0.0,0.0,3.3,6.9,32,1013.1,18.78,0.0,3.69
2007-04-12,22.0,15.8,4.8,4.8,0.0,3.09,7.4,200,1016.8,6.01,10.0,1.43
2007-04-13,24.8,13.0,0.0,0.0,0.0,4.83,8.9,100,1019.8,18.59,0.0,3.59
2007-04-14,27.8,16.9,0.0,0.0,0.0,3.31,6.2,82,1016.3,16.77,0.0,3.25
2007-04-15,26.6,20.4,3.0,3.0,0.0,3.86,6.6,323,1016.6,7.5,12.0,1.58
2007-04-16,26.3,20.6,0.1,0.1,0.0,3.22,6.3,153,1018.1,10.39,1.0,2.11
2007-04-17,28.3,19.6,0.0,0.0,0.0,4.0,6.9,98,1015.6,16.23,0.0,3.16
2007-04-18,29.3,19.8,0.0,0.0,0.0,2.88,5.5,115,1015.4,17.69,0.0,3.48
2007-04-19,29.2,19.3,0.0,0.0,0.0,2.63,5.1,79,1016.1,17.9,0.0,3.47
2007-04-20,30.2,19.2,0.0,0.0,0.0,3.49,7.3,345,1016.2,17.76,0.0,3.55
2007-04-21,30.0,19.1,0.0,0.0,0.0,3.19,6.3,303,1015.2,16.53,0.0,3.36
2007-04-22,30.0,19.6,0.0,0.0,0.0,2.93,5.1,87,1014.5,16.9,0.0,3.37
2007-04-23,30.3,17.9,0.0,0.0,0.0,3.05,7.2,9,1012.4,17.1,0.0,3.5
2007-04-24,29.9,20.9,10.0,10.0,0.0,2.41,10.0,345,1010.6,9.56,5.0,2.13
2007-04-25,22.3,20.8,48.1,48.1,0.0,3.67,9.8,191,1009.1,2.13,22.0,0.56
2007-04-26,20.6,14.1,10.6,10.6,0.0,6.32,11.4,200,1011.7,2.07,15.0,0.82
2007-04-27,18.6,10.8,0.0,0.0,0.0,3.54,7.6,229,1023.2,13.45,0.0,2.28
2007-04-28,21.5,10.2,0.0,0.0,0.0,3.14,6.4,131,1025.9,16.85,0.0,2.74
2007-04-29,23.4,12.5,0.0,0.0,0.0,2.28,4.9,56,1021.2,16.97,0.0,2.84
2007-04-30,23.9,12.5,0.0,0.0,0.0,2.69,4.7,110,1017.7,15.98,0.0,2.72
2007-05-01,26.4,13.0,0.0,0.0,0.0,2.42,5.5,11,1014.1,14.14,0.0,2.55
2007-05-02,22.3,19.6,40.0,40.0,0.0,4.0,10.2,273,1014.7,4.47,18.0,0.89
2007-05-03,23.8,18.8,0.0,0.0,0.0,5.95,10.9,110,1019.9,12.97,0.0,2.54
2007-05-04,28.0,17.7,0.0,0.0,0.0,5.08,8.4,66,1015.7,14.53,0.0,2.9
2007-05-05,28.4,18.2,0.0,0.0,0.0,3.64,7.4,343,1013.1,14.44,0.0,2.94
2007-05-06,28.4,19.5,0.6,0.6,0.0,5.09,10.6,306,1008.4,10.73,3.0,2.75
2007-05-07,21.8,14.5,34.8,34.8,0.0,5.73,12.2,191,1014.3,3.21,17.0,1.03
2007-05-08,15.3,10.6,0.0,0.0,0.0,5.1,9.6,254,1020.5,14.7,0.0,2.83
2007-05-09,15.8,8.2,0.2,0.2,0.0,5.3,9.0,249,1027.6,10.1,1.0,1.91
2007-05-10,19.6,9.8,0.0,0.0,0.0,4.84,8.2,92,1026.9,13.31,0.0,2.35
2007-05-11,21.8,13.0,2.6,2.6,0.0,3.16,7.6,44,1021.8,12.48,4.0,2.1
2007-05-12,20.4,12.3,0.1,0.1,0.0,4.48,7.9,206,1022.2,11.74,1.0,2.15
2007-05-13,15.6,10.0,19.9,19.9,0.0,5.0,9.1,124,1020.8,4.38,12.0,0.91
2007-05-14,18.8,14.4,0.0,0.0,0.0,3.72,6.4,134,1019.9,6.31,0.0,1.25
2007-05-15,22.2,12.4,0.0,0.0,0.0,3.4,7.4,89,1016.5,13.13,0.0,2.22
2007-05-16,18.4,12.1,43.0,43.0,0.0,3.22,10.0,289,1012.0,1.3,14.0,0.47
2007-05-17,17.4,11.6,0.0,0.0,0.0,3.21,7.0,173,1018.6,13.46,0.0,2.16
2007-05-18,17.6,11.0,0.0,0.0,0.0,3.14,6.4,180,1021.2,10.15,0.0,1.77
2007-05-19,17.8,9.1,0.0,0.0,0.0,3.19,6.0,142,1022.7,14.5,0.0,2.21
2007-05-20,21.1,9.6,0.0,0.0,0.0,3.01,5.1,100,1017.9,10.67,0.0,1.78
2007-05-21,22.2,15.0,2.5,2.5,0.0,3.02,5.8,17,1010.9,7.77,9.0,1.43
2007-05-22,20.6,16.8,1.0,1.0,0.0,2.77,6.7,251,1009.3,6.77,6.0,1.24
2007-05-23,16.6,10.3,15.7,15.7,0.0,6.09,12.3,238,1013.4,8.32,14.0,1.67
2007-05-24,14.2,8.0,0.0,0.0,0.0,4.46,8.6,281,1022.2,11.42,0.0,1.92
2007-05-25,15.4,4.5,0.0,0.0,0.0,2.45,5.1,317,1022.3,13.97,0.0,1.88
2007-05-26,18.5,6.1,0.0,0.0,0.0,2.42,4.9,37,1017.7,13.27,0.0,1.9
2007-05-27,17.4,8.4,0.0,0.0,0.0,2.56,5.1,169,1016.8,10.07,0.0,1.55
2007-05-28,14.6,7.6,0.0,0.0,0.0,4.51,9.4,253,1019.6,9.62,0.0,1.78
2007-05-29,10.6,4.1,0.0,0.0,0.0,7.26,13.8,277,1024.1,9.57,0.0,1.91
2007-05-30,13.7,7.5,0.0,0.0,0.0,3.54,6.3,284,1027.7,6.23,0.0,0.99
2007-05-31,17.9,4.1,0.0,0.0,0.0,2.45,5.1,80,1021.7,12.33,0.0,1.76
2007-06-01,14.2,10.9,7.9,7.9,0.0,4.13,7.2,294,1014.1,1.62,10.0,0.45
2007-06-02,14.7,7.5,0.0,0.0,0.0,6.07,12.4,289,1016.6,12.95,0.0,1.94
2007-06-03,15.8,9.8,0.0,0.0,0.0,7.28,13.4,291,1017.1,13.22,0.0,2.76
2007-06-04,16.9,7.7,0.0,0.0,0.0,4.57,9.2,294,1019.4,13.17,0.0,2.09
2007-06-05,17.9,6.1,0.0,0.0,0.0,3.49,7.3,296,1019.3,13.16,0.0,1.91
2007-06-06,19.5,5.5,0.0,0.0,0.0,2.33,3.6,83,1016.9,12.73,0.0,1.94
2007-06-07,19.0,9.2,0.0,0.0,0.0,2.38,4.4,168,1015.7,8.54,0.0,1.34
2007-06-08,18.2,10.5,0.0,0.0,0.0,4.52,8.0,121,1017.8,8.54,0.0,1.3
2007-06-09,21.2,14.2,16.7,16.7,0.0,3.7,9.3,101,1013.2,3.99,14.0,0.79
2007-06-10,20.6,16.0,29.7,29.7,0.0,2.14,9.4,39,1013.9,2.79,22.0,0.61
2007-06-11,19.7,14.7,4.4,4.4,0.0,5.33,9.5,112,1012.0,2.38,8.0,0.56
2007-06-12,22.6,15.4,1.2,1.2,0.0,3.29,7.3,114,1012.7,8.19,5.0,1.42
2007-06-13,24.7,15.8,3.0,3.0,0.0,3.41,10.0,348,1009.5,7.93,7.0,1.68
2007-06-14,19.5,16.3,35.3,35.3,0.0,4.11,13.6,151,1011.4,2.69,23.0,0.52
2007-06-15,20.6,11.7,10.7,10.7,0.0,9.29,18.4,292,1008.9,3.1,11.0,1.24
2007-06-16,12.0,5.9,0.0,0.0,0.0,5.19,9.2,266,1022.3,11.24,0.0,1.81
2007-06-17,16.0,5.7,1.4,1.4,0.0,2.7,6.2,233,1018.6,9.31,4.0,1.42
2007-06-18,14.9,9.5,4.7,4.7,0.0,5.0,9.4,156,1021.6,11.75,4.0,1.76
2007-06-19,21.9,11.6,2.2,2.2,0.0,5.02,9.3,107,1017.2,9.19,3.0,1.52
2007-06-20,28.1,17.9,0.0,0.0,0.0,3.81,7.0,358,1014.2,11.62,0.0,2.78
2007-06-21,27.2,18.6,0.0,0.0,0.0,3.9,7.8,5,1015.8,10.66,0.0,2.59
2007-06-22,26.4,15.7,0.0,0.0,0.0,3.86,7.6,359,1011.7,10.98,0.0,2.59
2007-06-23,21.7,14.8,1.1,1.1,0.0,4.72,9.1,297,1010.5,2.09,6.0,1.55
2007-06-24,14.4,7.1,1.8,1.8,0.0,4.22,8.4,258,1023.6,10.04,6.0,1.84
2007-06-25,11.3,5.2,0.0,0.0,0.0,3.49,6.3,147,1028.1,9.77,0.0,1.57
2007-06-26,12.6,8.7,7.3,7.3,0.0,2.52,9.0,172,1022.1,2.55,18.0,0.49
2007-06-27,13.7,10.9,10.3,10.3,0.0,5.2,9.5,264,1019.7,2.73,12.0,0.55
2007-06-28,14.6,10.7,0.5,0.5,0.0,3.37,6.2,286,1023.4,5.73,3.0,0.93
2007-06-29,15.9,8.0,0.0,0.0,0.0,3.49,7.1,301,1023.5,11.08,0.0,1.47
2007-06-30,14.3,8.2,0.0,0.0,0.0,3.32,7.1,280,1024.4,9.15,0.0,1.31
2007-07-01,14.3,7.8,0.0,0.0,0.0,2.22,4.8,251,1026.5,11.73,0.0,1.58
2007-07-02,14.7,5.4,0.0,0.0,0.0,3.2,5.3,125,1024.8,11.31,0.0,1.49
2007-07-03,19.4,7.1,0.0,0.0,0.0,2.87,6.0,348,1018.6,11.16,0.0,1.58
2007-07-04,25.5,12.2,0.0,0.0,0.0,4.22,7.9,349,1013.7,9.24,0.0,2.43
2007-07-05,27.4,16.9,0.0,0.0,0.0,5.39,10.1,354,1012.1,12.12,0.0,3.58
2007-07-06,25.4,20.1,0.4,0.4,0.0,5.94,12.2,335,1009.9,6.93,3.0,3.11
2007-07-07,19.6,13.9,18.2,18.2,0.0,6.63,16.2,162,1011.6,1.11,21.0,0.32
2007-07-08,14.1,12.3,24.5,24.5,0.0,7.31,14.4,150,1017.8,1.41,18.0,0.57
2007-07-09,15.2,13.1,21.1,21.1,0.0,6.09,11.9,139,1018.4,1.41,20.0,0.52
2007-07-10,14.8,8.3,4.0,4.0,0.0,5.29,10.1,266,1016.3,1.07,12.0,0.36
2007-07-11,9.3,4.1,0.0,0.0,0.0,5.82,10.6,278,1025.6,12.79,0.0,1.74
2007-07-12,12.1,0.4,0.0,0.0,0.0,4.79,9.0,118,1024.9,10.86,0.0,1.48
2007-07-13,16.0,9.1,1.0,1.0,0.0,4.07,6.8,110,1018.1,5.6,2.0,0.96
2007-07-14,17.6,11.3,1.8,1.8,0.0,6.41,11.5,279,1014.3,5.01,2.0,1.11
2007-07-15,13.5,7.1,0.0,0.0,0.0,5.44,11.0,290,1018.8,13.57,0.0,2.02
2007-07-16,15.3,3.0,0.0,0.0,0.0,2.97,5.6,132,1018.6,13.08,0.0,1.77
2007-07-17,16.6,6.0,19.8,19.8,0.0,4.68,8.3,145,1014.1,8.6,8.0,1.25
2007-07-18,15.5,9.9,14.8,14.8,0.0,6.41,12.0,210,1015.1,8.0,13.0,1.25
2007-07-19,17.8,7.5,0.0,0.0,0.0,5.55,10.6,308,1016.3,13.54,0.0,2.07
2007-07-20,19.1,5.9,0.0,0.0,0.0,5.7,10.5,293,1015.3,13.42,0.0,2.06
2007-07-21,18.9,6.6,7.4,7.4,0.0,3.85,10.9,108,1013.9,9.06,6.0,1.45
2007-07-22,19.9,13.9,10.8,10.8,0.0,7.4,12.4,322,1004.3,4.41,11.0,0.91
2007-07-23,13.7,7.9,0.0,0.0,0.0,7.78,14.7,286,1013.6,13.68,0.0,2.7
2007-07-24,15.7,2.4,0.6,0.6,0.0,4.27,8.5,109,1016.6,14.41,2.0,2.3
2007-07-25,12.5,7.6,2.6,2.6,0.0,7.2,13.2,273,1016.6,11.98,3.0,1.99
2007-07-26,14.5,6.2,0.0,0.0,0.0,6.28,11.5,299,1021.9,14.35,0.0,2.48
2007-07-27,15.8,6.3,0.0,0.0,0.0,5.96,11.1,240,1025.5,13.45,0.0,2.25
2007-07-28,10.5,5.6,0.0,0.0,0.0,4.61,8.8,187,1034.5,11.75,0.0,1.79
2007-07-29,13.0,3.0,0.0,0.0,0.0,4.22,7.0,137,1033.1,14.1,0.0,1.77
2007-07-30,15.6,4.3,0.0,0.0,0.0,3.94,6.8,103,1026.2,12.7,0.0,1.78
2007-07-31,19.0,5.2,0.0,0.0,0.0,2.96,5.1,65,1020.1,14.46,0.0,2.19
2007-08-01,22.3,6.2,0.0,0.0,0.0,4.31,6.7,104,1017.0,14.64,0.0,2.33
2007-08-02,13.7,12.0,20.3,20.3,0.0,6.24,10.5,151,1022.8,1.4,16.0,0.42
2007-08-03,20.1,13.6,23.6,23.6,0.0,6.28,11.5,103,1019.3,6.2,23.0,1.1
2007-08-04,14.0,9.4,5.6,5.6,0.0,5.54,11.1,287,1022.4,2.92,11.0,0.71
2007-08-05,13.6,5.7,0.0,0.0,0.0,5.66,10.4,111,1024.5,13.53,0.0,1.95
2007-08-06,22.6,9.3,1.1,1.1,0.0,4.9,9.3,111,1014.1,9.8,4.0,1.78
2007-08-07,14.6,7.1,18.7,18.7,0.0,8.2,15.8,280,1017.5,12.28,10.0,1.96
2007-08-08,18.1,2.8,0.0,0.0,0.0,3.81,7.2,96,1019.7,16.28,0.0,2.31
2007-08-09,24.6,11.0,0.0,0.0,0.0,3.26,5.8,100,1015.1,12.63,0.0,2.33
2007-08-10,24.9,12.3,1.3,1.3,0.0,8.6,18.1,308,1014.2,7.64,6.0,2.85
2007-08-11,14.4,8.0,0.0,0.0,0.0,5.77,11.2,280,1027.3,16.45,0.0,2.61
2007-08-12,19.2,6.5,0.0,0.0,0.0,4.25,8.3,110,1023.0,15.54,0.0,2.36
2007-08-13,26.2,10.5,0.0,0.0,0.0,3.2,5.5,67,1017.0,12.95,0.0,2.47
2007-08-14,26.7,16.2,0.0,0.0,0.0,3.86,6.1,19,1014.3,10.3,0.0,2.48
2007-08-15,29.1,13.4,0.0,0.0,0.0,6.74,12.9,349,1014.9,14.59,0.0,3.77
2007-08-16,16.5,13.1,0.2,0.2,0.0,7.35,13.1,163,1025.0,3.08,2.0,0.98
2007-08-17,13.2,12.2,6.2,6.2,0.0,7.22,13.8,142,1026.3,2.29,19.0,0.79
2007-08-18,14.3,12.0,7.8,7.8,0.0,6.48,12.2,148,1024.0,2.46,11.0,0.71
2007-08-19,21.0,13.7,13.0,13.0,0.0,7.12,14.0,113,1018.5,8.76,19.0,1.59
2007-08-20,13.5,9.8,0.1,0.1,0.0,8.42,16.1,271,1022.1,6.1,1.0,1.5
2007-08-21,14.0,6.0,0.0,0.0,0.0,3.75,7.0,159,1025.5,16.44,0.0,2.23
2007-08-22,18.6,7.0,1.0,1.0,0.0,3.58,6.8,111,1019.7,12.73,4.0,1.91
2007-08-23,29.5,12.7,0.0,0.0,0.0,3.4,5.3,29,1011.0,15.13,0.0,3.01
2007-08-24,18.2,12.6,2.8,2.8,0.0,6.94,13.3,167,1011.8,8.86,6.0,1.44
2007-08-25,15.7,12.3,45.4,45.4,0.0,6.96,12.8,119,1012.8,3.64,24.0,0.67
2007-08-26,18.2,14.2,25.7,25.7,0.0,7.13,14.0,292,1009.3,5.44,16.0,1.23
2007-08-27,14.1,8.5,0.1,0.1,0.0,7.32,13.9,280,1018.5,12.08,1.0,2.29
2007-08-28,15.8,5.2,0.0,0.0,0.0,2.42,4.9,330,1023.8,16.53,0.0,2.43
2007-08-29,16.7,5.0,0.0,0.0,0.0,5.26,9.9,139,1028.0,17.36,0.0,2.55
2007-08-30,17.7,10.6,0.6,0.6,0.0,7.92,14.2,105,1028.6,9.97,4.0,1.96
2007-08-31,20.7,14.0,7.7,7.7,0.0,4.62,10.3,110,1022.3,8.9,10.0,1.66
2007-09-01,19.3,12.6,0.0,0.0,0.0,2.67,5.0,207,1022.1,8.72,0.0,1.56
2007-09-02,21.9,13.9,2.6,2.6,0.0,4.49,8.4,112,1021.4,11.04,8.0,2.03
2007-09-03,25.5,14.6,0.0,0.0,0.0,4.39,7.3,107,1018.4,18.24,0.0,3.19
2007-09-04,32.0,15.3,0.0,0.0,0.0,3.3,7.2,37,1016.5,19.2,0.0,4.06
2007-09-05,31.8,17.8,1.4,1.4,0.0,4.07,8.8,337,1018.8,19.09,1.0,4.07
2007-09-06,25.8,16.9,0.4,0.4,0.0,4.03,10.3,128,1020.9,15.05,2.0,2.82
2007-09-07,28.5,16.6,0.0,0.0,0.0,2.34,4.8,134,1018.6,18.17,0.0,3.49
2007-09-08,30.3,17.2,0.0,0.0,0.0,3.08,5.7,127,1016.6,18.94,0.0,3.78
2007-09-09,30.9,16.8,0.0,0.0,0.0,3.01,5.6,109,1015.2,20.06,0.0,4.02
2007-09-10,29.5,16.9,0.0,0.0,0.0,3.16,5.3,83,1014.6,20.65,0.0,4.09
2007-09-11,30.2,14.2,0.0,0.0,0.0,2.6,6.1,66,1015.2,20.98,0.0,4.09
