time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,vapour_pressure_deficit,et0_fao_evapotranspiration,shortwave_radiation,weather_code,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm
2016-01-02 02:00:00,21.4,83,18.4,0.0,0.0,0.0,1011.8,1010.0,71,4.39,114,7.8,0.43,0.03,0.0,2,22.4,24.5,0.447,0.458
2016-01-02 03:00:00,21.5,83,18.5,0.0,0.0,0.0,1011.9,1010.1,60,4.34,116,7.6,0.43,0.03,0.0,2,22.4,24.4,0.446,0.458
2016-01-02 04:00:00,21.5,84,18.6,0.0,0.0,0.0,1012.0,1010.2,100,4.48,114,7.8,0.42,0.03,0.0,3,22.2,24.3,0.447,0.458
2016-01-02 05:00:00,21.6,84,18.7,0.0,0.0,0.0,1012.4,1010.6,99,4.44,113,7.9,0.42,0.02,0.0,3,22.2,24.2,0.447,0.458
2016-01-02 06:00:00,21.9,84,19.0,0.0,0.0,0.0,1013.3,1011.5,92,4.43,108,7.9,0.42,0.05,6.0,3,22.3,24.0,0.447,0.458
2016-01-02 07:00:00,22.4,84,19.6,0.0,0.0,0.0,1013.9,1012.1,72,4.4,107,8.0,0.43,0.07,73.0,2,22.7,24.0,0.447,0.457
2016-01-02 08:00:00,23.1,82,19.8,0.0,0.0,0.0,1014.6,1012.8,100,5.08,100,8.6,0.52,0.13,158.0,3,23.3,23.9,0.447,0.457
2016-01-02 09:00:00,24.1,78,20.0,0.0,0.0,0.0,1015.0,1013.3,100,5.71,93,10.0,0.66,0.23,318.0,3,24.2,23.9,0.445,0.457
2016-01-02 10:00:00,24.6,75,19.9,0.0,0.0,0.0,1015.0,1013.3,100,5.8,91,10.6,0.76,0.24,316.0,3,24.6,24.0,0.444,0.457
2016-01-02 11:00:00,25.2,73,20.0,0.0,0.0,0.0,1014.9,1013.2,98,6.01,87,11.4,0.87,0.33,465.0,3,25.4,24.0,0.442,0.456
2016-01-02 12:00:00,25.7,71,20.1,0.0,0.0,0.0,1014.3,1012.6,100,5.8,90,11.5,0.94,0.37,529.0,3,26.0,24.1,0.439,0.456
2016-01-02 13:00:00,26.3,69,20.2,0.0,0.0,0.0,1014.2,1012.5,100,5.71,93,11.7,1.05,0.43,611.0,3,26.7,24.3,0.436,0.455
2016-01-02 14:00:00,27.3,65,20.2,0.0,0.0,0.0,1013.6,1011.9,99,5.63,96,12.1,1.26,0.57,836.0,3,27.8,24.5,0.433,0.454
2016-01-02 15:00:00,27.5,65,20.3,0.0,0.0,0.0,1013.1,1011.4,97,5.76,98,12.4,1.29,0.54,795.0,3,28.3,24.6,0.429,0.454
2016-01-02 16:00:00,26.8,67,20.1,0.0,0.0,0.0,1012.4,1010.7,27,6.08,99,11.1,1.16,0.35,458.0,1,27.7,24.8,0.427,0.453
2016-01-02 17:00:00,26.4,67,19.8,0.0,0.0,0.0,1012.3,1010.6,20,6.24,102,11.6,1.13,0.37,515.0,1,27.5,24.9,0.424,0.453
2016-01-02 18:00:00,25.4,70,19.5,0.0,0.0,0.0,1012.3,1010.6,17,5.95,107,11.6,0.99,0.25,326.0,0,26.8,25.0,0.423,0.452
2016-01-02 19:00:00,24.3,72,19.0,0.0,0.0,0.0,1013.3,1011.6,79,6.02,111,11.3,0.84,0.14,129.0,2,25.8,25.0,0.422,0.452
2016-01-02 20:00:00,23.3,74,18.5,0.0,0.0,0.0,1013.8,1012.0,73,6.04,109,11.0,0.73,0.09,9.0,2,24.8,25.0,0.422,0.452
2016-01-02 21:00:00,22.7,77,18.4,0.0,0.0,0.0,1014.0,1012.2,51,5.99,105,10.7,0.64,0.06,0.0,2,24.0,24.9,0.422,0.452
2016-01-02 22:00:00,22.2,79,18.3,0.0,0.0,0.0,1014.3,1012.5,20,5.9,101,10.4,0.57,0.05,0.0,1,23.5,24.8,0.422,0.451
2016-01-02 23:00:00,21.9,80,18.3,0.0,0.0,0.0,1014.2,1012.4,0,5.54,97,10.0,0.53,0.04,0.0,0,23.1,24.7,0.422,0.451
2016-01-03 00:00:00,21.5,82,18.3,0.0,0.0,0.0,1013.6,1011.8,2,5.22,95,9.4,0.46,0.03,0.0,0,22.7,24.6,0.422,0.451
2016-01-03 01:00:00,21.2,84,18.3,0.0,0.0,0.0,1013.5,1011.7,1,4.74,97,8.9,0.41,0.03,0.0,0,22.4,24.4,0.423,0.451
2016-01-03 02:00:00,20.9,85,18.3,0.0,0.0,0.0,1013.4,1011.6,8,4.47,100,8.2,0.36,0.02,0.0,0,22.1,24.3,0.423,0.451
2016-01-03 03:00:00,20.6,87,18.4,0.0,0.0,0.0,1013.4,1011.6,2,4.47,100,7.6,0.32,0.02,0.0,0,21.9,24.2,0.423,0.451
2016-01-03 04:00:00,20.9,87,18.6,0.0,0.0,0.0,1013.2,1011.4,2,4.16,100,7.9,0.33,0.02,0.0,0,21.8,24.0,0.423,0.451
2016-01-03 05:00:00,20.8,87,18.6,0.0,0.0,0.0,1013.7,1011.9,29,3.98,102,7.3,0.31,0.01,0.0,1,21.7,23.9,0.423,0.45
2016-01-03 06:00:00,20.8,88,18.7,0.0,0.0,0.0,1014.2,1012.4,58,4.1,103,7.1,0.29,0.03,10.0,2,21.6,23.8,0.424,0.45
2016-01-03 07:00:00,21.9,85,19.3,0.0,0.0,0.0,1014.4,1012.6,37,4.06,100,7.6,0.38,0.09,143.0,1,22.3,23.7,0.424,0.45
2016-01-03 08:00:00,23.5,79,19.6,0.0,0.0,0.0,1015.4,1013.6,35,4.6,91,9.0,0.61,0.22,359.0,1,23.6,23.7,0.423,0.45
2016-01-03 09:00:00,24.8,73,19.6,0.0,0.0,0.0,1015.6,1013.9,43,5.0,88,9.8,0.85,0.36,561.0,1,24.9,23.7,0.421,0.449
2016-01-03 10:00:00,26.1,67,19.5,0.0,0.0,0.0,1015.5,1013.8,63,5.26,81,10.3,1.12,0.49,756.0,2,26.3,23.9,0.418,0.449
2016-01-03 11:00:00,26.8,64,19.4,0.0,0.0,0.0,1015.3,1013.6,100,4.95,82,10.3,1.26,0.52,750.0,3,27.1,24.0,0.415,0.448
2016-01-03 12:00:00,27.0,64,19.6,0.0,0.0,0.0,1014.7,1013.0,99,5.01,87,10.2,1.28,0.49,682.0,3,27.5,24.2,0.413,0.447
2016-01-03 13:00:00,27.4,63,19.8,0.0,0.0,0.0,1014.2,1012.5,100,5.0,89,10.9,1.34,0.58,849.0,3,28.3,24.4,0.409,0.446
2016-01-03 14:00:00,27.7,62,19.8,0.0,0.0,0.0,1013.8,1012.1,86,5.43,103,11.3,1.41,0.61,894.0,3,29.0,24.7,0.406,0.446
2016-01-03 15:00:00,27.8,61,19.7,0.0,0.0,0.0,1013.2,1011.5,79,6.04,106,11.4,1.44,0.61,897.0,2,29.3,24.9,0.402,0.445
2016-01-03 16:00:00,27.6,62,19.7,0.0,0.0,0.0,1012.9,1011.2,61,6.33,106,11.9,1.4,0.49,696.0,2,29.0,25.1,0.399,0.444
2016-01-03 17:00:00,26.8,64,19.4,0.0,0.0,0.0,1012.4,1010.7,3,6.26,103,11.9,1.27,0.4,545.0,0,28.4,25.3,0.397,0.443
2016-01-03 18:00:00,25.8,67,19.2,0.0,0.0,0.0,1012.3,1010.6,2,5.87,104,11.6,1.09,0.27,362.0,0,27.5,25.4,0.396,0.443
2016-01-03 19:00:00,24.4,70,18.6,0.0,0.0,0.0,1012.2,1010.5,4,5.95,107,11.1,0.92,0.15,143.0,0,26.3,25.4,0.395,0.443
2016-01-03 20:00:00,23.4,71,17.8,0.0,0.0,0.0,1013.2,1011.5,11,5.61,101,10.9,0.85,0.1,9.0,0,25.1,25.3,0.395,0.442
2016-01-03 21:00:00,22.8,72,17.5,0.0,0.0,0.0,1013.4,1011.6,85,5.35,98,10.7,0.78,0.07,0.0,3,24.3,25.2,0.395,0.442
2016-01-03 22:00:00,22.4,73,17.4,0.0,0.0,0.0,1014.3,1012.5,100,5.32,94,10.1,0.72,0.06,0.0,3,23.7,25.1,0.395,0.442
2016-01-03 23:00:00,22.1,74,17.4,0.0,0.0,0.0,1014.4,1012.6,99,5.1,88,9.5,0.68,0.06,0.0,3,23.2,25.0,0.395,0.442
2016-01-04 00:00:00,21.8,76,17.3,0.0,0.0,0.0,1014.1,1012.3,96,4.74,83,8.8,0.63,0.05,0.0,3,22.8,24.9,0.396,0.442
2016-01-04 01:00:00,21.4,77,17.3,0.0,0.0,0.0,1013.8,1012.0,80,4.32,85,8.1,0.57,0.04,0.0,3,22.5,24.7,0.396,0.441
2016-01-04 02:00:00,21.1,79,17.4,0.0,0.0,0.0,1013.2,1011.4,92,4.1,89,7.3,0.52,0.03,0.0,3,22.3,24.6,0.396,0.441
2016-01-04 03:00:00,21.0,80,17.5,0.0,0.0,0.0,1012.8,1011.0,83,4.2,93,6.9,0.49,0.03,0.0,3,22.1,24.4,0.396,0.441
2016-01-04 04:00:00,21.2,81,17.9,0.0,0.0,0.0,1012.3,1010.5,23,4.1,93,7.3,0.47,0.03,0.0,1,22.0,24.3,0.397,0.441
2016-01-04 05:00:00,21.0,83,18.0,0.0,0.0,0.0,1012.7,1010.9,43,3.52,97,7.0,0.42,0.02,0.0,1,21.9,24.1,0.397,0.441
2016-01-04 06:00:00,20.8,85,18.2,0.0,0.0,0.0,1013.5,1011.7,29,3.28,102,6.1,0.36,0.03,10.0,1,21.7,24.0,0.397,0.44
2016-01-04 07:00:00,21.7,84,18.8,0.0,0.0,0.0,1014.3,1012.5,18,2.94,100,5.9,0.43,0.08,123.0,0,22.3,23.9,0.397,0.44
2016-01-04 08:00:00,23.4,76,18.9,0.0,0.0,0.0,1014.6,1012.8,10,3.34,81,6.5,0.69,0.22,345.0,0,23.7,23.9,0.397,0.44
2016-01-04 09:00:00,24.8,70,18.9,0.0,0.0,0.0,1014.7,1013.0,9,3.26,72,6.5,0.95,0.37,577.0,0,25.3,24.0,0.395,0.439
2016-01-04 10:00:00,26.2,65,19.1,0.0,0.0,0.0,1014.3,1012.6,5,3.05,67,6.2,1.18,0.52,779.0,0,27.0,24.1,0.393,0.439
2016-01-04 11:00:00,27.3,63,19.7,0.0,0.0,0.0,1014.6,1012.9,14,2.61,58,6.1,1.34,0.64,939.0,0,28.6,24.4,0.39,0.438
2016-01-04 12:00:00,28.8,58,19.8,0.0,0.0,0.0,1014.1,1012.4,63,1.98,41,6.1,1.64,0.73,1026.0,2,29.9,24.6,0.386,0.437
2016-01-04 13:00:00,29.6,55,19.6,0.0,0.0,0.0,1013.4,1011.7,92,1.58,72,5.4,1.88,0.68,930.0,3,30.6,24.9,0.382,0.436
2016-01-04 14:00:00,30.5,52,19.5,0.0,0.0,0.0,1012.7,1011.0,99,2.2,87,5.4,2.11,0.7,930.0,3,31.3,25.3,0.378,0.435
2016-01-04 15:00:00,30.5,52,19.6,0.0,0.0,0.0,1012.4,1010.7,100,3.61,93,6.4,2.08,0.57,727.0,3,31.1,25.5,0.375,0.434
2016-01-04 16:00:00,29.3,60,20.7,0.0,0.0,0.0,1011.5,1009.8,99,4.72,95,8.4,1.64,0.42,507.0,3,30.3,25.8,0.373,0.434
2016-01-04 17:00:00,28.4,66,21.4,0.0,0.0,0.0,1011.5,1009.8,99,5.3,91,9.7,1.33,0.35,442.0,3,29.6,25.9,0.372,0.433
2016-01-04 18:00:00,27.2,71,21.5,0.0,0.0,0.0,1011.0,1009.3,100,5.01,93,9.8,1.05,0.2,212.0,3,28.5,26.0,0.371,0.433
2016-01-04 19:00:00,26.2,73,21.0,0.0,0.0,0.0,1010.5,1008.8,100,4.8,90,9.3,0.91,0.12,86.0,3,27.4,26.1,0.371,0.432
2016-01-04 20:00:00,25.3,74,20.4,0.0,0.0,0.0,1011.1,1009.4,100,4.94,83,8.5,0.83,0.08,7.0,3,26.4,26.0,0.371,0.432
2016-01-04 21:00:00,24.9,75,20.1,0.0,0.0,0.0,1011.6,1009.9,100,4.57,80,8.1,0.79,0.05,0.0,3,25.7,26.0,0.371,0.432
2016-01-04 22:00:00,24.5,76,19.9,0.0,0.0,0.0,1012.1,1010.4,100,4.34,82,7.6,0.75,0.05,0.0,3,25.1,25.9,0.371,0.432
2016-01-04 23:00:00,24.1,77,19.7,0.0,0.0,0.0,1012.2,1010.5,98,4.36,81,6.9,0.7,0.05,0.0,3,24.7,25.8,0.371,0.432
2016-01-05 00:00:00,23.6,78,19.6,0.0,0.0,0.0,1011.9,1010.2,100,3.88,78,6.8,0.64,0.04,0.0,3,24.3,25.7,0.372,0.432
2016-01-05 01:00:00,23.4,79,19.5,0.0,0.0,0.0,1011.9,1010.2,100,3.28,78,6.5,0.61,0.03,0.0,3,24.1,25.6,0.372,0.431
2016-01-05 02:00:00,23.1,80,19.4,0.0,0.0,0.0,1011.6,1009.9,100,2.82,84,6.0,0.57,0.02,0.0,3,23.8,25.4,0.372,0.431
2016-01-05 03:00:00,22.8,81,19.4,0.0,0.0,0.0,1011.6,1009.8,92,2.51,85,5.3,0.52,0.01,0.0,3,23.6,25.3,0.373,0.431
2016-01-05 04:00:00,23.1,81,19.8,0.0,0.0,0.0,1011.6,1009.9,97,2.3,88,4.4,0.53,0.01,0.0,3,23.6,25.2,0.373,0.431
2016-01-05 05:00:00,23.0,83,19.9,0.1,0.1,0.0,1011.9,1010.2,94,2.3,88,4.1,0.49,0.01,0.0,51,23.5,25.1,0.374,0.431
2016-01-05 06:00:00,22.7,85,20.1,0.0,0.0,0.0,1012.5,1010.7,85,2.21,85,3.8,0.41,0.03,6.0,3,23.3,25.0,0.375,0.431
2016-01-05 07:00:00,23.3,84,20.5,0.0,0.0,0.0,1012.8,1011.1,84,2.43,81,4.1,0.45,0.06,72.0,3,23.7,24.9,0.375,0.43
2016-01-05 08:00:00,24.5,77,20.3,0.0,0.0,0.0,1012.9,1011.2,88,2.52,83,4.4,0.69,0.14,174.0,3,24.6,24.8,0.375,0.43
2016-01-05 09:00:00,25.0,72,19.7,0.5,0.5,0.0,1013.0,1011.3,99,2.41,85,4.5,0.87,0.17,197.0,53,25.0,24.8,0.379,0.43
2016-01-05 10:00:00,25.5,69,19.5,0.0,0.0,0.0,1012.8,1011.1,98,2.02,99,4.8,1.0,0.23,294.0,3,25.7,24.9,0.379,0.43
2016-01-05 11:00:00,25.9,69,19.8,0.2,0.2,0.0,1012.6,1010.9,100,2.14,101,5.2,1.03,0.26,332.0,51,26.2,24.9,0.38,0.429
2016-01-05 12:00:00,26.1,70,20.1,0.2,0.2,0.0,1012.2,1010.5,100,1.84,103,5.4,1.03,0.22,263.0,51,26.2,25.0,0.38,0.429
2016-01-05 13:00:00,27.1,67,20.4,0.0,0.0,0.0,1011.8,1010.1,100,1.41,98,6.0,1.19,0.36,479.0,3,27.1,25.1,0.38,0.429
2016-01-05 14:00:00,27.1,69,20.9,0.0,0.0,0.0,1011.4,1009.7,100,0.64,129,6.2,1.12,0.22,277.0,3,27.0,25.1,0.379,0.428
2016-01-05 15:00:00,27.3,70,21.4,0.0,0.0,0.0,1010.9,1009.2,100,1.21,156,7.4,1.08,0.25,317.0,3,27.2,25.2,0.378,0.428
2016-01-05 16:00:00,29.2,68,22.7,0.0,0.0,0.0,1010.6,1008.9,100,1.53,169,3.2,1.29,0.21,235.0,3,27.3,25.3,0.377,0.427
2016-01-05 17:00:00,28.6,71,22.9,0.5,0.5,0.0,1010.4,1008.7,100,2.06,151,6.6,1.12,0.17,186.0,53,27.7,25.4,0.38,0.427
2016-01-05 18:00:00,27.6,77,23.3,0.2,0.2,0.0,1010.3,1008.6,100,2.05,137,6.6,0.83,0.1,100.0,51,27.2,25.5,0.381,0.427
2016-01-05 19:00:00,26.6,81,23.0,0.2,0.2,0.0,1011.1,1009.4,100,2.13,131,6.1,0.66,0.05,27.0,51,26.5,25.5,0.383,0.427
2016-01-05 20:00:00,25.8,84,22.8,0.2,0.2,0.0,1011.1,1009.4,100,2.55,101,5.9,0.55,0.04,3.0,51,25.8,25.5,0.385,0.427
2016-01-05 21:00:00,25.4,85,22.7,0.0,0.0,0.0,1011.6,1009.9,100,1.8,87,5.8,0.48,0.0,0.0,3,25.4,25.5,0.386,0.427
2016-01-05 22:00:00,25.0,87,22.6,0.2,0.2,0.0,1011.7,1010.0,100,1.4,90,5.3,0.42,0.0,0.0,51,25.1,25.4,0.388,0.427
2016-01-05 23:00:00,24.7,88,22.5,0.0,0.0,0.0,1011.4,1009.7,100,1.82,99,4.4,0.38,0.0,0.0,3,24.8,25.3,0.389,0.427
2016-01-06 00:00:00,24.4,89,22.5,0.2,0.2,0.0,1010.8,1009.1,100,2.06,104,3.2,0.33,0.0,0.0,51,24.6,25.3,0.39,0.427
2016-01-06 01:00:00,24.1,91,22.5,0.0,0.0,0.0,1010.6,1008.9,100,1.33,103,3.1,0.29,0.0,0.0,3,24.4,25.2,0.391,0.426
2016-01-06 02:00:00,23.9,92,22.5,0.1,0.1,0.0,1010.2,1008.5,100,1.5,86,1.7,0.23,0.0,0.0,51,24.3,25.1,0.392,0.426
2016-01-06 03:00:00,23.8,93,22.6,0.4,0.4,0.0,1010.2,1008.5,100,1.62,68,2.0,0.21,0.0,0.0,51,24.2,25.1,0.395,0.426
2016-01-06 04:00:00,23.6,94,22.5,0.3,0.3,0.0,1009.9,1008.2,99,1.7,45,2.8,0.18,0.0,0.0,51,24.1,25.0,0.398,0.426
2016-01-06 05:00:00,23.6,92,22.2,0.2,0.2,0.0,1010.3,1008.6,99,1.53,32,2.7,0.24,0.0,0.0,51,23.9,24.9,0.401,0.426
2016-01-06 06:00:00,23.5,92,22.1,0.2,0.2,0.0,1010.7,1009.0,100,1.61,30,3.3,0.24,0.02,4.0,51,23.8,24.8,0.403,0.426
2016-01-06 07:00:00,24.0,90,22.2,0.2,0.2,0.0,1011.2,1009.5,99,1.66,57,3.9,0.31,0.04,42.0,51,24.1,24.8,0.407,0.426
2016-01-06 08:00:00,24.4,87,22.1,0.2,0.2,0.0,1011.7,1010.0,100,1.92,51,4.1,0.39,0.08,86.0,51,24.4,24.7,0.409,0.426
2016-01-06 09:00:00,25.1,82,21.8,0.3,0.3,0.0,1011.9,1010.2,96,1.98,41,4.6,0.58,0.14,183.0,51,24.9,24.7,0.411,0.426
2016-01-06 10:00:00,25.8,79,21.9,0.3,0.3,0.0,1011.7,1010.0,95,1.57,27,5.2,0.7,0.25,339.0,51,25.7,24.8,0.414,0.426
2016-01-06 11:00:00,26.3,78,22.2,0.3,0.3,0.0,1011.7,1010.0,94,1.78,38,5.3,0.74,0.26,344.0,51,26.2,24.8,0.417,0.426
2016-01-06 12:00:00,26.6,78,22.5,0.2,0.2,0.0,1011.2,1009.5,96,1.34,27,5.3,0.76,0.25,330.0,51,26.6,24.9,0.418,0.426
2016-01-06 13:00:00,27.3,77,23.0,0.2,0.2,0.0,1010.2,1008.5,92,0.58,31,5.8,0.82,0.35,465.0,51,27.4,25.0,0.419,0.426
2016-01-06 14:00:00,27.6,77,23.3,0.1,0.1,0.0,1009.8,1008.1,100,1.21,336,5.9,0.84,0.33,435.0,51,27.9,25.2,0.419,0.426
2016-01-06 15:00:00,27.9,77,23.5,0.0,0.0,0.0,1009.2,1007.5,98,1.42,321,5.9,0.87,0.27,345.0,3,28.1,25.3,0.418,0.425
2016-01-06 16:00:00,29.8,70,23.8,0.0,0.0,0.0,1008.6,1006.9,100,1.1,360,7.0,1.24,0.42,565.0,3,29.2,25.5,0.416,0.425
2016-01-06 17:00:00,29.5,71,23.8,0.0,0.0,0.0,1008.1,1006.4,98,1.5,53,6.4,1.19,0.3,396.0,3,29.3,25.7,0.416,0.425
2016-01-06 18:00:00,28.4,75,23.6,0.7,0.7,0.0,1008.7,1007.0,96,1.3,32,5.5,0.95,0.15,184.0,53,28.6,25.8,0.422,0.425
2016-01-06 19:00:00,27.2,83,24.1,0.7,0.7,0.0,1008.7,1007.0,100,0.73,16,5.2,0.6,0.05,62.0,53,27.5,25.8,0.427,0.425
2016-01-06 20:00:00,26.3,88,24.2,0.2,0.2,0.0,1008.8,1007.1,100,0.8,360,2.2,0.4,0.02,5.0,51,26.7,25.9,0.428,0.425
2016-01-06 21:00:00,25.8,91,24.2,0.1,0.1,0.0,1009.6,1007.9,95,0.61,9,2.3,0.29,0.0,0.0,51,26.2,25.8,0.429,0.425
2016-01-06 22:00:00,25.1,96,24.3,0.0,0.0,0.0,1009.9,1008.2,96,0.41,166,2.1,0.14,0.0,0.0,3,25.7,25.8,0.429,0.425
2016-01-06 23:00:00,24.6,96,24.0,0.0,0.0,0.0,1009.8,1008.1,99,0.8,180,1.7,0.11,0.0,0.0,3,25.3,25.7,0.429,0.425
2016-01-07 00:00:00,24.2,98,23.9,0.0,0.0,0.0,1009.4,1007.7,100,1.24,194,1.8,0.06,0.0,0.0,3,25.0,25.7,0.429,0.425
2016-01-07 01:00:00,23.9,99,23.7,0.0,0.0,0.0,1008.8,1007.1,99,1.2,222,2.1,0.04,0.0,0.0,3,24.8,25.6,0.429,0.425
2016-01-07 02:00:00,23.8,99,23.6,0.0,0.0,0.0,1008.7,1007.0,100,1.06,221,2.6,0.04,0.0,0.0,3,24.6,25.5,0.429,0.425
2016-01-07 03:00:00,23.6,99,23.4,0.0,0.0,0.0,1008.5,1006.8,100,1.84,209,2.8,0.03,0.0,0.0,3,24.5,25.4,0.43,0.425
2016-01-07 04:00:00,23.9,99,23.7,0.0,0.0,0.0,1008.8,1007.1,100,2.55,191,4.3,0.04,0.0,0.0,3,24.5,25.4,0.43,0.425
2016-01-07 05:00:00,23.9,98,23.6,0.2,0.2,0.0,1009.0,1007.3,100,3.13,187,4.8,0.05,0.0,0.0,51,24.5,25.3,0.431,0.425
2016-01-07 06:00:00,23.8,97,23.4,0.1,0.1,0.0,1010.0,1008.3,100,3.91,184,5.8,0.08,0.02,1.0,51,24.5,25.2,0.433,0.425
2016-01-07 07:00:00,23.7,96,23.1,0.0,0.0,0.0,1010.6,1008.9,100,3.71,185,7.0,0.11,0.03,19.0,3,24.4,25.2,0.433,0.425
2016-01-07 08:00:00,23.7,95,22.8,0.0,0.0,0.0,1011.2,1009.5,100,3.75,189,6.9,0.15,0.04,45.0,3,24.4,25.1,0.434,0.425
2016-01-07 09:00:00,24.0,92,22.7,0.1,0.1,0.0,1011.5,1009.8,100,3.93,187,7.5,0.23,0.1,137.0,51,24.6,25.0,0.435,0.425
2016-01-07 10:00:00,24.4,90,22.7,0.2,0.2,0.0,1011.4,1009.7,97,4.62,185,7.6,0.31,0.13,173.0,51,24.9,25.0,0.436,0.426
2016-01-07 11:00:00,25.0,88,22.9,0.2,0.2,0.0,1011.5,1009.8,98,5.4,181,8.1,0.37,0.19,273.0,51,25.3,25.0,0.438,0.426
