time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2012-02-27,29.6,20.7,0.0,0.0,0.0,3.89,7.1,125,1012.2,25.45,0.0,5.32
2012-02-28,31.8,20.5,14.1,14.1,0.0,4.62,10.5,17,1009.0,23.44,6.0,4.82
2012-02-29,31.5,22.7,11.9,11.9,0.0,3.86,10.2,343,1008.7,19.0,9.0,4.12
2012-03-01,27.3,22.1,27.5,27.5,0.0,5.45,14.2,301,1008.3,8.52,11.0,2.01
2012-03-02,25.4,20.6,1.5,1.5,0.0,4.42,8.8,240,1013.5,17.61,8.0,3.53
2012-03-03,28.1,18.7,0.0,0.0,0.0,4.52,8.3,107,1016.4,21.79,0.0,4.42
2012-03-04,31.0,18.8,0.0,0.0,0.0,3.93,7.2,102,1014.6,24.9,0.0,5.15
2012-03-05,33.2,20.6,0.0,0.0,0.0,4.02,7.1,78,1012.9,25.61,0.0,5.43
2012-03-06,33.6,21.5,0.0,0.0,0.0,4.13,7.5,64,1014.3,25.58,0.0,5.5
2012-03-07,33.3,20.0,0.0,0.0,0.0,2.72,5.1,81,1015.3,25.28,0.0,5.23
2012-03-08,31.7,21.3,1.4,1.4,0.0,4.34,9.3,167,1015.0,21.78,2.0,4.58
2012-03-09,29.9,22.6,0.0,0.0,0.0,4.16,7.6,118,1015.1,18.88,0.0,4.18
2012-03-10,33.7,20.4,0.0,0.0,0.0,3.54,7.1,31,1012.4,24.65,0.0,5.43
2012-03-11,35.0,20.7,0.0,0.0,0.0,4.54,8.5,86,1012.1,24.44,0.0,5.62
2012-03-12,35.1,20.8,0.0,0.0,0.0,3.44,8.4,359,1010.2,23.22,0.0,5.52
2012-03-13,35.9,22.3,6.1,6.1,0.0,3.62,8.9,311,1009.2,21.84,3.0,5.2
2012-03-14,26.2,22.0,12.6,12.6,0.0,3.55,8.1,229,1010.9,7.97,14.0,1.66
2012-03-15,25.1,19.2,0.4,0.4,0.0,4.93,9.8,190,1016.0,18.06,2.0,3.85
2012-03-16,27.1,15.4,0.0,0.0,0.0,3.86,6.8,112,1017.9,23.57,0.0,4.69
2012-03-17,28.8,17.6,0.0,0.0,0.0,4.68,8.5,102,1017.2,23.36,0.0,4.93
2012-03-18,29.4,17.9,0.0,0.0,0.0,4.59,8.7,95,1015.3,22.5,0.0,4.82
2012-03-19,30.7,18.0,0.0,0.0,0.0,3.01,6.6,38,1013.1,22.92,0.0,4.73
2012-03-20,30.9,18.2,0.0,0.0,0.0,2.66,5.7,135,1011.8,23.33,0.0,4.91
2012-03-21,29.8,19.0,9.9,9.9,0.0,3.88,10.7,261,1008.7,16.02,8.0,3.5
2012-03-22,26.5,19.6,5.0,5.0,0.0,2.97,6.6,204,1007.9,17.77,15.0,3.48
2012-03-23,23.9,18.3,4.9,4.9,0.0,3.31,7.7,194,1010.4,12.59,12.0,2.4
2012-03-24,23.4,17.3,0.1,0.1,0.0,3.44,7.4,186,1014.2,17.69,1.0,3.31
2012-03-25,25.7,16.8,0.0,0.0,0.0,3.22,5.8,111,1014.6,20.59,0.0,3.9
2012-03-26,24.2,15.5,5.7,5.7,0.0,3.8,8.0,284,1012.9,10.15,8.0,2.04
2012-03-27,21.1,15.8,0.8,0.8,0.0,7.03,13.3,268,1014.1,20.88,2.0,4.25
2012-03-28,20.1,12.0,0.0,0.0,0.0,6.48,12.6,289,1017.4,22.82,0.0,4.46
2012-03-29,23.5,9.9,0.0,0.0,0.0,2.53,5.7,353,1018.5,22.59,0.0,3.94
2012-03-30,25.2,13.4,0.0,0.0,0.0,3.61,7.2,125,1021.2,22.1,0.0,4.32
2012-03-31,26.8,14.2,0.0,0.0,0.0,5.0,8.7,103,1020.6,20.08,0.0,4.06
2012-04-01,28.0,16.2,0.0,0.0,0.0,3.62,7.4,96,1017.2,20.56,0.0,4.13
2012-04-02,29.7,16.9,0.0,0.0,0.0,3.2,5.9,127,1014.8,20.75,0.0,4.23
2012-04-03,29.7,17.3,0.0,0.0,0.0,4.15,7.3,104,1014.5,18.95,0.0,4.09
2012-04-04,31.9,17.7,0.0,0.0,0.0,3.11,7.6,56,1011.4,19.22,0.0,4.26
2012-04-05,23.4,19.9,24.7,24.7,0.0,7.12,10.3,325,1008.3,3.85,9.0,1.16
2012-04-06,24.8,18.3,1.8,1.8,0.0,4.22,8.4,257,1012.5,15.49,4.0,2.99
2012-04-07,25.4,12.8,0.0,0.0,0.0,2.16,4.6,342,1012.7,20.53,0.0,3.73
2012-04-08,28.0,14.9,0.0,0.0,0.0,4.22,7.4,142,1013.2,20.34,0.0,4.1
2012-04-09,26.5,18.0,0.0,0.0,0.0,6.24,11.7,110,1016.4,17.17,0.0,3.6
2012-04-10,26.6,18.9,0.0,0.0,0.0,4.8,8.3,104,1016.0,8.94,0.0,2.1
2012-04-11,28.0,21.0,4.2,4.2,0.0,3.34,10.9,25,1015.9,13.73,11.0,2.76
2012-04-12,27.3,19.5,0.4,0.4,0.0,3.73,7.4,167,1015.3,13.64,3.0,2.81
2012-04-13,24.5,19.8,0.0,0.0,0.0,3.68,7.0,129,1013.7,7.26,0.0,1.86
2012-04-14,23.7,18.6,27.3,27.3,0.0,8.94,16.8,145,1009.0,3.93,19.0,0.91
2012-04-15,23.0,16.0,0.1,0.1,0.0,3.26,6.8,267,1014.5,13.06,1.0,2.41
2012-04-16,24.7,16.3,0.0,0.0,0.0,4.34,7.7,122,1018.0,15.5,0.0,3.0
2012-04-17,26.4,16.1,0.0,0.0,0.0,3.83,7.1,95,1017.4,18.11,0.0,3.35
2012-04-18,27.4,16.9,0.0,0.0,0.0,2.67,4.9,126,1016.7,17.32,0.0,3.22
2012-04-19,22.1,17.1,4.8,4.8,0.0,3.62,6.1,315,1014.8,3.9,6.0,0.98
2012-04-20,26.3,17.5,0.0,0.0,0.0,2.41,4.4,130,1012.7,15.43,0.0,2.93
2012-04-21,26.2,17.4,1.6,1.6,0.0,6.3,11.6,184,1014.8,15.64,2.0,3.32
2012-04-22,19.3,13.2,0.0,0.0,0.0,4.0,8.1,171,1020.4,11.44,0.0,2.48
2012-04-23,19.8,11.4,0.0,0.0,0.0,3.21,8.2,159,1018.8,13.34,0.0,2.46
2012-04-24,17.8,9.7,0.0,0.0,0.0,2.95,6.7,173,1018.8,11.28,0.0,2.09
2012-04-25,21.0,9.5,0.0,0.0,0.0,4.55,8.7,127,1016.0,16.5,0.0,3.13
2012-04-26,21.6,16.2,11.2,11.2,0.0,4.74,10.5,150,1010.6,6.4,12.0,1.47
2012-04-27,18.6,12.6,0.0,0.0,0.0,4.29,7.9,221,1015.5,13.91,0.0,2.4
2012-04-28,19.9,9.9,13.5,13.5,0.0,3.99,8.1,122,1014.0,9.21,13.0,1.68
2012-04-29,17.7,13.7,1.3,1.3,0.0,5.38,11.7,263,1015.4,9.73,2.0,1.89
2012-04-30,16.9,10.0,0.1,0.1,0.0,4.46,9.2,269,1021.1,14.68,1.0,2.6
2012-05-01,18.4,8.9,0.0,0.0,0.0,2.97,6.4,309,1023.3,11.53,0.0,1.86
2012-05-02,21.2,9.1,0.0,0.0,0.0,3.93,8.3,98,1024.3,15.57,0.0,2.71
2012-05-03,23.3,10.5,0.0,0.0,0.0,3.61,6.3,95,1024.5,16.37,0.0,2.79
2012-05-04,25.6,13.9,0.0,0.0,0.0,3.57,6.2,98,1022.0,14.99,0.0,2.7
2012-05-05,25.5,14.0,0.0,0.0,0.0,3.35,6.3,261,1020.6,14.41,0.0,2.64
2012-05-06,23.2,17.5,0.7,0.7,0.0,3.55,6.1,133,1021.9,7.48,6.0,1.52
2012-05-07,25.2,14.3,0.0,0.0,0.0,3.2,5.7,103,1022.8,15.42,0.0,2.71
2012-05-08,26.3,14.1,0.0,0.0,0.0,2.35,5.6,31,1021.2,15.21,0.0,2.73
2012-05-09,27.0,13.6,0.0,0.0,0.0,2.92,6.6,9,1015.5,14.69,0.0,2.76
2012-05-10,27.5,14.6,0.0,0.0,0.0,5.4,10.3,327,1009.6,13.28,0.0,3.05
2012-05-11,25.6,15.9,8.2,8.2,0.0,3.44,9.6,304,1009.6,11.8,7.0,2.24
2012-05-12,19.3,12.4,5.5,5.5,0.0,5.01,9.7,266,1012.0,14.3,6.0,2.73
2012-05-13,17.0,8.0,0.0,0.0,0.0,2.73,5.5,237,1018.6,15.31,0.0,2.31
2012-05-14,18.7,8.4,0.0,0.0,0.0,3.89,7.8,105,1022.3,14.63,0.0,2.35
2012-05-15,21.2,8.5,0.0,0.0,0.0,4.81,8.8,103,1023.2,14.67,0.0,2.62
2012-05-16,22.3,10.6,0.0,0.0,0.0,4.68,8.3,96,1023.4,14.01,0.0,2.61
2012-05-17,22.2,13.5,0.0,0.0,0.0,5.3,9.5,91,1022.7,13.63,0.0,2.59
2012-05-18,23.5,11.5,0.0,0.0,0.0,3.59,7.5,91,1021.4,14.25,0.0,2.49
2012-05-19,22.7,11.8,0.0,0.0,0.0,2.28,4.2,57,1019.7,11.66,0.0,2.05
2012-05-20,24.8,12.8,0.0,0.0,0.0,2.62,5.6,46,1019.6,13.57,0.0,2.46
2012-05-21,24.8,11.9,0.0,0.0,0.0,2.6,4.6,62,1020.5,13.81,0.0,2.43
2012-05-22,25.3,11.7,0.0,0.0,0.0,3.26,7.1,24,1018.7,13.71,0.0,2.5
2012-05-23,24.9,12.3,0.0,0.0,0.0,2.33,5.5,40,1017.5,11.04,0.0,2.11
2012-05-24,23.4,15.1,0.2,0.2,0.0,3.76,7.2,157,1017.9,10.65,1.0,2.0
2012-05-25,22.6,17.2,0.6,0.6,0.0,3.28,6.7,156,1016.2,7.47,4.0,1.55
2012-05-26,22.7,17.2,1.1,1.1,0.0,2.58,5.4,150,1015.8,9.2,6.0,1.71
2012-05-27,24.1,16.9,0.7,0.7,0.0,3.96,7.1,97,1014.8,9.99,1.0,1.94
2012-05-28,26.6,17.1,0.2,0.2,0.0,3.2,8.2,321,1013.9,7.6,2.0,1.74
2012-05-29,28.7,20.0,9.1,9.1,0.0,6.44,12.0,310,1012.1,9.03,8.0,2.11
2012-05-30,20.4,13.7,33.4,33.4,0.0,5.43,13.0,226,1013.6,9.6,10.0,1.83
2012-05-31,18.5,10.6,0.0,0.0,0.0,2.01,5.0,257,1020.6,13.35,0.0,2.04
2012-06-01,17.8,8.0,0.0,0.0,0.0,2.59,4.4,180,1022.2,12.97,0.0,1.97
2012-06-02,22.7,8.0,1.7,1.7,0.0,3.73,8.1,331,1013.6,11.02,6.0,1.83
2012-06-03,18.4,12.5,0.0,0.0,0.0,6.61,12.6,280,1010.0,12.66,0.0,2.36
2012-06-04,15.4,9.3,0.5,0.5,0.0,2.46,5.1,293,1014.2,7.46,1.0,1.32
2012-06-05,14.7,7.1,0.0,0.0,0.0,4.11,7.7,274,1018.7,11.34,0.0,1.76
2012-06-06,15.0,4.3,0.0,0.0,0.0,7.62,13.4,291,1022.2,12.96,0.0,2.2
2012-06-07,10.2,3.1,0.0,0.0,0.0,6.04,12.1,285,1028.6,13.47,0.0,1.98
