time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant
2020-02-05,32.5,22.3,0.0,0.0,7.51,91
2020-02-06,33.3,22.8,0.0,0.0,6.82,106
2020-02-07,32.8,23.8,0.1,0.1,5.94,99
2020-02-08,34.4,24.3,3.1,3.1,4.88,88
2020-02-09,27.0,22.4,0.4,0.4,8.54,171
2020-02-10,25.3,19.9,1.6,1.6,6.44,142
2020-02-11,25.4,19.4,2.1,2.1,6.82,114
2020-02-12,28.4,19.8,0.1,0.1,8.27,106
2020-02-13,32.0,19.7,0.0,0.0,7.14,90
2020-02-14,33.3,20.2,0.0,0.0,4.2,32
2020-02-15,33.2,23.8,0.4,0.4,3.44,143
2020-02-16,35.3,24.1,1.1,1.1,4.04,358
2020-02-17,37.2,24.4,10.0,10.0,5.59,13
2020-02-18,34.7,23.6,7.2,7.2,6.95,302
2020-02-19,28.7,22.1,1.5,1.5,4.83,143
2020-02-20,31.2,20.7,0.0,0.0,8.86,165
2020-02-21,26.3,18.4,0.4,0.4,7.32,199
2020-02-22,23.9,14.0,0.0,0.0,5.92,182
2020-02-23,27.1,17.8,0.1,0.1,7.43,121
2020-02-24,31.9,18.2,0.0,0.0,4.3,48
2020-02-25,33.2,22.3,12.0,12.0,4.9,327
2020-02-26,24.4,19.0,12.4,12.4,7.96,170
2020-02-27,26.0,15.5,0.0,0.0,4.16,145
2020-02-28,27.9,15.5,0.0,0.0,5.44,102
2020-02-29,28.3,17.1,0.0,0.0,5.66,124
2020-03-01,28.6,17.7,0.2,0.2,6.47,110
2020-03-02,28.3,19.3,0.3,0.3,7.41,97
2020-03-03,29.2,18.9,0.0,0.0,6.36,102
2020-03-04,26.8,20.2,0.1,0.1,6.85,129
2020-03-05,26.9,19.7,0.0,0.0,6.82,127
2020-03-06,28.5,18.0,0.0,0.0,7.08,113
2020-03-07,30.7,18.9,0.0,0.0,5.87,100
2020-03-08,32.9,19.3,0.0,0.0,4.83,65
2020-03-09,35.5,21.0,0.0,0.0,4.72,82
2020-03-10,30.8,22.7,0.0,0.0,7.63,148
2020-03-11,31.5,22.5,0.0,0.0,6.14,122
2020-03-12,36.6,21.1,0.0,0.0,4.23,45
2020-03-13,32.2,23.5,0.0,0.0,7.26,147
2020-03-14,37.1,21.2,0.0,0.0,5.4,106
2020-03-15,28.6,23.0,0.4,0.4,7.11,170
2020-03-16,23.2,20.5,12.3,12.3,5.75,146
2020-03-17,27.2,19.5,0.0,0.0,6.61,106
2020-03-18,26.5,21.6,13.8,13.8,4.95,77
2020-03-19,29.1,22.2,0.2,0.2,6.2,276
2020-03-20,27.2,17.6,0.2,0.2,5.88,195
2020-03-21,26.2,19.2,0.3,0.3,5.22,132
2020-03-22,28.5,17.9,0.0,0.0,6.76,124
2020-03-23,31.0,18.9,0.0,0.0,6.85,94
2020-03-24,30.2,20.0,0.0,0.0,6.33,96
2020-03-25,31.4,17.9,0.0,0.0,5.51,92
2020-03-26,31.8,19.1,0.0,0.0,7.47,147
2020-03-27,31.2,20.8,0.0,0.0,6.8,102
2020-03-28,32.2,21.4,0.0,0.0,5.43,79
2020-03-29,27.7,22.6,5.4,5.4,4.19,357
2020-03-30,31.5,21.5,0.1,0.1,5.19,137
2020-03-31,29.5,22.4,0.0,0.0,6.92,135
2020-04-01,31.0,21.7,0.2,0.2,6.07,100
2020-04-02,28.2,19.4,15.9,15.9,8.61,273
2020-04-03,24.6,16.4,0.0,0.0,7.74,236
2020-04-04,24.7,15.4,0.1,0.1,4.11,281
2020-04-05,28.0,15.0,0.0,0.0,4.06,83
2020-04-06,23.1,19.0,10.1,10.1,6.41,292
2020-04-07,21.6,15.4,0.3,0.3,6.9,203
2020-04-08,21.0,11.2,0.0,0.0,5.11,217
2020-04-09,21.8,14.8,1.4,1.4,3.69,206
2020-04-10,21.2,14.3,0.8,0.8,4.61,182
2020-04-11,21.7,14.5,1.3,1.3,4.55,156
2020-04-12,24.3,14.7,0.0,0.0,6.11,109
2020-04-13,28.1,14.6,0.5,0.5,4.7,64
2020-04-14,21.8,16.2,4.6,4.6,11.1,291
2020-04-15,22.2,13.7,0.0,0.0,10.03,290
2020-04-16,23.4,12.9,0.0,0.0,6.5,279
2020-04-17,22.0,14.0,0.7,0.7,4.88,173
2020-04-18,23.8,14.2,0.5,0.5,4.38,126
2020-04-19,26.5,15.0,0.0,0.0,4.1,102
2020-04-20,27.4,14.4,0.0,0.0,3.63,34
2020-04-21,28.8,15.2,0.0,0.0,2.82,15
2020-04-22,25.9,15.9,0.0,0.0,4.04,144
2020-04-23,27.0,16.2,0.0,0.0,5.43,121
2020-04-24,29.3,16.3,0.0,0.0,4.52,68
2020-04-25,30.9,16.7,0.0,0.0,4.52,338
2020-04-26,25.0,19.3,0.4,0.4,5.7,147
2020-04-27,24.9,20.2,0.2,0.2,8.21,98
2020-04-28,30.9,19.0,0.0,0.0,5.22,75
2020-04-29,27.8,17.3,1.1,1.1,6.67,279
2020-04-30,24.2,12.9,0.3,0.3,4.83,267
2020-05-01,23.9,12.8,0.0,0.0,3.73,216
2020-05-02,21.7,12.6,0.0,0.0,4.72,188
2020-05-03,22.5,12.0,0.0,0.0,5.35,126
2020-05-04,25.5,12.5,2.6,2.6,4.0,352
2020-05-05,20.8,15.6,28.4,28.4,5.92,297
2020-05-06,18.2,11.4,0.0,0.0,5.55,265
2020-05-07,18.5,10.5,0.0,0.0,4.02,285
2020-05-08,20.0,7.3,0.0,0.0,2.62,314
2020-05-09,23.0,9.3,0.0,0.0,3.01,32
2020-05-10,26.8,12.3,0.0,0.0,5.02,355
2020-05-11,28.8,14.8,2.5,2.5,5.55,316
2020-05-12,19.3,17.4,36.7,36.7,3.54,134
2020-05-13,20.1,14.4,9.6,9.6,6.55,200
2020-05-14,18.8,9.2,0.0,0.0,3.86,245
2020-05-15,17.4,8.6,0.0,0.0,3.29,299
2020-05-16,19.7,9.2,0.0,0.0,5.95,303
2020-05-17,22.3,11.8,0.0,0.0,4.7,297
2020-05-18,21.9,9.9,0.0,0.0,4.16,148
2020-05-19,24.6,13.6,0.0,0.0,2.98,75
2020-05-20,27.6,15.2,0.0,0.0,3.92,17
2020-05-21,24.0,17.9,22.7,22.7,4.62,27
2020-05-22,21.2,17.3,31.2,31.2,4.26,129
2020-05-23,18.5,14.5,7.6,7.6,9.14,298
2020-05-24,17.0,13.7,0.0,0.0,6.68,281
2020-05-25,18.3,12.6,0.0,0.0,12.08,292
2020-05-26,16.0,11.1,0.0,0.0,7.27,275
2020-05-27,17.5,8.0,0.0,0.0,3.04,291
2020-05-28,21.3,7.8,0.0,0.0,3.09,31
2020-05-29,23.2,9.2,0.0,0.0,3.66,296
2020-05-30,22.8,9.6,0.0,0.0,3.45,301
2020-05-31,20.4,11.6,0.2,0.2,7.24,285
2020-06-01,15.4,7.6,0.0,0.0,4.4,275
2020-06-02,15.8,7.3,0.0,0.0,3.14,267
2020-06-03,17.1,11.2,0.6,0.6,4.75,145
2020-06-04,20.9,10.9,0.0,0.0,4.74,110
2020-06-05,19.3,15.6,46.8,46.8,8.88,85
2020-06-06,17.1,13.6,2.5,2.5,6.09,326
2020-06-07,17.9,13.6,3.2,3.2,6.61,293
2020-06-08,19.0,10.6,0.0,0.0,2.48,301
2020-06-09,18.1,14.4,4.9,4.9,5.0,152
2020-06-10,20.3,13.9,19.6,19.6,4.57,124
2020-06-11,21.9,14.1,0.1,0.1,3.53,308
2020-06-12,28.6,16.9,0.1,0.1,6.72,329
2020-06-13,21.1,10.1,28.3,28.3,6.18,255
2020-06-14,12.4,4.5,0.0,0.0,3.19,170
2020-06-15,17.4,7.0,0.0,0.0,3.09,126
2020-06-16,23.3,12.0,0.0,0.0,2.51,84
2020-06-17,24.2,12.3,0.0,0.0,3.72,46
2020-06-18,25.8,17.3,0.8,0.8,9.33,323
2020-06-19,21.9,16.2,1.4,1.4,3.97,119
2020-06-20,25.6,20.0,0.6,0.6,5.94,311
2020-06-21,27.9,17.5,0.0,0.0,6.67,315
2020-06-22,22.4,16.8,0.1,0.1,5.37,140
2020-06-23,27.4,15.9,0.0,0.0,4.46,352
2020-06-24,27.8,14.8,0.0,0.0,5.16,348
2020-06-25,21.5,10.9,15.4,15.4,5.47,263
2020-06-26,13.5,7.0,0.0,0.0,3.93,278
2020-06-27,14.8,6.9,0.3,0.3,4.39,167
2020-06-28,15.9,6.6,0.0,0.0,3.45,143
2020-06-29,15.6,8.0,14.3,14.3,4.9,96
2020-06-30,15.9,13.0,66.4,66.4,11.99,307
2020-07-01,15.7,10.7,4.0,4.0,14.93,279
2020-07-02,12.0,7.1,0.0,0.0,5.13,279
2020-07-03,12.3,4.1,0.0,0.0,4.1,296
2020-07-04,16.8,3.3,0.0,0.0,3.28,47
2020-07-05,19.2,10.5,19.5,19.5,4.9,255
2020-07-06,13.9,10.6,0.2,0.2,5.92,161
2020-07-07,14.7,12.1,79.4,79.4,12.03,140
2020-07-08,15.9,11.4,24.2,24.2,9.39,266
2020-07-09,13.7,6.2,0.0,0.0,7.38,286
2020-07-10,18.8,5.0,0.0,0.0,2.46,71
2020-07-11,16.3,11.8,20.3,20.3,3.94,129
2020-07-12,18.9,12.0,7.5,7.5,3.8,186
2020-07-13,16.2,8.4,0.0,0.0,3.49,283
2020-07-14,11.6,3.8,0.0,0.0,5.55,273
2020-07-15,12.8,1.2,0.0,0.0,3.61,157
2020-07-16,12.5,7.3,12.1,12.1,6.41,111
2020-07-17,19.0,7.6,0.0,0.0,2.75,138
2020-07-18,27.7,13.2,0.0,0.0,2.83,31
2020-07-19,28.4,17.0,0.0,0.0,3.92,346
2020-07-20,27.3,14.0,0.0,0.0,3.47,324
2020-07-21,26.2,13.3,0.0,0.0,4.05,320
2020-07-22,27.4,13.5,0.0,0.0,2.83,331
2020-07-23,27.6,14.1,0.0,0.0,4.22,6
2020-07-24,24.5,13.6,0.1,0.1,7.52,196
2020-07-25,13.4,8.9,7.5,7.5,7.83,270
2020-07-26,16.3,5.4,0.0,0.0,2.8,329
2020-07-27,19.9,10.0,11.1,11.1,5.9,244
2020-07-28,14.0,8.5,22.1,22.1,5.08,179
2020-07-29,12.4,3.2,0.0,0.0,3.75,192
2020-07-30,15.8,5.0,0.0,0.0,5.66,92
2020-07-31,19.8,7.1,0.1,0.1,3.45,78
2020-08-01,21.8,11.5,0.9,0.9,3.69,108
2020-08-02,23.7,12.1,0.0,0.0,2.77,48
2020-08-03,25.7,12.4,0.0,0.0,2.51,300
2020-08-04,24.7,12.3,0.0,0.0,2.48,61
2020-08-05,24.4,9.9,0.0,0.0,3.08,14
2020-08-06,25.4,10.0,0.0,0.0,3.11,323
2020-08-07,22.1,12.2,0.0,0.0,4.83,150
2020-08-08,18.4,12.3,0.0,0.0,3.58,138
2020-08-09,23.3,11.3,0.0,0.0,2.77,36
2020-08-10,28.3,12.0,0.0,0.0,4.88,319
2020-08-11,20.4,9.0,8.1,8.1,9.83,177
2020-08-12,14.5,9.0,20.7,20.7,5.87,127
2020-08-13,17.8,12.9,4.9,4.9,3.81,192
2020-08-14,21.0,13.5,6.4,6.4,6.86,105
2020-08-15,20.6,14.5,0.7,0.7,7.03,281
2020-08-16,17.7,8.8,0.0,0.0,4.63,141
2020-08-17,19.8,8.1,0.0,0.0,3.74,135
2020-08-18,22.9,10.7,2.1,2.1,3.0,107
2020-08-19,17.4,9.5,2.7,2.7,6.06,189
2020-08-20,12.1,5.7,0.3,0.3,4.43,207
2020-08-21,13.4,2.4,0.0,0.0,3.41,279
2020-08-22,15.7,3.3,0.0,0.0,3.74,157
2020-08-23,20.3,6.5,0.0,0.0,6.3,96
2020-08-24,22.0,10.5,0.0,0.0,5.22,80
2020-08-25,23.1,12.1,0.0,0.0,3.95,89
2020-08-26,27.4,11.7,0.0,0.0,3.51,49
2020-08-27,26.5,15.1,0.0,0.0,5.83,161
2020-08-28,22.0,14.0,11.4,11.4,5.59,105
2020-08-29,29.1,16.1,4.3,4.3,7.64,331
2020-08-30,15.6,11.7,11.6,11.6,6.87,167
2020-08-31,14.3,10.4,5.9,5.9,7.01,145
2020-09-01,16.9,12.7,2.2,2.2,8.92,119
2020-09-02,23.9,15.4,0.0,0.0,7.61,106
2020-09-03,18.2,12.0,13.3,13.3,7.47,275
2020-09-04,17.7,12.1,0.7,0.7,4.05,124
2020-09-05,15.9,12.3,24.3,24.3,6.78,127
2020-09-06,17.1,14.9,28.2,28.2,6.13,137
2020-09-07,16.8,14.9,5.2,5.2,8.32,134
2020-09-08,20.4,15.2,2.1,2.1,8.95,110
2020-09-09,22.8,17.2,22.7,22.7,6.92,91
2020-09-10,22.7,14.4,10.3,10.3,5.84,176
2020-09-11,24.1,13.2,2.0,2.0,7.32,153
2020-09-12,19.0,16.0,20.0,20.0,7.59,141
2020-09-13,24.7,16.7,3.5,3.5,6.3,146
2020-09-14,18.1,12.1,8.8,8.8,6.28,170
2020-09-15,18.6,9.9,6.8,6.8,6.12,107
2020-09-16,19.4,14.6,32.5,32.5,4.56,357
2020-09-17,23.1,15.7,0.5,0.5,3.61,288
2020-09-18,25.4,13.9,0.1,0.1,4.34,299
2020-09-19,20.0,10.9,0.0,0.0,7.08,172
2020-09-20,15.9,9.0,0.0,0.0,4.04,163
2020-09-21,19.2,5.6,0.0,0.0,5.87,174
2020-09-22,17.9,9.1,0.0,0.0,5.74,117
2020-09-23,24.5,9.0,0.0,0.0,2.39,77
2020-09-24,28.3,13.8,0.0,0.0,4.83,281
2020-09-25,25.0,14.0,0.0,0.0,6.22,145
2020-09-26,25.6,15.5,1.3,1.3,8.51,120
2020-09-27,25.3,18.1,10.9,10.9,7.48,328
2020-09-28,19.9,14.2,2.4,2.4,6.8,281
2020-09-29,22.7,11.5,0.0,0.0,5.8,113
2020-09-30,29.1,16.4,11.1,11.1,6.69,56
2020-10-01,29.5,19.3,0.0,0.0,5.46,92
2020-10-02,22.1,15.6,3.3,3.3,10.48,170
2020-10-03,16.2,13.8,18.3,18.3,8.5,130
2020-10-04,18.6,13.9,14.0,14.0,10.9,101
2020-10-05,23.7,16.2,6.4,6.4,7.53,280
2020-10-06,20.6,11.4,0.0,0.0,5.33,170
2020-10-07,21.4,14.1,2.8,2.8,4.84,140
2020-10-08,21.2,14.4,0.0,0.0,5.92,148
2020-10-09,21.2,12.3,0.3,0.3,3.96,137
2020-10-10,18.9,12.1,0.0,0.0,5.9,165
2020-10-11,23.7,10.3,0.0,0.0,3.61,104
2020-10-12,25.8,13.6,0.0,0.0,5.21,271
2020-10-13,22.5,12.6,0.0,0.0,5.41,150
2020-10-14,22.6,12.6,0.0,0.0,5.39,136
2020-10-15,21.3,14.2,0.4,0.4,6.57,135
2020-10-16,24.4,17.0,0.1,0.1,7.03,103
2020-10-17,26.0,14.8,0.0,0.0,5.55,88
2020-10-18,28.1,15.6,0.0,0.0,4.83,77
2020-10-19,30.7,16.1,0.0,0.0,3.8,53
2020-10-20,28.1,17.2,0.2,0.2,8.23,160
2020-10-21,23.6,19.4,1.9,1.9,7.66,127
2020-10-22,25.3,19.2,0.0,0.0,9.9,95
2020-10-23,23.9,18.8,5.2,5.2,4.62,89
2020-10-24,28.6,19.1,0.0,0.0,5.46,160
2020-10-25,30.3,19.4,0.0,0.0,7.17,99
2020-10-26,26.2,19.9,21.8,21.8,6.01,312
2020-10-27,21.1,15.9,20.3,20.3,9.21,291
2020-10-28,25.4,16.5,0.2,0.2,6.48,277
2020-10-29,19.9,16.2,0.8,0.8,7.1,170
2020-10-30,19.8,12.8,0.1,0.1,6.62,153
2020-10-31,21.5,15.5,0.0,0.0,7.57,127
2020-11-01,20.9,13.6,1.1,1.1,6.03,130
2020-11-02,22.1,12.6,0.0,0.0,5.63,132
2020-11-03,21.0,15.2,0.9,0.9,7.5,136
2020-11-04,20.4,14.4,0.4,0.4,7.77,144
2020-11-05,21.4,12.4,0.8,0.8,7.91,143
2020-11-06,24.6,13.7,0.0,0.0,8.2,104
2020-11-07,27.8,17.0,0.0,0.0,6.88,116
2020-11-08,24.3,18.8,1.2,1.2,7.48,124
2020-11-09,23.1,19.6,45.7,45.7,6.41,110
2020-11-10,28.9,17.8,19.7,19.7,4.32,243
2020-11-11,28.1,17.5,0.2,0.2,6.53,179
2020-11-12,26.5,18.7,0.7,0.7,4.6,151
2020-11-13,25.7,19.3,0.8,0.8,6.12,142
2020-11-14,30.5,19.2,0.0,0.0,5.76,132
2020-11-15,30.8,20.8,12.8,12.8,4.25,224
2020-11-16,25.2,16.4,14.1,14.1,7.21,178
2020-11-17,23.9,15.0,0.0,0.0,6.24,172
2020-11-18,23.7,15.5,0.2,0.2,6.17,135
2020-11-19,23.4,15.4,0.1,0.1,5.84,130
2020-11-20,23.5,15.7,2.7,2.7,6.51,117
2020-11-21,23.7,15.8,0.0,0.0,7.48,130
2020-11-22,26.3,15.5,0.0,0.0,6.93,121
2020-11-23,30.4,17.0,0.0,0.0,6.9,100
2020-11-24,33.4,18.2,0.0,0.0,6.43,94
2020-11-25,38.0,19.7,0.1,0.1,9.33,317
2020-11-26,28.5,21.4,13.5,13.5,5.85,290
2020-11-27,25.1,20.7,4.8,4.8,6.43,113
2020-11-28,29.2,21.0,0.8,0.8,5.12,68
2020-11-29,29.9,21.9,4.9,4.9,6.96,313
2020-11-30,25.5,20.7,2.0,2.0,7.56,161
2020-12-01,26.4,19.9,0.3,0.3,7.11,114
2020-12-02,30.0,19.5,15.1,15.1,5.8,98
2020-12-03,28.1,21.0,12.4,12.4,8.5,301
2020-12-04,26.5,18.7,0.0,0.0,7.11,153
2020-12-05,22.0,18.5,0.4,0.4,6.8,136
2020-12-06,20.7,18.0,5.7,5.7,6.04,113
2020-12-07,24.0,17.7,9.1,9.1,5.33,96
2020-12-08,26.7,14.9,0.0,0.0,6.09,198
2020-12-09,26.1,18.5,0.7,0.7,5.34,150
2020-12-10,29.2,17.4,0.0,0.0,5.97,111
2020-12-11,35.0,19.6,0.1,0.1,5.6,8
2020-12-12,29.8,23.4,2.1,2.1,9.3,127
2020-12-13,33.8,21.9,11.8,11.8,6.31,326
2020-12-14,24.1,19.5,2.5,2.5,7.41,159
2020-12-15,30.0,18.4,0.0,0.0,6.6,136
2020-12-16,28.9,20.3,0.7,0.7,6.94,144
2020-12-17,28.7,21.9,2.0,2.0,6.81,116
2020-12-18,30.6,19.9,0.0,0.0,6.77,99
2020-12-19,32.2,21.9,12.0,12.0,6.14,336
2020-12-20,28.9,21.2,0.1,0.1,6.71,279
2020-12-21,27.6,17.8,0.0,0.0,8.18,196
2020-12-22,26.3,16.4,0.0,0.0,6.09,118
2020-12-23,29.3,17.7,0.0,0.0,7.46,119
2020-12-24,31.5,21.2,0.1,0.1,7.53,95
2020-12-25,30.5,21.9,0.2,0.2,8.46,94
2020-12-26,30.0,20.9,0.8,0.8,6.32,100
2020-12-27,31.1,21.6,1.6,1.6,6.76,97
2020-12-28,30.7,21.3,0.5,0.5,6.61,101
2020-12-29,30.9,21.2,0.6,0.6,4.49,100
2020-12-30,34.5,21.7,0.1,0.1,4.72,311
2020-12-31,30.3,21.6,7.9,7.9,7.66,184
