time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,vapour_pressure_deficit,et0_fao_evapotranspiration,shortwave_radiation,weather_code,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm
2002-01-01 00:00:00,23.4,90,21.7,0.0,0.0,0.0,1002.4,1000.7,100,0.63,342,1.9,0.28,0.0,0.0,3,24.1,25.9,0.335,0.397
2002-01-01 01:00:00,22.4,96,21.7,0.0,0.0,0.0,1001.9,1000.2,100,1.25,331,1.8,0.11,0.0,0.0,3,23.8,25.7,0.336,0.397
2002-01-01 02:00:00,22.3,97,21.7,0.0,0.0,0.0,1001.5,999.8,96,1.89,328,2.1,0.09,0.0,0.0,3,23.7,25.6,0.336,0.397
2002-01-01 03:00:00,22.1,97,21.7,0.0,0.0,0.0,1001.3,999.6,100,2.13,319,2.3,0.07,0.0,0.0,3,23.5,25.5,0.336,0.396
2002-01-01 04:00:00,22.6,93,21.4,0.0,0.0,0.0,1001.5,999.8,100,2.48,317,4.0,0.19,0.0,0.0,3,23.5,25.3,0.337,0.396
2002-01-01 05:00:00,22.7,91,21.2,0.0,0.0,0.0,1002.3,1000.6,100,2.69,315,4.3,0.24,0.0,0.0,3,23.5,25.2,0.337,0.396
2002-01-01 06:00:00,22.8,91,21.3,0.2,0.2,0.0,1003.0,1001.3,100,2.8,305,4.9,0.25,0.03,4.0,51,23.5,25.1,0.339,0.396
2002-01-01 07:00:00,23.2,90,21.5,0.0,0.0,0.0,1003.0,1001.3,91,2.98,310,5.0,0.28,0.05,41.0,3,23.7,25.0,0.34,0.396
2002-01-01 08:00:00,23.6,89,21.7,0.0,0.0,0.0,1003.5,1001.8,95,4.29,298,6.7,0.32,0.09,122.0,3,24.2,24.9,0.341,0.396
2002-01-01 09:00:00,24.4,83,21.4,0.3,0.3,0.0,1003.5,1001.8,82,5.05,297,9.1,0.51,0.2,291.0,51,24.8,24.9,0.343,0.396
2002-01-01 10:00:00,25.6,81,22.1,0.1,0.1,0.0,1003.4,1001.7,32,5.19,295,11.1,0.62,0.36,573.0,51,26.1,24.9,0.343,0.396
2002-01-01 11:00:00,27.1,71,21.3,0.2,0.2,0.0,1003.3,1001.6,33,5.85,290,10.6,1.04,0.51,785.0,51,27.6,25.0,0.343,0.396
2002-01-01 12:00:00,28.2,62,20.3,0.0,0.0,0.0,1003.2,1001.5,27,6.36,286,12.0,1.44,0.61,878.0,1,28.8,25.2,0.34,0.395
2002-01-01 13:00:00,28.8,58,19.8,0.0,0.0,0.0,1002.9,1001.2,15,6.99,283,12.0,1.64,0.62,854.0,0,29.6,25.4,0.337,0.394
2002-01-01 14:00:00,29.1,56,19.4,0.0,0.0,0.0,1002.4,1000.7,23,7.37,278,12.6,1.78,0.63,857.0,1,30.0,25.6,0.334,0.394
2002-01-01 15:00:00,29.2,54,18.9,0.0,0.0,0.0,1002.3,1000.6,19,7.4,272,13.3,1.87,0.6,793.0,0,30.2,25.8,0.331,0.393
2002-01-01 16:00:00,28.9,52,18.0,0.0,0.0,0.0,1002.4,1000.7,20,7.0,269,14.0,1.92,0.54,685.0,1,30.0,26.0,0.328,0.393
2002-01-01 17:00:00,28.4,53,17.8,0.0,0.0,0.0,1002.3,1000.6,23,6.2,270,13.4,1.83,0.4,451.0,1,29.2,26.1,0.326,0.392
2002-01-01 18:00:00,27.9,55,18.1,0.0,0.0,0.0,1002.3,1000.6,16,4.8,271,11.5,1.67,0.3,323.0,0,28.5,26.2,0.325,0.392
2002-01-01 19:00:00,26.8,58,17.9,0.0,0.0,0.0,1002.0,1000.3,17,3.71,273,9.0,1.48,0.16,132.0,0,27.4,26.2,0.324,0.392
2002-01-01 20:00:00,25.8,61,17.8,0.0,0.0,0.0,1002.5,1000.8,13,2.38,285,6.3,1.28,0.07,7.0,0,26.3,26.1,0.324,0.392
2002-01-01 21:00:00,24.6,67,18.0,0.0,0.0,0.0,1003.0,1001.3,8,1.86,306,4.0,1.03,0.03,0.0,0,25.3,26.1,0.324,0.392
2002-01-01 22:00:00,23.7,72,18.3,0.0,0.0,0.0,1003.9,1002.2,8,1.92,321,3.1,0.84,0.02,0.0,0,24.5,25.9,0.324,0.392
2002-01-01 23:00:00,23.0,75,18.4,0.0,0.0,0.0,1004.0,1002.3,4,1.84,319,3.2,0.69,0.01,0.0,0,23.9,25.8,0.324,0.392
2002-01-02 00:00:00,22.2,79,18.4,0.0,0.0,0.0,1004.2,1002.5,2,1.98,311,3.1,0.56,0.01,0.0,0,23.3,25.6,0.324,0.392
2002-01-02 01:00:00,21.6,82,18.3,0.0,0.0,0.0,1003.7,1002.0,8,2.14,307,3.2,0.48,0.01,0.0,0,22.8,25.5,0.324,0.392
2002-01-02 02:00:00,21.1,83,18.2,0.0,0.0,0.0,1003.2,1001.5,8,2.39,303,3.6,0.42,0.01,0.0,0,22.4,25.3,0.325,0.391
2002-01-02 03:00:00,20.9,84,18.1,0.0,0.0,0.0,1003.1,1001.4,19,2.51,299,3.6,0.39,0.01,0.0,0,22.1,25.1,0.325,0.391
2002-01-02 04:00:00,20.9,82,17.8,0.0,0.0,0.0,1003.4,1001.7,23,2.5,286,4.3,0.44,0.01,0.0,1,21.9,24.9,0.325,0.391
2002-01-02 05:00:00,20.8,83,17.8,0.0,0.0,0.0,1004.1,1002.4,26,2.6,268,4.3,0.42,0.01,0.0,1,21.7,24.7,0.325,0.391
2002-01-02 06:00:00,20.9,83,18.0,0.0,0.0,0.0,1005.1,1003.4,57,2.82,253,4.5,0.41,0.03,10.0,2,21.7,24.6,0.325,0.391
2002-01-02 07:00:00,22.1,79,18.3,0.0,0.0,0.0,1005.5,1003.8,39,2.64,241,5.7,0.56,0.08,103.0,1,22.5,24.4,0.326,0.391
2002-01-02 08:00:00,23.3,74,18.5,0.1,0.1,0.0,1005.7,1004.0,43,2.55,244,6.0,0.74,0.18,257.0,51,23.8,24.4,0.327,0.391
2002-01-02 09:00:00,23.9,74,18.9,0.0,0.0,0.0,1006.1,1004.4,39,2.73,246,9.1,0.78,0.21,288.0,1,24.4,24.4,0.327,0.391
2002-01-02 10:00:00,25.3,71,19.6,0.0,0.0,0.0,1006.2,1004.5,65,3.05,247,10.5,0.94,0.4,589.0,2,26.3,24.5,0.327,0.391
