time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2019-03-17,24.3,21.6,22.2,22.2,0.0,5.9,10.3,86,1011.7,6.11,15.0,1.63
2019-03-18,26.1,21.2,6.8,6.8,0.0,3.96,10.2,306,1007.6,11.19,12.0,2.21
2019-03-19,26.5,20.1,5.4,5.4,0.0,6.66,11.8,172,1010.2,16.28,9.0,3.35
2019-03-20,22.6,18.7,3.2,3.2,0.0,6.96,12.3,175,1015.7,10.14,12.0,2.63
2019-03-21,21.5,15.5,0.0,0.0,0.0,5.02,9.1,173,1019.4,18.72,0.0,3.79
2019-03-22,23.8,15.0,0.3,0.3,0.0,4.51,8.8,92,1018.3,15.54,2.0,3.05
2019-03-23,24.4,15.0,0.4,0.4,0.0,3.79,6.8,126,1016.6,19.3,3.0,3.55
2019-03-24,27.8,15.6,0.0,0.0,0.0,4.88,8.9,295,1013.9,22.36,0.0,4.38
2019-03-25,23.4,16.7,0.0,0.0,0.0,4.59,9.3,257,1015.2,23.04,0.0,4.32
2019-03-26,23.6,14.5,0.0,0.0,0.0,5.12,9.6,171,1019.0,17.4,0.0,3.33
2019-03-27,22.8,18.2,3.7,3.7,0.0,6.87,12.5,139,1023.4,15.78,14.0,2.92
2019-03-28,25.8,18.4,0.0,0.0,0.0,7.22,13.3,105,1024.4,18.73,0.0,3.93
2019-03-29,28.1,19.0,0.0,0.0,0.0,5.61,10.1,93,1020.9,20.19,0.0,4.28
2019-03-30,30.2,18.9,0.1,0.1,0.0,3.4,7.0,27,1016.8,19.28,1.0,3.99
2019-03-31,27.6,20.9,1.0,1.0,0.0,4.52,9.4,157,1014.8,13.76,5.0,2.84
2019-04-01,28.4,20.4,0.0,0.0,0.0,4.92,9.3,134,1014.4,18.28,0.0,3.78
2019-04-02,31.2,19.7,0.1,0.1,0.0,2.83,6.8,309,1012.0,19.57,1.0,3.95
2019-04-03,31.0,22.2,1.4,1.4,0.0,5.38,10.4,291,1009.7,18.06,6.0,3.9
2019-04-04,30.9,21.9,14.1,14.1,0.0,3.82,11.4,10,1005.2,13.48,8.0,2.98
2019-04-05,24.6,19.5,28.3,28.3,0.0,5.39,13.7,234,1008.6,5.0,18.0,1.5
2019-04-06,23.4,19.1,6.6,6.6,0.0,4.39,8.0,137,1016.9,7.55,19.0,1.75
2019-04-07,23.5,20.2,1.8,1.8,0.0,5.82,10.7,139,1017.5,6.99,8.0,2.03
2019-04-08,23.2,18.2,0.1,0.1,0.0,5.55,10.5,147,1018.6,15.33,1.0,3.06
2019-04-09,25.0,15.5,0.0,0.0,0.0,5.75,10.3,91,1018.7,20.01,0.0,4.09
2019-04-10,26.9,16.5,0.0,0.0,0.0,4.22,8.5,69,1017.1,20.15,0.0,3.84
2019-04-11,29.1,16.4,0.1,0.1,0.0,5.6,11.4,311,1014.2,18.29,1.0,3.83
2019-04-12,23.7,19.8,2.0,2.0,0.0,4.94,9.6,161,1014.5,11.21,12.0,2.2
2019-04-13,26.2,18.8,0.3,0.3,0.0,3.8,8.3,100,1013.7,13.61,2.0,2.63
2019-04-14,30.1,19.2,7.0,7.0,0.0,3.52,6.9,331,1013.7,15.46,3.0,3.14
2019-04-15,26.3,19.5,0.2,0.2,0.0,6.24,11.9,139,1017.4,14.27,2.0,3.22
2019-04-16,22.2,19.5,23.3,23.3,0.0,9.6,16.4,129,1015.9,7.91,22.0,1.7
2019-04-17,23.5,17.7,0.8,0.8,0.0,4.47,8.6,163,1015.4,13.38,6.0,2.61
2019-04-18,23.6,16.0,0.0,0.0,0.0,3.14,5.3,155,1014.2,14.68,0.0,2.57
2019-04-19,25.9,16.5,0.0,0.0,0.0,4.83,9.2,299,1012.3,16.8,0.0,3.11
2019-04-20,26.8,16.9,0.0,0.0,0.0,3.01,6.6,294,1011.8,14.06,0.0,2.73
2019-04-21,22.7,18.9,0.9,0.9,0.0,6.74,11.8,161,1013.0,8.2,6.0,2.06
2019-04-22,20.7,17.7,0.0,0.0,0.0,5.39,10.1,152,1017.3,6.29,0.0,2.18
2019-04-23,24.0,19.0,3.2,3.2,0.0,5.51,10.3,111,1019.1,11.24,10.0,2.5
2019-04-24,26.6,17.5,0.2,0.2,0.0,5.82,10.9,142,1019.1,15.16,2.0,2.88
2019-04-25,22.8,20.5,3.1,3.1,0.0,6.74,12.3,131,1019.2,4.76,12.0,1.13
2019-04-26,24.9,21.1,16.6,16.6,0.0,6.89,12.3,88,1016.4,7.83,16.0,1.62
2019-04-27,23.4,20.5,28.9,28.9,0.0,5.92,10.3,313,1010.3,3.39,24.0,0.7
2019-04-28,23.3,16.7,0.4,0.4,0.0,4.53,8.4,238,1010.7,11.68,4.0,2.21
2019-04-29,23.0,14.1,0.0,0.0,0.0,2.91,6.1,298,1014.0,16.41,0.0,2.74
2019-04-30,22.4,14.5,0.0,0.0,0.0,4.83,9.1,136,1015.9,15.44,0.0,2.61
2019-05-01,22.7,17.5,1.7,1.7,0.0,4.39,8.5,164,1015.4,12.61,5.0,2.24
2019-05-02,24.6,14.7,0.0,0.0,0.0,2.62,5.6,346,1011.8,15.65,0.0,2.61
2019-05-03,27.5,17.7,8.3,8.3,0.0,5.13,13.4,341,1011.4,11.73,9.0,2.17
2019-05-04,27.5,20.1,2.3,2.3,0.0,3.98,7.5,131,1015.0,12.99,4.0,2.51
2019-05-05,29.6,20.2,7.4,7.4,0.0,3.32,6.8,349,1014.8,12.02,5.0,2.45
2019-05-06,25.5,20.0,3.4,3.4,0.0,6.79,12.4,207,1015.8,7.62,11.0,1.64
2019-05-07,20.4,17.3,0.0,0.0,0.0,5.22,10.0,150,1020.0,13.42,0.0,2.72
2019-05-08,22.2,15.6,0.0,0.0,0.0,6.02,11.1,111,1018.5,8.79,0.0,2.12
2019-05-09,25.0,18.0,0.8,0.8,0.0,3.71,6.7,91,1013.9,10.97,4.0,2.11
2019-05-10,21.0,19.1,22.9,22.9,0.0,3.57,9.6,50,1009.0,2.03,16.0,0.51
2019-05-11,20.1,16.7,2.3,2.3,0.0,5.73,9.7,169,1012.2,5.17,11.0,1.22
2019-05-12,20.5,15.2,0.2,0.2,0.0,4.72,8.7,165,1019.0,9.91,1.0,1.95
2019-05-13,21.8,16.8,12.4,12.4,0.0,4.74,10.4,117,1017.9,6.02,10.0,1.2
2019-05-14,20.6,15.3,2.5,2.5,0.0,4.96,9.0,167,1021.9,8.76,9.0,1.59
2019-05-15,21.3,17.1,1.3,1.3,0.0,5.55,10.9,129,1025.0,9.83,8.0,1.7
2019-05-16,22.8,16.3,0.0,0.0,0.0,6.01,10.6,103,1025.6,14.18,0.0,2.83
2019-05-17,23.1,13.5,0.0,0.0,0.0,5.8,9.9,82,1022.4,14.62,0.0,2.73
2019-05-18,25.1,15.7,0.0,0.0,0.0,3.14,5.9,91,1019.8,13.64,0.0,2.45
2019-05-19,24.8,17.0,0.0,0.0,0.0,2.36,4.0,60,1017.1,13.08,0.0,2.28
2019-05-20,22.9,16.6,0.0,0.0,0.0,3.67,6.4,145,1015.4,11.7,0.0,1.98
2019-05-21,22.0,18.2,17.3,17.3,0.0,5.2,9.4,324,1013.1,4.04,14.0,0.81
2019-05-22,21.5,16.1,2.8,2.8,0.0,6.58,11.9,150,1014.6,8.78,14.0,1.53
2019-05-23,19.6,16.3,16.3,16.3,0.0,7.76,13.9,158,1015.2,4.52,19.0,1.06
2019-05-24,17.9,15.2,10.4,10.4,0.0,8.11,14.2,163,1013.9,3.28,16.0,1.06
2019-05-25,18.9,11.6,0.2,0.2,0.0,4.25,8.4,270,1017.6,13.21,2.0,2.01
2019-05-26,20.7,10.5,0.9,0.9,0.0,2.06,6.5,42,1015.6,11.91,4.0,1.86
2019-05-27,21.7,14.6,36.6,36.6,0.0,3.96,7.5,103,1012.2,7.05,16.0,1.3
2019-05-28,19.7,15.4,26.1,26.1,0.0,5.21,13.4,170,1011.3,3.88,12.0,0.78
2019-05-29,20.0,11.9,0.0,0.0,0.0,4.16,7.2,154,1017.9,9.12,0.0,1.58
2019-05-30,18.0,14.9,17.1,17.1,0.0,7.44,13.0,132,1014.5,2.51,16.0,0.83
2019-05-31,17.2,15.3,6.3,6.3,0.0,6.26,11.2,132,1014.0,3.33,22.0,0.93
2019-06-01,18.1,15.3,4.5,4.5,0.0,5.2,8.9,138,1016.6,3.65,16.0,0.82
2019-06-02,20.2,16.0,0.7,0.7,0.0,4.86,8.7,133,1020.1,7.36,5.0,1.37
2019-06-03,19.3,14.0,0.7,0.7,0.0,4.58,8.1,158,1023.3,8.76,4.0,1.41
2019-06-04,18.2,11.5,0.1,0.1,0.0,2.73,4.6,130,1026.9,11.36,1.0,1.73
2019-06-05,20.1,8.9,0.0,0.0,0.0,2.81,4.6,80,1024.8,13.05,0.0,1.98
2019-06-06,21.9,10.7,0.0,0.0,0.0,3.47,5.7,47,1019.5,12.87,0.0,2.06
2019-06-07,23.3,12.5,0.0,0.0,0.0,4.6,8.3,299,1016.5,12.54,0.0,2.24
2019-06-08,17.8,14.7,4.1,4.1,0.0,3.72,9.1,147,1020.0,3.97,9.0,0.73
2019-06-09,21.6,13.9,0.2,0.2,0.0,3.11,6.2,106,1021.3,9.16,1.0,1.57
2019-06-10,24.0,16.5,0.0,0.0,0.0,3.22,5.7,350,1018.9,10.22,0.0,1.95
2019-06-11,24.0,13.4,0.0,0.0,0.0,3.4,5.5,22,1018.8,12.06,0.0,2.09
2019-06-12,26.0,13.6,0.0,0.0,0.0,3.32,6.1,49,1016.4,11.35,0.0,2.06
2019-06-13,27.7,16.8,0.0,0.0,0.0,3.61,6.6,358,1016.3,10.54,0.0,2.22
2019-06-14,28.4,16.8,0.0,0.0,0.0,3.38,6.1,340,1016.6,10.49,0.0,2.21
2019-06-15,27.1,17.6,0.0,0.0,0.0,3.08,4.6,3,1017.9,8.43,0.0,1.73
2019-06-16,26.4,15.9,0.0,0.0,0.0,4.11,7.2,103,1020.8,11.06,0.0,2.01
2019-06-17,23.2,17.7,0.0,0.0,0.0,4.05,7.9,138,1021.3,9.75,0.0,1.63
2019-06-18,26.4,16.6,0.3,0.3,0.0,3.75,6.7,0,1015.6,11.68,1.0,2.37
2019-06-19,19.5,13.7,9.1,9.1,0.0,6.41,12.4,285,1017.9,10.81,6.0,2.49
2019-06-20,17.9,10.3,0.0,0.0,0.0,4.9,8.4,293,1023.4,12.52,0.0,2.07
2019-06-21,21.0,10.0,0.0,0.0,0.0,2.84,4.7,88,1023.9,11.66,0.0,1.79
2019-06-22,25.6,12.0,0.0,0.0,0.0,3.91,7.5,306,1022.5,11.67,0.0,2.03
2019-06-23,25.9,13.8,0.0,0.0,0.0,4.74,8.6,316,1017.4,11.71,0.0,2.27
2019-06-24,26.7,16.9,0.0,0.0,0.0,4.07,7.6,318,1011.0,11.56,0.0,2.51
2019-06-25,27.1,12.9,8.2,8.2,0.0,10.42,17.7,309,1006.6,10.27,8.0,2.98
2019-06-26,12.4,7.0,1.1,1.1,0.0,4.24,9.0,288,1018.1,11.72,2.0,1.66
2019-06-27,16.9,4.5,0.0,0.0,0.0,2.82,5.3,109,1018.3,12.55,0.0,1.72
2019-06-28,25.3,11.7,4.8,4.8,0.0,3.94,10.0,53,1013.5,7.59,3.0,1.53
2019-06-29,28.0,19.0,0.0,0.0,0.0,6.8,11.5,323,1009.4,9.08,0.0,2.8
2019-06-30,24.6,14.8,16.5,16.5,0.0,6.13,12.1,272,1012.3,3.15,13.0,1.22
2019-07-01,15.1,8.4,1.0,1.0,0.0,3.75,6.9,228,1017.9,5.18,5.0,1.09
2019-07-02,14.8,6.6,0.0,0.0,0.0,3.01,6.9,312,1010.6,10.86,0.0,1.39
2019-07-03,13.5,7.1,0.0,0.0,0.0,6.83,12.2,282,1010.6,13.02,0.0,2.1
2019-07-04,12.0,3.8,0.0,0.0,0.0,5.32,10.0,282,1017.6,12.51,0.0,1.86
2019-07-05,10.1,4.1,0.0,0.0,0.0,10.75,19.0,277,1022.4,12.88,0.0,2.31
2019-07-06,10.3,3.2,0.0,0.0,0.0,6.31,11.7,283,1028.3,12.42,0.0,1.79
2019-07-07,11.5,1.8,0.0,0.0,0.0,2.94,5.4,310,1029.5,13.24,0.0,1.57
2019-07-08,15.8,3.6,0.0,0.0,0.0,3.22,4.9,54,1025.8,12.84,0.0,1.73
2019-07-09,17.1,5.3,0.0,0.0,0.0,2.62,4.9,155,1023.5,12.34,0.0,1.69
2019-07-10,20.8,7.8,0.0,0.0,0.0,2.44,5.7,283,1019.5,11.03,0.0,1.68
2019-07-11,22.6,11.9,0.0,0.0,0.0,2.64,4.9,10,1016.3,11.21,0.0,1.87
2019-07-12,24.8,11.8,3.6,3.6,0.0,4.3,9.6,338,1013.9,10.29,5.0,2.04
2019-07-13,18.0,12.7,15.2,15.2,0.0,4.67,14.1,156,1015.1,5.71,13.0,0.83
2019-07-14,13.9,9.4,4.3,4.3,0.0,4.56,8.0,159,1017.7,4.22,12.0,0.82
2019-07-15,15.0,7.5,0.0,0.0,0.0,3.62,6.3,209,1019.5,9.03,0.0,1.35
2019-07-16,15.7,4.7,0.0,0.0,0.0,2.79,6.3,222,1024.7,11.47,0.0,1.61
2019-07-17,18.2,6.4,0.0,0.0,0.0,4.43,8.1,105,1026.9,11.8,0.0,1.64
2019-07-18,19.0,9.2,0.0,0.0,0.0,3.08,5.0,80,1024.3,13.59,0.0,2.02
2019-07-19,21.9,10.4,1.1,1.1,0.0,3.13,5.4,19,1021.6,10.35,1.0,1.77
2019-07-20,23.4,10.9,0.0,0.0,0.0,2.67,5.4,48,1018.5,13.06,0.0,2.19
2019-07-21,25.4,13.8,0.0,0.0,0.0,3.81,6.7,43,1014.0,13.11,0.0,2.54
2019-07-22,26.1,16.0,3.1,3.1,0.0,6.54,15.8,5,1013.8,8.26,4.0,2.18
2019-07-23,19.0,15.6,39.9,39.9,0.0,3.07,12.7,115,1017.0,3.05,19.0,0.55
2019-07-24,17.6,14.9,47.6,47.6,0.0,7.26,12.9,167,1020.3,2.34,24.0,0.43
2019-07-25,19.7,15.0,2.6,2.6,0.0,8.1,13.7,109,1020.9,4.74,10.0,1.03
2019-07-26,18.2,12.1,0.5,0.5,0.0,5.7,10.6,277,1020.4,5.13,5.0,1.17
2019-07-27,14.8,9.5,0.0,0.0,0.0,5.79,9.9,289,1027.3,6.05,0.0,1.27
2019-07-28,16.9,9.6,0.0,0.0,0.0,5.32,10.0,120,1025.3,12.2,0.0,1.79
2019-07-29,20.6,9.8,0.0,0.0,0.0,4.4,8.4,132,1019.1,10.88,0.0,1.73
2019-07-30,20.9,13.5,4.0,4.0,0.0,4.44,11.5,221,1017.2,8.32,10.0,1.39
2019-07-31,21.0,12.9,0.0,0.0,0.0,3.05,6.5,16,1016.2,12.66,0.0,2.01
2019-08-01,27.2,12.2,10.0,10.0,0.0,10.26,19.3,287,1009.7,12.05,5.0,2.77
2019-08-02,14.7,9.0,6.1,6.1,0.0,6.58,11.9,282,1020.9,8.71,10.0,1.64
2019-08-03,13.9,6.0,0.0,0.0,0.0,6.1,11.4,277,1026.8,14.98,0.0,2.34
2019-08-04,13.1,4.9,0.0,0.0,0.0,3.28,6.3,169,1031.7,15.51,0.0,2.13
2019-08-05,18.1,5.5,0.0,0.0,0.0,2.92,5.0,83,1029.5,15.38,0.0,2.21
2019-08-06,23.2,8.5,0.0,0.0,0.0,2.88,4.7,61,1023.0,14.62,0.0,2.41
2019-08-07,26.8,14.3,0.0,0.0,0.0,3.13,5.7,320,1020.2,14.57,0.0,2.67
2019-08-08,23.7,14.8,8.0,8.0,0.0,6.62,19.7,153,1019.6,10.98,7.0,1.87
2019-08-09,23.0,16.8,1.2,1.2,0.0,5.44,9.2,151,1015.5,6.63,7.0,1.27
2019-08-10,19.1,11.9,4.1,4.1,0.0,10.35,18.4,280,1018.0,8.48,8.0,1.75
2019-08-11,18.8,8.6,0.7,0.7,0.0,3.61,9.9,105,1020.3,15.62,1.0,2.29
2019-08-12,19.8,12.9,18.6,18.6,0.0,5.28,14.8,168,1015.9,8.41,15.0,1.4
2019-08-13,12.5,6.7,0.0,0.0,0.0,5.06,9.8,235,1028.1,12.23,0.0,2.06
2019-08-14,12.8,3.5,0.0,0.0,0.0,5.17,9.3,156,1033.8,13.27,0.0,1.91
2019-08-15,18.6,7.1,0.0,0.0,0.0,3.71,6.3,86,1026.8,15.76,0.0,2.32
2019-08-16,24.3,8.0,0.0,0.0,0.0,3.0,5.0,17,1019.0,15.7,0.0,2.62
2019-08-17,27.5,13.4,0.0,0.0,0.0,4.85,8.9,329,1010.5,15.75,0.0,3.39
2019-08-18,20.6,11.4,7.9,7.9,0.0,6.51,12.1,169,1017.6,9.19,8.0,1.83
2019-08-19,13.0,6.8,0.0,0.0,0.0,5.22,9.1,172,1025.6,13.24,0.0,2.25
2019-08-20,14.7,8.9,0.0,0.0,0.0,5.26,9.9,168,1027.4,11.56,0.0,1.88
2019-08-21,13.8,6.1,0.0,0.0,0.0,4.34,7.6,157,1028.0,13.07,0.0,1.98
2019-08-22,17.4,9.0,0.1,0.1,0.0,5.99,11.0,134,1025.8,15.32,1.0,2.41
2019-08-23,16.4,10.4,0.0,0.0,0.0,4.39,8.3,166,1024.7,9.77,0.0,1.63
2019-08-24,19.1,7.4,0.0,0.0,0.0,6.25,10.6,113,1025.7,14.86,0.0,2.66
2019-08-25,21.7,10.5,0.0,0.0,0.0,6.52,10.9,87,1023.6,17.69,0.0,3.16
2019-08-26,22.1,11.8,0.0,0.0,0.0,3.26,6.5,72,1021.3,16.19,0.0,2.82
2019-08-27,22.0,13.0,0.1,0.1,0.0,4.77,9.0,156,1022.7,16.78,1.0,2.76
2019-08-28,25.0,12.8,0.0,0.0,0.0,3.81,6.1,109,1019.2,17.22,0.0,3.04
2019-08-29,30.1,15.6,0.0,0.0,0.0,3.79,6.5,22,1013.5,17.51,0.0,3.69
2019-08-30,24.5,16.8,0.2,0.2,0.0,8.51,14.5,166,1011.2,13.18,2.0,2.69
2019-08-31,17.5,14.3,15.2,15.2,0.0,5.8,10.2,172,1015.2,3.84,17.0,0.98
2019-09-01,18.4,10.5,0.1,0.1,0.0,3.14,5.5,203,1018.7,15.64,1.0,2.58
2019-09-02,17.4,8.9,0.0,0.0,0.0,3.38,6.7,126,1017.6,18.83,0.0,2.88
2019-09-03,17.6,9.1,0.0,0.0,0.0,6.74,12.4,160,1020.5,17.51,0.0,2.73
2019-09-04,15.5,7.4,0.0,0.0,0.0,3.98,7.2,167,1026.3,18.59,0.0,2.99
2019-09-05,15.6,6.3,0.0,0.0,0.0,6.5,11.8,124,1029.7,18.39,0.0,2.95
2019-09-06,20.7,11.9,0.9,0.9,0.0,6.01,10.7,93,1020.9,13.64,3.0,2.87
2019-09-07,24.3,13.1,5.5,5.5,0.0,4.71,14.8,125,1014.7,9.23,9.0,1.8
2019-09-08,26.1,16.9,0.2,0.2,0.0,5.33,14.8,122,1013.4,7.01,2.0,1.5
2019-09-09,33.1,17.1,0.0,0.0,0.0,7.63,13.4,342,1008.0,17.37,0.0,4.45
2019-09-10,23.6,15.4,0.8,0.8,0.0,6.89,12.4,147,1014.9,12.75,5.0,2.19
2019-09-11,21.7,15.6,12.7,12.7,0.0,6.44,11.5,143,1012.0,6.29,15.0,1.2
