time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,vapour_pressure_deficit,et0_fao_evapotranspiration,shortwave_radiation,weather_code,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm
2013-01-04 02:00:00,19.5,83,16.5,0.0,0.0,0.0,1017.2,1015.4,5,2.79,75,6.2,0.38,0.01,0.0,0,20.8,23.3,0.406,0.452
2013-01-04 03:00:00,19.1,85,16.6,0.0,0.0,0.0,1016.9,1015.1,12,2.06,76,4.7,0.33,0.0,0.0,0,20.5,23.2,0.407,0.451
2013-01-04 04:00:00,19.0,87,16.8,0.0,0.0,0.0,1017.2,1015.4,57,1.73,80,3.6,0.28,0.0,0.0,2,20.3,23.0,0.407,0.451
2013-01-04 05:00:00,18.5,90,16.8,0.0,0.0,0.0,1017.1,1015.3,79,1.7,87,3.2,0.22,0.0,0.0,2,20.0,22.9,0.408,0.451
2013-01-04 06:00:00,18.2,92,16.8,0.0,0.0,0.0,1017.9,1016.1,87,1.71,97,3.1,0.18,0.02,9.0,3,19.8,22.7,0.408,0.451
2013-01-04 07:00:00,20.1,87,17.8,0.0,0.0,0.0,1019.0,1017.2,53,1.52,113,4.0,0.32,0.07,120.0,2,20.8,22.7,0.409,0.45
2013-01-04 08:00:00,22.2,77,18.0,0.0,0.0,0.0,1018.9,1017.1,50,1.6,94,3.9,0.61,0.19,305.0,2,22.6,22.7,0.409,0.45
2013-01-04 09:00:00,23.5,69,17.5,0.0,0.0,0.0,1019.2,1017.4,50,1.55,75,4.0,0.89,0.3,453.0,2,24.0,22.8,0.408,0.45
2013-01-04 10:00:00,24.9,66,18.1,0.0,0.0,0.0,1019.3,1017.5,40,1.46,74,4.0,1.06,0.46,693.0,1,25.9,22.9,0.406,0.449
2013-01-04 11:00:00,26.2,64,18.8,0.0,0.0,0.0,1019.0,1017.3,17,1.53,58,4.5,1.22,0.59,864.0,0,27.6,23.2,0.403,0.448
2013-01-04 12:00:00,27.5,61,19.4,0.0,0.0,0.0,1018.3,1016.6,15,1.61,60,4.7,1.42,0.71,1016.0,0,29.1,23.5,0.4,0.447
2013-01-04 13:00:00,28.6,58,19.5,0.0,0.0,0.0,1017.6,1015.9,10,1.68,73,4.7,1.66,0.77,1077.0,0,30.3,23.9,0.396,0.446
2013-01-04 14:00:00,29.4,54,19.1,0.0,0.0,0.0,1016.8,1015.1,1,1.8,87,4.9,1.88,0.76,1049.0,0,31.0,24.3,0.392,0.445
2013-01-04 15:00:00,29.7,52,18.9,0.0,0.0,0.0,1016.2,1014.5,1,2.21,95,5.6,1.99,0.68,938.0,0,31.1,24.6,0.388,0.444
2013-01-04 16:00:00,30.0,52,19.2,0.0,0.0,0.0,1015.2,1013.5,0,2.75,109,5.8,2.03,0.58,780.0,0,30.8,24.9,0.385,0.443
2013-01-04 17:00:00,29.3,57,19.8,0.0,0.0,0.0,1015.0,1013.3,4,3.67,116,6.9,1.76,0.45,584.0,0,30.1,25.2,0.383,0.443
2013-01-04 18:00:00,27.7,66,20.8,0.0,0.0,0.0,1014.5,1012.8,4,4.44,113,7.4,1.26,0.28,352.0,0,29.0,25.4,0.382,0.442
2013-01-04 19:00:00,26.0,74,20.9,0.0,0.0,0.0,1014.6,1012.9,5,3.9,113,7.8,0.88,0.13,145.0,0,27.5,25.5,0.382,0.442
2013-01-04 20:00:00,24.3,80,20.5,0.0,0.0,0.0,1014.3,1012.6,5,4.25,114,7.8,0.62,0.06,10.0,0,26.1,25.5,0.382,0.442
2013-01-04 21:00:00,23.3,82,20.2,0.0,0.0,0.0,1014.7,1012.9,7,3.73,110,7.5,0.5,0.02,0.0,0,25.0,25.4,0.383,0.441
2013-01-04 22:00:00,22.8,84,19.9,0.0,0.0,0.0,1014.9,1013.1,24,3.32,111,6.2,0.44,0.02,0.0,1,24.3,25.3,0.383,0.441
2013-01-04 23:00:00,22.3,86,19.8,0.0,0.0,0.0,1014.6,1012.8,41,3.1,105,5.7,0.39,0.01,0.0,1,23.7,25.2,0.384,0.441
2013-01-05 00:00:00,21.9,88,19.7,0.0,0.0,0.0,1014.3,1012.5,52,2.96,102,5.0,0.33,0.01,0.0,2,23.3,25.1,0.384,0.441
2013-01-05 01:00:00,21.5,90,19.7,0.0,0.0,0.0,1013.6,1011.8,27,2.6,92,4.4,0.26,0.0,0.0,1,22.9,24.9,0.385,0.441
2013-01-05 02:00:00,21.1,91,19.6,0.0,0.0,0.0,1013.4,1011.6,79,1.9,72,3.7,0.21,0.0,0.0,2,22.5,24.8,0.385,0.44
2013-01-05 03:00:00,20.6,93,19.5,0.0,0.0,0.0,1013.5,1011.7,86,1.91,47,3.2,0.16,0.0,0.0,3,22.2,24.6,0.386,0.44
2013-01-05 04:00:00,20.2,93,19.1,0.0,0.0,0.0,1013.7,1011.9,100,2.11,31,3.6,0.16,0.0,0.0,3,21.8,24.5,0.387,0.44
2013-01-05 05:00:00,19.9,93,18.7,0.0,0.0,0.0,1014.1,1012.3,100,2.16,34,3.2,0.16,0.0,0.0,3,21.5,24.3,0.387,0.44
2013-01-05 06:00:00,19.7,93,18.4,0.0,0.0,0.0,1014.7,1012.9,97,1.53,58,2.9,0.17,0.01,8.0,3,21.2,24.1,0.388,0.44
2013-01-05 07:00:00,22.3,85,19.7,0.0,0.0,0.0,1014.2,1012.4,90,1.8,90,3.4,0.41,0.08,137.0,3,22.6,24.0,0.388,0.439
2013-01-05 08:00:00,24.3,74,19.4,0.0,0.0,0.0,1013.7,1012.0,100,2.02,70,4.5,0.79,0.21,320.0,3,24.4,24.1,0.388,0.439
2013-01-05 09:00:00,25.8,69,19.7,0.0,0.0,0.0,1013.7,1012.0,86,1.86,54,5.3,1.02,0.32,468.0,3,25.7,24.1,0.387,0.439
2013-01-05 10:00:00,27.3,66,20.5,0.0,0.0,0.0,1012.9,1011.2,95,1.86,54,5.6,1.22,0.43,606.0,3,27.1,24.3,0.385,0.438
2013-01-05 11:00:00,29.0,64,21.4,0.0,0.0,0.0,1012.5,1010.8,100,1.22,55,5.8,1.46,0.56,772.0,3,28.7,24.5,0.382,0.437
2013-01-05 12:00:00,30.3,61,22.0,0.0,0.0,0.0,1012.5,1010.8,100,1.25,299,5.5,1.68,0.62,828.0,3,30.0,24.8,0.379,0.437
2013-01-05 13:00:00,30.1,63,22.3,0.2,0.2,0.0,1012.1,1010.4,100,1.25,331,9.3,1.57,0.54,719.0,51,30.7,25.1,0.378,0.436
2013-01-05 14:00:00,29.2,68,22.7,0.2,0.2,0.0,1011.5,1009.8,100,0.81,353,9.4,1.3,0.38,494.0,51,30.2,25.3,0.379,0.435
2013-01-05 15:00:00,29.5,67,22.7,0.0,0.0,0.0,1011.5,1009.8,100,1.0,270,4.0,1.37,0.32,411.0,3,29.8,25.5,0.378,0.435
2013-01-05 16:00:00,26.1,83,22.9,5.0,5.0,0.0,1011.7,1010.0,100,2.01,276,7.8,0.59,0.14,168.0,63,28.7,25.7,0.436,0.435
2013-01-05 17:00:00,24.9,91,23.4,2.3,2.3,0.0,1011.1,1009.4,100,2.3,358,4.2,0.27,0.07,75.0,61,27.3,25.7,0.477,0.435
2013-01-05 18:00:00,24.5,93,23.4,1.2,1.2,0.0,1010.8,1009.1,100,3.26,11,5.2,0.21,0.05,54.0,55,26.4,25.7,0.492,0.436
2013-01-05 19:00:00,24.4,94,23.3,0.0,0.0,0.0,1010.6,1008.9,100,2.09,343,5.3,0.2,0.04,41.0,3,25.9,25.7,0.49,0.437
2013-01-05 20:00:00,24.2,92,22.9,0.0,0.0,0.0,1010.9,1009.2,100,2.39,327,4.2,0.23,0.02,3.0,3,25.4,25.7,0.487,0.438
2013-01-05 21:00:00,24.1,92,22.7,0.0,0.0,0.0,1010.8,1009.1,100,2.62,342,5.4,0.25,0.0,0.0,3,25.0,25.6,0.484,0.439
2013-01-05 22:00:00,24.2,90,22.4,0.0,0.0,0.0,1010.1,1008.4,100,2.51,355,5.7,0.3,0.0,0.0,3,24.7,25.5,0.482,0.44
2013-01-05 23:00:00,24.1,89,22.2,0.0,0.0,0.0,1010.5,1008.8,100,2.0,360,5.5,0.33,0.0,0.0,3,24.5,25.4,0.48,0.441
2013-01-06 00:00:00,23.9,89,21.9,0.0,0.0,0.0,1009.9,1008.2,100,0.71,45,4.6,0.34,0.0,0.0,3,24.3,25.3,0.478,0.441
2013-01-06 01:00:00,23.3,93,22.1,0.0,0.0,0.0,1009.3,1007.6,100,0.22,27,3.1,0.2,0.0,0.0,3,24.0,25.2,0.477,0.442
2013-01-06 02:00:00,23.6,89,21.7,0.0,0.0,0.0,1008.6,1006.9,100,0.3,270,2.3,0.31,0.0,0.0,3,23.8,25.1,0.475,0.442
2013-01-06 03:00:00,23.3,91,21.8,0.0,0.0,0.0,1008.7,1007.0,99,0.36,236,1.5,0.25,0.0,0.0,3,23.6,25.0,0.474,0.443
2013-01-06 04:00:00,21.9,97,21.4,0.5,0.5,0.0,1008.9,1007.1,100,0.45,207,5.2,0.07,0.0,0.0,53,23.3,24.9,0.48,0.443
2013-01-06 05:00:00,21.7,98,21.4,0.5,0.5,0.0,1009.0,1007.2,89,0.28,135,5.6,0.06,0.0,0.0,53,23.2,24.8,0.485,0.444
2013-01-06 06:00:00,21.6,99,21.4,0.4,0.4,0.0,1009.2,1007.4,98,0.22,63,5.5,0.03,0.01,4.0,51,23.2,24.7,0.488,0.445
2013-01-06 07:00:00,22.8,95,21.9,0.3,0.3,0.0,1009.4,1007.7,96,1.06,311,6.1,0.15,0.04,61.0,51,24.0,24.6,0.489,0.446
2013-01-06 08:00:00,23.4,91,21.9,0.2,0.2,0.0,1009.3,1007.6,76,1.78,322,7.1,0.26,0.1,138.0,51,24.3,24.6,0.488,0.447
2013-01-06 09:00:00,24.1,89,22.2,0.2,0.2,0.0,1009.0,1007.3,82,2.33,329,7.7,0.33,0.14,195.0,51,24.7,24.6,0.487,0.448
2013-01-06 10:00:00,24.7,87,22.4,0.1,0.1,0.0,1008.6,1006.9,100,3.75,312,8.5,0.4,0.19,267.0,51,25.1,24.6,0.487,0.448
2013-01-06 11:00:00,25.5,83,22.4,0.4,0.4,0.0,1009.0,1007.3,100,4.6,304,9.3,0.55,0.27,395.0,51,25.7,24.7,0.487,0.449
2013-01-06 12:00:00,27.1,75,22.3,0.0,0.0,0.0,1008.3,1006.6,100,5.23,296,10.6,0.9,0.46,694.0,3,26.9,24.8,0.483,0.449
2013-01-06 13:00:00,28.3,71,22.5,0.0,0.0,0.0,1008.0,1006.3,100,5.03,287,10.7,1.13,0.51,725.0,3,28.0,24.9,0.478,0.449
2013-01-06 14:00:00,28.4,71,22.6,0.1,0.1,0.0,1007.5,1005.8,99,4.61,283,10.6,1.13,0.36,468.0,51,28.0,25.1,0.476,0.45
2013-01-06 15:00:00,28.4,71,22.7,0.2,0.2,0.0,1007.0,1005.3,80,4.12,284,9.7,1.1,0.35,445.0,51,28.0,25.2,0.474,0.45
2013-01-06 16:00:00,29.3,68,22.9,0.2,0.2,0.0,1006.4,1004.7,100,3.79,282,7.9,1.29,0.42,550.0,51,28.5,25.4,0.472,0.449
2013-01-06 17:00:00,29.0,70,23.0,0.1,0.1,0.0,1006.6,1004.9,100,3.81,275,7.5,1.21,0.3,365.0,51,28.3,25.5,0.47,0.449
2013-01-06 18:00:00,28.4,74,23.3,0.0,0.0,0.0,1006.3,1004.6,100,2.79,285,7.2,1.0,0.18,221.0,3,27.9,25.6,0.468,0.45
2013-01-06 19:00:00,27.4,78,23.2,0.0,0.0,0.0,1006.8,1005.1,99,2.76,316,5.4,0.81,0.1,100.0,3,27.2,25.7,0.467,0.45
2013-01-06 20:00:00,26.3,82,23.0,0.0,0.0,0.0,1007.2,1005.5,99,2.84,321,4.7,0.61,0.04,7.0,3,26.3,25.7,0.466,0.45
2013-01-06 21:00:00,25.4,85,22.7,0.0,0.0,0.0,1007.6,1005.9,99,2.83,318,4.4,0.49,0.01,0.0,3,25.7,25.7,0.465,0.45
2013-01-06 22:00:00,25.0,87,22.6,0.0,0.0,0.0,1006.8,1005.1,100,1.92,332,3.9,0.42,0.0,0.0,3,25.3,25.6,0.464,0.45
2013-01-06 23:00:00,24.5,89,22.6,0.0,0.0,0.0,1007.0,1005.3,98,1.66,335,2.7,0.34,0.0,0.0,3,24.9,25.5,0.464,0.45
2013-01-07 00:00:00,24.0,92,22.5,0.0,0.0,0.0,1006.7,1005.0,96,1.57,333,2.6,0.25,0.0,0.0,3,24.5,25.5,0.463,0.45
2013-01-07 01:00:00,23.6,94,22.5,0.0,0.0,0.0,1006.7,1005.0,99,1.88,335,2.5,0.18,0.0,0.0,3,24.3,25.4,0.463,0.451
2013-01-07 02:00:00,23.3,95,22.5,0.0,0.0,0.0,1006.5,1004.8,100,1.79,333,2.4,0.14,0.0,0.0,3,24.1,25.3,0.462,0.451
2013-01-07 03:00:00,23.4,95,22.5,0.0,0.0,0.0,1006.5,1004.8,100,1.57,333,2.3,0.14,0.0,0.0,3,24.1,25.2,0.462,0.451
2013-01-07 04:00:00,23.6,90,21.9,0.0,0.0,0.0,1006.6,1004.9,99,1.43,348,2.5,0.28,0.0,0.0,3,24.0,25.1,0.462,0.451
2013-01-07 05:00:00,23.5,90,21.8,0.0,0.0,0.0,1006.2,1004.5,100,1.5,356,2.6,0.28,0.0,0.0,3,23.8,25.0,0.461,0.451
2013-01-07 06:00:00,23.2,93,22.1,0.0,0.0,0.0,1006.4,1004.7,82,1.46,344,2.6,0.19,0.02,3.0,3,23.7,24.9,0.461,0.451
2013-01-07 07:00:00,24.3,89,22.4,0.1,0.1,0.0,1006.0,1004.3,100,0.2,360,2.4,0.33,0.04,54.0,51,24.3,24.9,0.462,0.451
2013-01-07 08:00:00,25.5,82,22.1,0.0,0.0,0.0,1006.7,1005.0,100,0.36,34,3.2,0.59,0.12,165.0,3,25.7,24.9,0.461,0.451
2013-01-07 09:00:00,26.4,78,22.3,0.0,0.0,0.0,1006.8,1005.1,100,1.0,6,4.7,0.75,0.24,343.0,3,26.7,25.0,0.461,0.451
2013-01-07 10:00:00,26.9,77,22.5,0.2,0.2,0.0,1007.5,1005.8,100,1.34,333,5.5,0.82,0.27,358.0,51,27.2,25.1,0.461,0.451
2013-01-07 11:00:00,27.7,76,23.0,0.0,0.0,0.0,1007.4,1005.7,100,1.14,345,4.4,0.9,0.33,442.0,3,27.9,25.2,0.459,0.451
