time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant
2011-02-03,30.2,18.9,0.0,0.0,4.93,100
2011-02-04,33.2,22.0,4.3,4.3,3.39,5
2011-02-05,31.8,23.9,16.3,16.3,3.9,306
2011-02-06,28.2,23.1,2.9,2.9,6.76,152
2011-02-07,27.5,22.9,0.6,0.6,6.04,124
2011-02-08,30.9,23.2,9.0,9.0,4.95,2
2011-02-09,28.4,24.1,14.8,14.8,5.13,308
2011-02-10,25.1,22.2,8.6,8.6,3.83,174
2011-02-11,26.9,20.7,1.0,1.0,4.61,134
2011-02-12,24.0,21.9,36.2,36.2,4.47,119
2011-02-13,26.4,21.4,0.8,0.8,4.37,226
2011-02-14,26.6,18.4,1.0,1.0,6.43,163
2011-02-15,25.8,18.4,0.0,0.0,5.66,116
2011-02-16,28.9,19.0,0.0,0.0,5.79,102
2011-02-17,29.9,21.0,0.0,0.0,5.66,106
2011-02-18,29.7,21.4,0.1,0.1,4.4,127
2011-02-19,30.4,22.0,1.0,1.0,3.72,140
2011-02-20,28.5,23.1,1.5,1.5,5.02,153
2011-02-21,27.7,23.1,2.2,2.2,4.13,141
2011-02-22,26.9,22.2,9.5,9.5,5.1,141
2011-02-23,26.9,21.1,17.2,17.2,5.05,86
2011-02-24,29.6,21.6,9.2,9.2,3.78,30
2011-02-25,27.9,22.7,11.1,11.1,3.78,329
2011-02-26,25.2,22.3,15.0,15.0,6.41,176
2011-02-27,26.6,20.3,0.1,0.1,5.2,141
2011-02-28,25.0,19.2,0.0,0.0,5.8,124
2011-03-01,24.8,18.3,1.0,1.0,6.8,112
2011-03-02,25.6,19.0,0.0,0.0,6.7,101
2011-03-03,26.5,18.3,0.0,0.0,6.24,100
2011-03-04,27.2,17.8,0.0,0.0,5.87,109
2011-03-05,26.1,19.5,0.4,0.4,6.26,108
2011-03-06,27.4,18.7,0.0,0.0,5.82,108
2011-03-07,28.9,18.8,0.0,0.0,5.67,104
2011-03-08,28.4,18.6,0.2,0.2,5.45,100
2011-03-09,29.4,20.8,0.6,0.6,5.19,105
2011-03-10,28.7,21.9,4.1,4.1,4.81,85
2011-03-11,24.5,22.2,10.8,10.8,5.0,97
2011-03-12,27.9,21.3,3.3,3.3,3.16,92
2011-03-13,30.3,20.6,2.1,2.1,7.06,172
2011-03-14,22.7,18.7,0.0,0.0,3.71,177
2011-03-15,24.4,15.0,0.0,0.0,3.98,127
2011-03-16,27.5,18.4,0.0,0.0,5.33,102
2011-03-17,30.1,17.1,0.0,0.0,3.52,84
2011-03-18,25.8,20.3,1.4,1.4,4.63,191
2011-03-19,24.3,16.0,0.0,0.0,4.34,140
2011-03-20,26.5,14.2,0.0,0.0,5.26,102
2011-03-21,27.8,15.9,0.0,0.0,3.61,100
2011-03-22,30.0,18.3,0.0,0.0,3.16,79
2011-03-23,31.4,20.5,0.0,0.0,3.55,15
2011-03-24,27.8,21.8,13.7,13.7,4.26,208
2011-03-25,23.4,20.9,14.2,14.2,7.72,105
2011-03-26,25.4,20.8,31.5,31.5,6.38,338
2011-03-27,23.2,20.8,8.2,8.2,4.44,159
2011-03-28,21.6,20.2,38.1,38.1,6.21,150
2011-03-29,22.6,18.9,0.0,0.0,5.48,117
2011-03-30,26.1,18.1,0.0,0.0,5.31,102
2011-03-31,26.8,18.7,0.0,0.0,4.56,98
2011-04-01,25.4,19.4,0.7,0.7,3.24,96
2011-04-02,25.3,19.1,1.5,1.5,4.48,167
2011-04-03,25.5,16.8,0.0,0.0,2.91,108
2011-04-04,27.4,15.5,3.2,3.2,4.06,250
2011-04-05,22.5,16.5,11.0,11.0,2.59,202
2011-04-06,24.3,14.5,0.0,0.0,3.13,272
2011-04-07,24.4,14.1,0.0,0.0,2.68,117
2011-04-08,25.1,14.5,5.1,5.1,3.09,271
2011-04-09,23.1,16.2,0.5,0.5,3.16,189
2011-04-10,25.3,15.8,0.1,0.1,3.67,114
2011-04-11,25.3,16.1,0.0,0.0,2.68,73
2011-04-12,27.2,16.4,0.0,0.0,2.62,14
2011-04-13,27.0,18.4,0.0,0.0,3.75,331
2011-04-14,23.9,19.2,5.2,5.2,2.61,349
2011-04-15,24.8,19.4,5.1,5.1,3.08,149
2011-04-16,21.9,19.2,4.9,4.9,6.68,156
2011-04-17,26.9,19.0,3.2,3.2,4.68,69
2011-04-18,22.6,17.3,0.0,0.0,2.82,192
2011-04-19,22.4,14.9,0.0,0.0,3.94,122
2011-04-20,29.1,17.0,0.0,0.0,3.3,69
2011-04-21,25.1,20.4,11.1,11.1,5.92,294
2011-04-22,28.3,18.8,2.8,2.8,3.26,51
2011-04-23,22.6,17.0,23.9,23.9,6.49,303
2011-04-24,20.8,13.1,0.0,0.0,2.02,142
2011-04-25,21.7,10.8,0.0,0.0,2.37,160
2011-04-26,22.2,10.8,0.0,0.0,3.57,112
2011-04-27,24.0,13.2,0.0,0.0,3.28,100
2011-04-28,24.5,14.3,0.0,0.0,2.69,90
2011-04-29,24.4,14.6,0.0,0.0,2.97,113
2011-04-30,23.8,16.8,0.8,0.8,2.64,43
2011-05-01,20.7,15.8,0.1,0.1,7.23,285
2011-05-02,15.9,14.6,7.4,7.4,6.14,258
2011-05-03,19.7,11.5,0.0,0.0,2.53,238
2011-05-04,21.4,10.7,0.0,0.0,2.2,4
2011-05-05,21.5,11.7,0.0,0.0,6.41,301
2011-05-06,20.9,12.7,0.0,0.0,4.24,262
2011-05-07,21.1,9.8,0.0,0.0,2.47,91
2011-05-08,23.1,11.7,0.0,0.0,4.37,249
2011-05-09,19.8,14.2,0.0,0.0,4.4,126
2011-05-10,20.5,11.9,6.7,6.7,3.32,107
2011-05-11,23.4,14.9,3.6,3.6,1.98,345
2011-05-12,20.2,14.4,0.0,0.0,4.27,171
2011-05-13,20.4,13.5,0.0,0.0,3.44,125
2011-05-14,19.8,13.2,2.1,2.1,6.42,115
2011-05-15,18.2,13.9,2.5,2.5,5.53,138
2011-05-16,18.6,10.4,0.0,0.0,3.89,138
2011-05-17,18.7,10.7,0.1,0.1,4.05,112
2011-05-18,20.3,9.4,0.0,0.0,2.73,89
2011-05-19,20.8,10.3,0.0,0.0,2.63,87
2011-05-20,22.1,12.6,0.0,0.0,2.94,99
2011-05-21,23.3,13.5,0.0,0.0,3.44,84
2011-05-22,24.9,13.8,0.0,0.0,3.67,0
2011-05-23,20.1,16.8,2.1,2.1,4.83,199
2011-05-24,23.0,15.4,0.0,0.0,3.89,112
2011-05-25,26.7,17.9,0.6,0.6,6.58,316
2011-05-26,18.7,13.2,0.1,0.1,6.07,247
2011-05-27,17.9,11.9,0.4,0.4,4.49,192
2011-05-28,18.7,11.2,0.0,0.0,4.02,177
2011-05-29,17.7,10.0,0.0,0.0,2.3,179
2011-05-30,19.0,8.7,0.0,0.0,3.61,100
2011-05-31,17.5,8.7,0.0,0.0,2.75,307
2011-06-01,17.9,9.3,0.0,0.0,2.51,286
2011-06-02,18.9,7.6,0.0,0.0,2.0,295
2011-06-03,17.0,11.4,1.7,1.7,3.36,241
2011-06-04,13.8,7.9,0.0,0.0,4.86,243
2011-06-05,16.4,6.9,0.0,0.0,3.61,102
2011-06-06,20.5,6.3,0.0,0.0,3.31,40
2011-06-07,14.7,11.7,20.7,20.7,6.21,217
2011-06-08,15.8,10.1,0.0,0.0,4.85,276
2011-06-09,17.3,8.1,0.0,0.0,2.79,290
2011-06-10,17.0,8.4,0.0,0.0,4.73,292
2011-06-11,19.2,6.8,0.0,0.0,2.5,39
2011-06-12,21.1,6.4,0.0,0.0,2.42,51
2011-06-13,19.1,10.2,1.7,1.7,3.67,247
2011-06-14,17.9,7.0,0.0,0.0,5.22,98
2011-06-15,20.7,8.9,0.0,0.0,2.8,80
2011-06-16,23.3,10.5,0.0,0.0,2.86,27
2011-06-17,18.8,11.1,3.7,3.7,3.73,343
2011-06-18,20.7,15.1,0.1,0.1,4.44,115
2011-06-19,24.7,15.9,4.1,4.1,4.1,62
2011-06-20,22.3,16.5,10.6,10.6,3.41,32
2011-06-21,19.1,16.0,19.9,19.9,5.24,152
2011-06-22,17.9,15.1,1.1,1.1,5.47,112
2011-06-23,23.8,15.7,29.7,29.7,6.26,315
2011-06-24,15.1,11.6,0.0,0.0,4.27,220
2011-06-25,16.0,12.0,1.0,1.0,4.09,178
2011-06-26,13.3,7.7,3.2,3.2,7.66,259
2011-06-27,10.8,6.3,0.8,0.8,9.92,291
2011-06-28,13.0,5.1,0.0,0.0,6.72,295
2011-06-29,11.9,4.9,1.7,1.7,2.75,62
2011-06-30,16.9,4.8,0.0,0.0,2.69,102
2011-07-01,13.6,10.5,6.6,6.6,5.02,168
2011-07-02,12.9,9.0,3.1,3.1,4.71,193
2011-07-03,10.9,5.2,0.0,0.0,6.51,277
2011-07-04,9.6,2.5,0.0,0.0,4.3,284
2011-07-05,11.7,0.9,0.0,0.0,4.28,292
2011-07-06,12.2,2.0,0.0,0.0,3.7,283
2011-07-07,12.4,0.5,0.0,0.0,3.71,296
2011-07-08,14.9,2.3,0.0,0.0,3.58,305
2011-07-09,18.3,3.8,0.0,0.0,2.5,81
2011-07-10,18.4,5.8,0.0,0.0,3.44,131
2011-07-11,20.7,11.7,0.8,0.8,3.77,106
2011-07-12,23.7,11.1,8.1,8.1,3.35,95
2011-07-13,17.7,12.8,21.0,21.0,4.25,153
2011-07-14,17.2,12.9,36.5,36.5,3.92,116
2011-07-15,27.9,13.1,0.0,0.0,2.91,54
2011-07-16,24.6,13.8,2.8,2.8,7.0,318
2011-07-17,15.2,13.9,40.0,40.0,7.0,131
2011-07-18,15.7,14.1,19.0,19.0,8.16,110
2011-07-19,20.8,13.9,0.5,0.5,6.3,103
2011-07-20,14.6,11.6,50.1,50.1,5.17,170
2011-07-21,12.4,10.7,11.9,11.9,3.83,245
2011-07-22,14.6,10.1,0.0,0.0,2.73,253
2011-07-23,18.8,10.0,0.0,0.0,3.7,104
2011-07-24,20.8,7.2,0.0,0.0,2.69,92
2011-07-25,24.9,10.2,0.0,0.0,3.71,51
2011-07-26,21.7,11.8,0.4,0.4,6.32,310
2011-07-27,18.7,10.9,0.0,0.0,4.27,118
2011-07-28,23.4,11.9,8.0,8.0,3.74,63
2011-07-29,19.6,13.8,45.6,45.6,4.52,178
2011-07-30,14.6,10.7,3.2,3.2,5.43,171
2011-07-31,12.9,9.8,1.5,1.5,5.34,143
2011-08-01,15.7,13.1,11.4,11.4,8.67,105
2011-08-02,14.3,9.1,17.6,17.6,11.13,303
2011-08-03,13.0,9.0,1.9,1.9,9.24,287
2011-08-04,12.8,6.3,0.0,0.0,8.3,280
2011-08-05,15.7,1.1,0.0,0.0,2.63,82
2011-08-06,19.7,6.1,0.0,0.0,4.21,142
2011-08-07,21.5,10.6,9.8,9.8,3.77,117
2011-08-08,20.6,15.0,27.6,27.6,5.29,122
2011-08-09,17.4,14.9,10.9,10.9,7.64,110
2011-08-10,20.3,14.1,0.0,0.0,7.78,93
2011-08-11,24.1,11.4,0.0,0.0,3.5,82
2011-08-12,28.1,13.1,0.0,0.0,3.32,348
2011-08-13,22.1,14.9,0.0,0.0,5.99,179
2011-08-14,15.7,12.5,25.0,25.0,6.18,119
2011-08-15,24.2,12.6,4.2,4.2,5.79,103
2011-08-16,30.1,15.2,0.0,0.0,7.04,342
2011-08-17,21.4,13.2,0.0,0.0,5.72,245
2011-08-18,18.9,12.7,8.7,8.7,6.45,99
2011-08-19,23.0,12.2,12.2,12.2,6.26,263
2011-08-20,12.2,7.4,0.7,0.7,7.68,265
2011-08-21,11.2,4.6,0.0,0.0,3.38,212
2011-08-22,13.5,5.7,0.0,0.0,4.03,117
2011-08-23,12.7,9.1,7.3,7.3,3.58,119
2011-08-24,20.0,12.4,0.0,0.0,6.55,88
2011-08-25,20.2,13.5,12.2,12.2,5.35,277
2011-08-26,14.0,10.2,0.1,0.1,4.74,144
2011-08-27,22.8,10.0,0.0,0.0,5.28,103
2011-08-28,24.9,17.4,8.8,8.8,5.15,323
2011-08-29,16.6,13.7,9.1,9.1,5.03,140
2011-08-30,15.5,11.8,1.3,1.3,5.29,205
2011-08-31,16.0,8.0,0.0,0.0,5.2,270
2011-09-01,13.7,5.8,0.0,0.0,3.68,191
2011-09-02,17.3,4.2,0.0,0.0,6.43,100
2011-09-03,22.4,6.9,0.0,0.0,3.81,102
2011-09-04,30.3,8.2,0.0,0.0,3.22,31
2011-09-05,19.7,10.9,17.8,17.8,5.14,206
2011-09-06,18.0,5.9,0.0,0.0,4.72,117
2011-09-07,19.7,9.7,0.0,0.0,7.13,98
2011-09-08,18.2,14.8,1.0,1.0,5.98,103
2011-09-09,17.4,14.1,14.4,14.4,4.75,130
2011-09-10,22.4,10.1,0.0,0.0,2.31,68
2011-09-11,17.6,10.0,0.0,0.0,4.21,218
2011-09-12,22.7,6.6,0.0,0.0,3.33,327
2011-09-13,19.5,9.2,0.0,0.0,5.19,167
2011-09-14,18.4,10.4,0.0,0.0,7.12,113
2011-09-15,21.8,10.7,0.0,0.0,5.5,97
2011-09-16,25.2,13.1,0.0,0.0,4.83,95
2011-09-17,25.9,14.9,0.0,0.0,3.42,106
2011-09-18,23.7,17.1,6.2,6.2,3.77,332
2011-09-19,20.0,15.3,7.0,7.0,4.35,160
2011-09-20,16.0,13.5,11.2,11.2,5.38,186
2011-09-21,19.8,10.4,0.0,0.0,2.71,239
2011-09-22,23.2,8.7,0.0,0.0,4.99,122
2011-09-23,19.7,14.5,7.2,7.2,6.4,148
2011-09-24,18.3,13.6,0.9,0.9,5.92,125
2011-09-25,22.2,12.0,0.0,0.0,4.83,102
2011-09-26,23.6,11.0,0.0,0.0,2.9,33
2011-09-27,23.5,13.8,0.0,0.0,5.48,152
2011-09-28,23.8,15.2,0.0,0.0,5.05,103
2011-09-29,30.7,12.2,0.0,0.0,4.33,355
2011-09-30,22.0,17.4,3.0,3.0,7.01,132
2011-10-01,20.8,16.3,17.1,17.1,7.04,119
2011-10-02,23.1,16.2,1.6,1.6,2.83,219
2011-10-03,18.8,13.3,0.0,0.0,4.25,202
2011-10-04,21.1,10.5,0.0,0.0,5.76,100
2011-10-05,25.2,14.3,5.5,5.5,4.53,166
2011-10-06,24.2,14.1,0.0,0.0,5.47,121
2011-10-07,26.9,15.1,0.0,0.0,6.22,101
2011-10-08,23.8,18.2,16.9,16.9,4.44,100
2011-10-09,27.4,19.4,8.6,8.6,4.1,292
2011-10-10,23.8,17.0,0.0,0.0,5.22,264
2011-10-11,21.9,15.0,0.0,0.0,5.74,135
2011-10-12,23.5,15.4,1.2,1.2,5.87,104
2011-10-13,25.1,18.2,14.8,14.8,5.6,89
2011-10-14,23.8,16.9,0.0,0.0,4.52,253
2011-10-15,22.0,14.5,0.0,0.0,5.64,129
2011-10-16,24.8,12.9,0.0,0.0,2.79,151
2011-10-17,23.5,13.0,0.0,0.0,6.21,154
2011-10-18,20.7,14.5,0.2,0.2,6.14,117
2011-10-19,23.3,15.1,0.0,0.0,4.85,102
2011-10-20,21.4,15.1,0.3,0.3,7.14,102
2011-10-21,26.8,14.4,0.0,0.0,6.04,89
2011-10-22,28.8,13.8,0.0,0.0,3.42,55
2011-10-23,31.3,15.9,0.2,0.2,2.42,57
2011-10-24,27.4,18.9,14.8,14.8,4.42,144
2011-10-25,24.3,18.4,57.0,57.0,3.58,172
2011-10-26,19.3,15.6,20.3,20.3,5.8,251
2011-10-27,21.8,13.1,0.0,0.0,7.52,284
2011-10-28,23.9,11.0,0.0,0.0,4.4,297
2011-10-29,24.8,12.0,10.3,10.3,3.82,142
2011-10-30,20.8,15.0,0.4,0.4,5.74,189
2011-10-31,19.8,13.8,0.0,0.0,4.92,147
2011-11-01,21.4,12.2,0.0,0.0,6.51,103
2011-11-02,22.7,12.4,0.0,0.0,7.12,99
2011-11-03,23.9,12.7,0.0,0.0,4.94,103
2011-11-04,26.7,12.9,0.0,0.0,4.67,96
2011-11-05,29.4,14.4,0.0,0.0,3.09,99
2011-11-06,27.2,18.1,1.0,1.0,5.89,167
2011-11-07,23.6,15.5,0.0,0.0,4.81,133
2011-11-08,26.9,13.8,0.0,0.0,5.44,115
2011-11-09,33.4,17.7,0.0,0.0,4.7,82
2011-11-10,24.3,20.0,16.2,16.2,4.47,271
2011-11-11,22.1,16.7,0.3,0.3,5.17,129
2011-11-12,22.6,15.0,0.0,0.0,6.17,118
2011-11-13,23.7,15.7,0.0,0.0,8.0,104
2011-11-14,23.3,16.8,0.0,0.0,7.4,104
2011-11-15,22.8,16.2,0.0,0.0,6.71,119
2011-11-16,25.1,12.5,0.0,0.0,3.05,162
2011-11-17,25.6,13.9,0.3,0.3,5.44,114
2011-11-18,26.3,16.0,0.0,0.0,5.85,102
2011-11-19,29.0,15.6,0.0,0.0,5.49,92
2011-11-20,27.8,16.9,0.0,0.0,3.96,77
2011-11-21,25.2,20.3,1.6,1.6,3.96,66
2011-11-22,23.7,19.4,10.9,10.9,7.52,196
2011-11-23,24.3,17.2,0.0,0.0,3.61,146
2011-11-24,25.7,16.1,0.0,0.0,4.49,122
2011-11-25,28.4,14.3,0.0,0.0,4.35,123
2011-11-26,30.6,16.5,0.0,0.0,4.43,144
2011-11-27,30.4,19.7,0.0,0.0,6.79,97
2011-11-28,32.0,20.0,0.0,0.0,4.53,103
2011-11-29,31.5,19.7,0.0,0.0,4.91,94
2011-11-30,32.6,19.5,6.8,6.8,6.56,294
2011-12-01,23.8,14.9,0.0,0.0,5.36,223
2011-12-02,23.8,13.3,0.1,0.1,4.88,128
2011-12-03,27.2,15.4,0.0,0.0,5.35,118
2011-12-04,28.8,17.6,0.3,0.3,6.02,106
2011-12-05,30.1,18.9,0.0,0.0,6.12,102
2011-12-06,29.9,20.6,6.4,6.4,4.1,111
2011-12-07,30.5,20.7,4.1,4.1,5.08,160
2011-12-08,26.3,19.9,0.0,0.0,5.61,158
2011-12-09,27.0,17.8,0.0,0.0,5.48,139
2011-12-10,28.7,17.2,0.2,0.2,5.92,119
2011-12-11,29.2,18.1,0.0,0.0,6.4,109
2011-12-12,32.0,17.7,0.0,0.0,4.61,183
2011-12-13,23.6,19.7,11.5,11.5,5.4,148
2011-12-14,27.0,17.2,3.1,3.1,4.2,167
2011-12-15,26.7,17.2,9.5,9.5,2.8,271
2011-12-16,26.3,17.0,9.9,9.9,4.94,307
2011-12-17,28.3,18.3,11.0,11.0,5.72,301
2011-12-18,26.7,18.7,0.1,0.1,5.57,301
2011-12-19,31.4,17.3,0.0,0.0,5.51,269
2011-12-20,32.9,17.5,0.0,0.0,5.09,111
2011-12-21,31.4,19.9,0.0,0.0,4.76,133
2011-12-22,36.4,19.7,0.7,0.7,4.54,128
2011-12-23,34.0,22.9,0.0,0.0,5.44,172
2011-12-24,23.6,18.3,18.0,18.0,6.93,140
2011-12-25,22.5,18.3,0.0,0.0,6.41,107
2011-12-26,26.9,17.7,0.0,0.0,6.92,102
2011-12-27,25.0,18.8,2.4,2.4,6.33,104
2011-12-28,25.7,19.1,0.0,0.0,6.58,112
2011-12-29,26.9,16.2,0.0,0.0,6.65,104
2011-12-30,29.4,18.1,0.0,0.0,6.56,97
2011-12-31,24.7,19.6,5.3,5.3,8.8,95
