time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2006-03-25,24.3,19.6,3.3,3.3,0.0,6.56,12.7,162,1015.8,8.27,7.0,2.02
2006-03-26,23.9,17.9,0.0,0.0,0.0,4.72,9.2,125,1020.9,20.16,0.0,4.43
2006-03-27,26.8,16.1,0.0,0.0,0.0,3.54,5.6,94,1017.4,15.8,0.0,3.46
2006-03-28,25.3,18.5,12.2,12.2,0.0,3.98,11.1,200,1013.1,12.07,14.0,2.44
2006-03-29,20.4,18.0,4.7,4.7,0.0,5.89,10.5,183,1012.7,7.16,10.0,1.64
2006-03-30,23.3,15.6,0.0,0.0,0.0,3.06,5.1,138,1015.9,21.02,0.0,3.89
2006-03-31,27.1,14.1,0.0,0.0,0.0,4.22,7.8,108,1018.7,21.36,0.0,4.22
2006-04-01,28.3,17.2,0.0,0.0,0.0,4.23,7.7,108,1018.7,20.53,0.0,4.14
2006-04-02,27.2,17.3,0.0,0.0,0.0,5.06,9.7,114,1018.8,19.12,0.0,3.88
2006-04-03,27.5,19.2,0.0,0.0,0.0,5.04,9.4,99,1018.3,17.79,0.0,3.83
2006-04-04,29.0,18.6,0.0,0.0,0.0,3.92,7.7,81,1015.3,18.49,0.0,3.91
2006-04-05,30.4,18.7,0.0,0.0,0.0,2.16,5.7,57,1013.4,18.31,0.0,3.87
2006-04-06,26.4,20.8,0.9,0.9,0.0,2.4,6.0,195,1014.1,8.56,5.0,1.95
2006-04-07,28.0,19.6,0.0,0.0,0.0,3.52,6.8,117,1013.7,15.26,0.0,3.2
2006-04-08,28.1,19.3,0.0,0.0,0.0,3.86,7.2,158,1012.5,15.65,0.0,3.35
2006-04-09,26.8,19.7,0.2,0.2,0.0,3.32,7.0,160,1009.8,11.06,1.0,2.55
2006-04-10,24.9,19.3,11.3,11.3,0.0,3.91,8.6,160,1007.1,11.73,16.0,2.27
2006-04-11,25.4,18.2,0.9,0.9,0.0,5.41,11.0,275,1007.4,15.25,5.0,3.01
2006-04-12,25.9,16.3,0.0,0.0,0.0,5.3,10.5,278,1009.7,18.42,0.0,3.82
2006-04-13,26.6,17.6,0.0,0.0,0.0,3.2,5.4,145,1012.0,15.33,0.0,3.07
2006-04-14,28.4,16.7,0.0,0.0,0.0,3.1,7.4,154,1010.3,15.57,0.0,3.22
2006-04-15,21.8,18.9,5.7,5.7,0.0,5.61,9.5,178,1015.4,3.46,19.0,1.0
2006-04-16,19.9,15.6,0.9,0.9,0.0,5.2,10.2,186,1024.6,7.27,3.0,2.43
2006-04-17,20.5,13.7,0.0,0.0,0.0,3.86,7.8,197,1026.1,14.92,0.0,2.93
2006-04-18,22.7,12.4,0.0,0.0,0.0,4.31,8.0,105,1021.9,16.89,0.0,3.19
2006-04-19,24.9,12.7,0.0,0.0,0.0,4.88,8.7,85,1020.2,17.85,0.0,3.46
2006-04-20,25.7,13.4,0.0,0.0,0.0,4.41,8.0,65,1017.1,16.95,0.0,3.3
2006-04-21,19.9,14.4,11.7,11.7,0.0,4.22,11.8,288,1011.5,6.3,8.0,1.33
2006-04-22,21.4,11.0,0.0,0.0,0.0,5.72,11.3,292,1013.6,18.23,0.0,3.42
2006-04-23,23.8,13.5,0.0,0.0,0.0,5.31,11.1,282,1013.6,17.67,0.0,3.72
2006-04-24,25.9,11.8,0.0,0.0,0.0,2.42,5.7,66,1015.8,18.04,0.0,3.24
2006-04-25,26.9,13.1,9.0,9.0,0.0,3.19,12.0,294,1013.7,11.68,5.0,2.45
2006-04-26,22.4,16.2,0.4,0.4,0.0,4.05,8.1,247,1016.4,10.96,2.0,1.99
2006-04-27,23.0,14.5,0.0,0.0,0.0,2.02,5.6,289,1017.3,13.9,0.0,2.39
2006-04-28,23.6,14.0,0.0,0.0,0.0,3.14,6.4,116,1016.7,15.71,0.0,2.84
2006-04-29,26.6,12.9,0.0,0.0,0.0,2.89,6.9,247,1013.3,16.25,0.0,3.0
2006-04-30,21.8,15.0,1.0,1.0,0.0,4.02,7.8,225,1014.6,7.88,4.0,1.64
2006-05-01,17.1,10.3,0.0,0.0,0.0,7.53,13.6,287,1017.5,11.85,0.0,3.2
2006-05-02,17.1,12.3,0.4,0.4,0.0,8.97,16.6,285,1017.8,6.17,2.0,2.68
2006-05-03,20.6,15.5,0.7,0.7,0.0,6.0,11.9,243,1018.6,7.87,3.0,2.27
2006-05-04,19.7,13.1,0.0,0.0,0.0,4.04,8.4,248,1018.8,10.75,0.0,2.0
2006-05-05,19.3,11.0,0.0,0.0,0.0,2.91,5.4,183,1020.9,10.65,0.0,1.95
2006-05-06,22.2,11.9,0.1,0.1,0.0,3.74,7.5,131,1020.3,13.01,1.0,2.42
2006-05-07,22.1,14.3,0.0,0.0,0.0,4.9,9.4,114,1021.5,12.67,0.0,2.6
2006-05-08,18.3,15.0,14.3,14.3,0.0,4.61,8.5,125,1022.1,5.97,22.0,1.04
2006-05-09,20.3,14.3,4.5,4.5,0.0,4.17,10.4,143,1023.0,9.81,12.0,1.85
2006-05-10,18.2,15.1,6.9,6.9,0.0,4.85,9.7,173,1021.3,6.98,17.0,1.26
2006-05-11,19.4,13.4,0.5,0.5,0.0,4.2,8.3,201,1021.0,9.82,3.0,1.68
2006-05-12,19.1,10.6,0.0,0.0,0.0,3.48,7.3,213,1021.5,11.85,0.0,2.01
2006-05-13,19.7,11.4,0.0,0.0,0.0,2.97,4.8,172,1023.5,11.64,0.0,1.99
2006-05-14,20.5,10.4,0.0,0.0,0.0,3.22,5.4,114,1023.6,13.01,0.0,2.14
2006-05-15,22.2,9.9,0.0,0.0,0.0,4.1,7.4,91,1022.2,14.43,0.0,2.5
2006-05-16,22.4,10.8,0.0,0.0,0.0,3.6,6.5,83,1020.7,14.72,0.0,2.5
2006-05-17,23.5,9.5,0.0,0.0,0.0,2.36,5.6,11,1019.8,14.66,0.0,2.47
2006-05-18,25.0,9.9,0.0,0.0,0.0,4.49,8.4,348,1016.4,14.02,0.0,2.61
2006-05-19,18.4,15.5,21.5,21.5,0.0,5.41,10.0,183,1014.6,1.75,13.0,0.52
2006-05-20,15.3,13.1,9.5,9.5,0.0,5.1,10.3,206,1014.8,1.42,19.0,0.47
2006-05-21,15.6,8.6,0.0,0.0,0.0,2.64,5.5,204,1020.2,10.71,0.0,1.71
2006-05-22,14.9,6.1,0.0,0.0,0.0,2.51,5.6,188,1025.8,13.64,0.0,2.07
2006-05-23,16.1,4.9,0.0,0.0,0.0,2.94,6.7,185,1028.9,11.67,0.0,1.81
2006-05-24,18.3,7.8,0.0,0.0,0.0,4.34,8.2,115,1027.3,11.63,0.0,1.87
2006-05-25,20.2,10.8,0.0,0.0,0.0,3.7,7.2,106,1023.0,12.36,0.0,2.01
2006-05-26,21.5,10.0,0.0,0.0,0.0,2.62,4.7,90,1018.2,12.75,0.0,2.05
2006-05-27,25.5,11.6,0.3,0.3,0.0,4.92,9.5,300,1014.2,12.24,2.0,2.35
2006-05-28,19.7,11.6,0.9,0.9,0.0,4.0,7.5,165,1018.6,9.84,4.0,1.74
2006-05-29,17.3,9.6,0.6,0.6,0.0,4.12,8.7,123,1018.1,6.61,3.0,1.25
2006-05-30,20.6,13.5,12.5,12.5,0.0,2.39,8.4,156,1014.3,6.04,13.0,1.09
2006-05-31,19.0,13.1,9.1,9.1,0.0,5.57,10.3,203,1016.2,5.59,8.0,1.01
2006-06-01,17.7,12.6,0.0,0.0,0.0,3.86,6.7,135,1023.4,9.29,0.0,1.69
2006-06-02,20.2,11.3,0.0,0.0,0.0,6.32,11.5,98,1022.0,11.87,0.0,2.48
2006-06-03,20.8,14.7,0.0,0.0,0.0,4.9,8.7,86,1016.8,8.07,0.0,1.97
2006-06-04,19.0,14.8,9.3,9.3,0.0,6.5,11.9,301,1014.0,3.96,9.0,1.04
2006-06-05,17.5,10.3,0.0,0.0,0.0,2.98,5.4,269,1018.9,12.79,0.0,1.88
2006-06-06,22.0,9.2,0.0,0.0,0.0,2.97,5.0,99,1017.5,11.61,0.0,1.85
2006-06-07,25.9,14.6,0.0,0.0,0.0,2.7,4.7,27,1016.6,11.62,0.0,2.12
2006-06-08,28.1,14.4,0.0,0.0,0.0,3.0,4.9,39,1015.4,12.39,0.0,2.36
2006-06-09,26.2,16.5,0.3,0.3,0.0,5.35,9.7,338,1013.1,12.7,1.0,2.87
2006-06-10,18.3,14.3,12.1,12.1,0.0,5.02,10.3,178,1016.2,1.95,21.0,0.56
2006-06-11,15.9,10.0,0.1,0.1,0.0,4.44,8.7,198,1022.5,8.65,1.0,1.49
2006-06-12,16.3,7.1,0.0,0.0,0.0,3.04,5.8,110,1024.2,12.54,0.0,1.85
2006-06-13,23.3,8.4,0.0,0.0,0.0,3.12,6.5,22,1020.1,12.19,0.0,2.0
2006-06-14,24.0,13.4,1.7,1.7,0.0,3.67,7.8,300,1017.5,8.69,5.0,1.68
2006-06-15,17.6,13.6,32.6,32.6,0.0,3.86,8.8,175,1018.8,2.42,23.0,0.51
2006-06-16,15.3,10.8,0.1,0.1,0.0,3.48,6.9,160,1024.3,8.27,1.0,1.43
2006-06-17,17.5,9.8,0.0,0.0,0.0,5.06,9.6,123,1023.5,9.05,0.0,1.68
2006-06-18,22.2,11.8,0.5,0.5,0.0,3.29,6.3,94,1020.7,9.72,2.0,1.6
2006-06-19,25.6,12.7,0.0,0.0,0.0,4.24,7.9,3,1015.3,12.23,0.0,2.54
2006-06-20,25.1,16.7,3.8,3.8,0.0,4.65,8.7,339,1013.7,7.13,5.0,2.13
2006-06-21,18.6,12.0,23.6,23.6,0.0,5.2,17.0,185,1017.9,1.37,15.0,0.4
2006-06-22,17.6,10.8,0.0,0.0,0.0,2.84,5.9,140,1021.4,4.29,0.0,0.81
2006-06-23,18.3,12.5,0.0,0.0,0.0,3.91,7.6,132,1022.4,4.73,0.0,1.01
2006-06-24,25.9,13.4,0.0,0.0,0.0,2.6,5.1,75,1017.0,11.08,0.0,1.97
2006-06-25,26.8,17.2,12.5,12.5,0.0,6.11,13.3,336,1009.3,11.33,7.0,2.72
2006-06-26,17.8,12.5,5.4,5.4,0.0,10.94,19.4,285,1011.2,4.07,6.0,1.82
2006-06-27,14.9,10.2,0.9,0.9,0.0,5.54,10.3,232,1024.2,9.4,6.0,1.59
2006-06-28,15.5,8.0,0.0,0.0,0.0,3.55,6.9,129,1029.4,9.06,0.0,1.49
2006-06-29,18.0,9.3,0.0,0.0,0.0,3.22,5.9,108,1026.1,10.64,0.0,1.71
2006-06-30,18.9,8.4,0.0,0.0,0.0,2.58,5.0,115,1024.3,11.02,0.0,1.71
2006-07-01,19.0,9.8,2.2,2.2,0.0,2.3,4.2,148,1022.7,6.71,5.0,1.08
2006-07-02,16.9,12.3,0.0,0.0,0.0,1.87,3.6,180,1024.3,5.07,0.0,0.87
2006-07-03,19.9,10.8,0.0,0.0,0.0,2.97,6.1,334,1023.1,9.43,0.0,1.42
2006-07-04,19.9,10.5,0.0,0.0,0.0,4.57,9.2,291,1021.0,9.76,0.0,1.46
2006-07-05,21.0,11.9,0.0,0.0,0.0,2.16,5.7,329,1021.1,9.55,0.0,1.47
2006-07-06,21.7,11.2,0.0,0.0,0.0,2.42,4.3,69,1020.7,11.79,0.0,1.86
2006-07-07,24.0,10.9,0.0,0.0,0.0,2.47,4.9,35,1015.8,11.99,0.0,1.99
2006-07-08,27.5,12.6,1.2,1.2,0.0,3.72,11.4,352,1008.9,10.06,4.0,2.39
2006-07-09,19.8,10.2,9.1,9.1,0.0,7.3,15.0,286,1011.9,10.26,5.0,1.95
2006-07-10,17.0,7.6,0.0,0.0,0.0,3.09,5.8,118,1019.3,12.09,0.0,1.84
2006-07-11,24.2,8.5,0.0,0.0,0.0,3.7,6.3,92,1016.6,12.38,0.0,2.12
2006-07-12,28.7,17.6,0.0,0.0,0.0,4.24,8.1,359,1013.2,12.27,0.0,3.0
2006-07-13,28.4,16.5,0.0,0.0,0.0,4.8,8.2,329,1016.1,12.54,0.0,2.97
2006-07-14,18.0,15.9,2.7,2.7,0.0,5.32,10.1,160,1023.5,2.01,11.0,0.67
2006-07-15,17.0,15.4,1.2,1.2,0.0,6.22,11.6,117,1028.1,1.97,4.0,0.85
2006-07-16,22.3,16.4,2.3,2.3,0.0,5.97,11.4,93,1024.5,7.35,7.0,1.53
2006-07-17,23.8,13.6,0.0,0.0,0.0,2.62,6.1,327,1022.7,11.77,0.0,1.97
2006-07-18,23.8,14.8,0.0,0.0,0.0,2.57,5.9,330,1018.7,11.36,0.0,1.92
2006-07-19,22.9,15.2,0.1,0.1,0.0,5.79,10.8,286,1016.4,10.8,1.0,2.06
2006-07-20,24.1,13.3,0.0,0.0,0.0,2.97,6.7,360,1016.0,12.78,0.0,2.23
2006-07-21,25.7,12.0,0.0,0.0,0.0,3.55,6.9,340,1013.8,13.46,0.0,2.54
2006-07-22,28.3,13.4,0.0,0.0,0.0,5.28,9.8,351,1010.6,13.64,0.0,3.21
2006-07-23,18.2,15.3,6.8,6.8,0.0,5.07,9.9,166,1014.0,5.15,9.0,1.24
2006-07-24,21.0,15.6,4.4,4.4,0.0,5.74,10.9,115,1015.4,5.47,10.0,1.09
2006-07-25,21.6,16.7,34.3,34.3,0.0,3.31,8.0,38,1012.1,3.11,19.0,0.69
2006-07-26,22.6,17.4,7.9,7.9,0.0,3.16,10.1,15,1010.7,4.73,16.0,0.97
2006-07-27,22.4,17.9,3.2,3.2,0.0,5.66,12.5,355,1008.4,5.04,5.0,1.42
2006-07-28,19.9,12.9,1.0,1.0,0.0,4.8,9.2,262,1013.0,6.65,4.0,1.74
2006-07-29,12.3,9.3,0.2,0.2,0.0,6.87,12.1,267,1020.7,6.34,1.0,2.2
2006-07-30,11.9,4.9,0.0,0.0,0.0,3.95,8.0,272,1026.8,12.77,0.0,2.09
2006-07-31,12.2,4.8,0.0,0.0,0.0,2.52,4.9,263,1028.6,13.2,0.0,1.78
2006-08-01,14.0,4.8,0.0,0.0,0.0,2.84,6.1,187,1029.2,13.09,0.0,1.86
2006-08-02,14.3,6.6,0.0,0.0,0.0,3.16,6.8,125,1027.8,14.43,0.0,2.08
2006-08-03,17.6,6.4,0.0,0.0,0.0,3.47,6.7,133,1023.1,12.52,0.0,1.91
2006-08-04,19.6,10.0,0.0,0.0,0.0,2.88,5.1,145,1019.0,8.77,0.0,1.41
2006-08-05,23.5,12.1,7.4,7.4,0.0,2.21,8.1,272,1015.6,10.82,6.0,1.91
2006-08-06,17.4,14.3,31.0,31.0,0.0,4.11,11.2,139,1016.3,6.2,15.0,1.03
2006-08-07,30.3,13.5,0.0,0.0,0.0,3.21,5.7,28,1013.1,15.11,0.0,3.02
2006-08-08,29.3,17.0,0.0,0.0,0.0,3.21,6.0,58,1010.9,13.1,0.0,2.84
2006-08-09,29.7,19.3,11.5,11.5,0.0,6.41,12.8,334,1007.0,14.25,4.0,4.13
2006-08-10,20.1,12.5,1.2,1.2,0.0,4.9,9.5,221,1016.4,13.81,2.0,2.43
2006-08-11,21.6,12.4,36.2,36.2,0.0,4.9,16.9,116,1013.3,6.37,14.0,1.29
2006-08-12,28.2,15.1,0.0,0.0,0.0,3.67,5.2,116,1011.1,13.1,0.0,2.61
2006-08-13,24.9,17.4,6.2,6.2,0.0,5.25,14.4,71,1010.9,9.06,6.0,1.77
2006-08-14,27.9,18.6,3.3,3.3,0.0,6.58,13.9,324,1007.5,9.21,4.0,2.84
2006-08-15,20.3,13.2,4.6,4.6,0.0,6.24,11.4,160,1016.2,4.31,12.0,1.19
2006-08-16,13.5,11.7,34.0,34.0,0.0,5.48,11.3,148,1019.0,1.61,19.0,0.64
2006-08-17,15.9,12.8,0.0,0.0,0.0,4.18,7.9,166,1023.1,4.28,0.0,1.12
2006-08-18,13.5,10.4,5.5,5.5,0.0,4.41,8.7,201,1020.6,2.7,14.0,0.64
2006-08-19,15.7,5.7,0.0,0.0,0.0,4.16,8.4,285,1018.7,17.49,0.0,2.49
2006-08-20,15.0,7.6,0.2,0.2,0.0,6.06,12.3,259,1019.0,13.42,1.0,2.43
2006-08-21,11.6,4.9,0.0,0.0,0.0,4.4,8.4,259,1025.7,13.02,0.0,1.99
2006-08-22,16.6,2.9,0.0,0.0,0.0,4.05,8.1,314,1022.0,18.53,0.0,2.68
2006-08-23,20.0,6.8,0.0,0.0,0.0,4.79,9.8,301,1019.3,18.1,0.0,2.98
2006-08-24,23.2,7.6,0.0,0.0,0.0,2.28,4.6,73,1018.6,18.22,0.0,3.07
2006-08-25,27.7,10.3,0.0,0.0,0.0,2.83,5.2,22,1013.6,18.45,0.0,3.41
2006-08-26,21.8,15.9,3.5,3.5,0.0,5.08,12.6,329,1006.2,5.8,5.0,1.79
2006-08-27,17.2,12.0,2.0,2.0,0.0,6.14,11.6,262,1011.6,8.92,7.0,1.73
2006-08-28,15.0,7.1,0.0,0.0,0.0,3.72,7.7,243,1021.4,18.13,0.0,2.69
2006-08-29,15.5,5.3,0.0,0.0,0.0,3.04,6.4,180,1026.7,18.24,0.0,2.7
2006-08-30,19.8,7.0,0.0,0.0,0.0,5.36,9.8,92,1022.3,16.84,0.0,2.97
2006-08-31,22.5,12.3,3.4,3.4,0.0,3.14,5.9,92,1015.8,9.8,5.0,1.85
2006-09-01,22.1,12.9,0.3,0.3,0.0,4.53,8.9,140,1010.5,13.73,2.0,2.38
2006-09-02,16.3,11.4,5.2,5.2,0.0,12.81,21.2,286,1004.8,7.62,9.0,1.65
2006-09-03,14.0,8.9,0.2,0.2,0.0,8.57,17.1,270,1015.7,15.52,1.0,3.26
2006-09-04,12.5,5.0,0.5,0.5,0.0,6.49,13.6,266,1023.9,18.44,2.0,2.75
2006-09-05,13.9,3.5,0.0,0.0,0.0,4.3,8.8,279,1029.1,19.37,0.0,2.7
2006-09-06,15.3,4.0,0.0,0.0,0.0,4.3,7.7,101,1028.5,20.64,0.0,3.05
2006-09-07,20.2,6.0,0.0,0.0,0.0,4.08,7.2,94,1022.6,20.98,0.0,3.44
2006-09-08,22.7,8.6,4.7,4.7,0.0,2.92,10.1,94,1016.6,11.4,8.0,2.09
2006-09-09,21.6,13.6,26.1,26.1,0.0,4.32,10.5,222,1014.1,14.44,12.0,2.48
2006-09-10,24.3,9.1,0.0,0.0,0.0,3.03,6.7,56,1016.3,20.7,0.0,3.62
2006-09-11,30.4,14.3,0.0,0.0,0.0,5.59,10.2,332,1012.1,19.44,0.0,4.17
