time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant
2024-03-02,31.5,21.6,0.0,0.0,3.96,74
2024-03-03,31.1,23.3,3.4,3.4,6.34,172
2024-03-04,23.3,21.3,0.7,0.7,6.57,143
2024-03-05,25.0,18.6,0.0,0.0,4.49,142
2024-03-06,25.5,15.8,0.0,0.0,4.85,135
2024-03-07,28.3,17.4,0.0,0.0,6.62,122
2024-03-08,26.2,21.9,12.6,12.6,4.43,75
2024-03-09,28.9,22.5,0.0,0.0,5.32,300
2024-03-10,29.6,21.4,0.4,0.4,5.6,162
2024-03-11,28.5,18.7,0.0,0.0,5.76,113
2024-03-12,32.2,20.0,0.0,0.0,5.2,96
2024-03-13,33.5,20.8,0.0,0.0,3.42,19
2024-03-14,34.0,22.2,0.0,0.0,3.0,11
2024-03-15,29.4,24.8,5.6,5.6,4.62,152
2024-03-16,29.7,23.5,7.6,7.6,3.35,182
2024-03-17,27.9,22.2,1.5,1.5,3.22,170
2024-03-18,30.3,22.2,0.0,0.0,4.21,120
2024-03-19,31.9,25.0,0.0,0.0,4.24,65
2024-03-20,33.4,23.8,0.0,0.0,4.97,11
2024-03-21,28.7,19.8,26.1,26.1,7.6,254
2024-03-22,22.7,16.8,0.1,0.1,5.71,163
2024-03-23,25.3,18.2,0.0,0.0,6.64,92
2024-03-24,28.1,16.9,0.0,0.0,3.72,30
2024-03-25,27.0,17.6,0.3,0.3,5.25,159
2024-03-26,25.1,17.0,0.2,0.2,5.69,135
2024-03-27,27.9,19.0,0.0,0.0,5.77,121
2024-03-28,29.2,19.2,1.0,1.0,2.94,159
2024-03-29,30.5,20.7,7.7,7.7,4.42,334
2024-03-30,30.5,18.9,0.0,0.0,4.15,289
2024-03-31,31.6,19.1,0.0,0.0,5.11,254
2024-04-01,31.1,21.8,0.2,0.2,8.31,115
2024-04-02,25.7,20.4,0.0,0.0,5.9,185
2024-04-03,28.3,18.5,0.0,0.0,4.66,123
2024-04-04,28.1,20.1,3.9,3.9,4.52,187
2024-04-05,25.4,19.1,1.6,1.6,6.71,159
2024-04-06,26.0,16.4,0.0,0.0,7.22,97
2024-04-07,23.6,18.7,15.9,15.9,4.55,80
2024-04-08,27.1,19.0,0.0,0.0,3.18,301
2024-04-09,28.7,20.0,0.2,0.2,4.0,189
2024-04-10,24.8,21.3,1.7,1.7,6.22,159
2024-04-11,21.2,19.5,3.4,3.4,6.86,138
2024-04-12,23.0,19.5,0.8,0.8,8.36,109
2024-04-13,22.8,20.1,24.3,24.3,7.1,100
2024-04-14,26.9,20.7,2.4,2.4,7.63,91
2024-04-15,28.6,22.4,0.1,0.1,5.17,85
2024-04-16,24.7,21.1,25.1,25.1,5.52,2
2024-04-17,22.4,17.1,0.1,0.1,7.21,282
2024-04-18,23.6,14.8,0.0,0.0,7.11,284
2024-04-19,25.1,14.8,0.0,0.0,3.4,301
2024-04-20,25.9,14.2,0.0,0.0,3.26,37
2024-04-21,27.5,15.1,0.0,0.0,2.92,325
2024-04-22,23.2,17.5,0.0,0.0,3.06,111
2024-04-23,27.9,19.2,0.8,0.8,4.92,310
2024-04-24,23.1,18.5,1.2,1.2,5.11,169
2024-04-25,23.9,18.0,0.3,0.3,4.95,110
2024-04-26,29.4,17.9,1.2,1.2,4.52,21
2024-04-27,30.5,19.4,22.7,22.7,7.51,278
2024-04-28,20.9,17.0,0.3,0.3,5.69,152
2024-04-29,23.9,18.9,37.8,37.8,5.43,90
2024-04-30,23.3,18.9,85.3,85.3,6.8,17
2024-05-01,21.7,18.8,51.1,51.1,5.03,329
2024-05-02,21.3,18.2,54.7,54.7,7.94,177
2024-05-03,19.4,17.5,6.9,6.9,6.22,144
2024-05-04,23.0,17.9,18.2,18.2,3.24,95
2024-05-05,27.2,19.7,33.2,33.2,3.35,69
2024-05-06,30.7,20.8,0.0,0.0,5.33,360
2024-05-07,30.9,20.0,0.0,0.0,5.5,2
2024-05-08,30.3,20.3,0.4,0.4,8.51,319
2024-05-09,19.0,13.4,0.0,0.0,3.56,179
2024-05-10,18.5,13.9,18.2,18.2,4.74,121
2024-05-11,20.4,18.0,31.7,31.7,5.6,164
2024-05-12,22.4,19.4,34.4,34.4,5.39,124
2024-05-13,18.8,13.2,1.2,1.2,6.65,201
2024-05-14,15.9,9.3,0.0,0.0,3.91,267
2024-05-15,15.4,7.0,0.0,0.0,4.15,282
2024-05-16,13.6,8.6,8.8,8.8,2.48,298
2024-05-17,16.4,11.5,6.5,6.5,2.65,282
2024-05-18,16.8,8.9,0.1,0.1,5.66,167
2024-05-19,17.0,13.3,0.5,0.5,5.02,233
2024-05-20,17.5,12.0,0.8,0.8,4.37,262
2024-05-21,22.3,10.5,0.0,0.0,2.92,100
2024-05-22,27.3,15.2,0.0,0.0,3.85,45
2024-05-23,21.8,16.6,54.4,54.4,6.23,176
2024-05-24,19.1,10.8,14.0,14.0,6.77,236
2024-05-25,13.7,8.2,0.4,0.4,4.22,248
2024-05-26,14.5,9.9,0.0,0.0,5.44,159
2024-05-27,16.2,12.9,18.4,18.4,8.54,84
2024-05-28,14.3,10.1,0.8,0.8,8.95,291
2024-05-29,18.6,10.8,1.0,1.0,3.86,205
2024-05-30,17.4,8.4,0.0,0.0,2.92,329
2024-05-31,17.5,9.6,0.0,0.0,4.08,128
2024-06-01,19.6,9.2,0.0,0.0,3.09,2
2024-06-02,26.0,11.8,0.0,0.0,3.83,330
2024-06-03,17.6,9.8,6.7,6.7,8.51,184
2024-06-04,18.2,9.0,0.0,0.0,5.39,110
2024-06-05,20.0,11.3,4.1,4.1,4.4,127
2024-06-06,26.3,13.0,0.0,0.0,3.36,295
2024-06-07,25.9,13.7,0.0,0.0,2.48,315
2024-06-08,25.2,15.1,0.0,0.0,2.86,115
2024-06-09,27.8,14.9,0.0,0.0,5.26,348
2024-06-10,26.0,16.5,0.1,0.1,6.11,193
2024-06-11,21.5,15.1,0.0,0.0,4.34,141
2024-06-12,28.2,16.6,0.0,0.0,2.98,336
2024-06-13,27.7,16.0,0.0,0.0,5.2,359
2024-06-14,29.1,18.3,0.0,0.0,6.11,354
2024-06-15,23.0,17.5,8.2,8.2,6.36,158
2024-06-16,19.2,17.6,31.1,31.1,4.72,133
2024-06-17,19.7,17.1,1.6,1.6,5.89,184
2024-06-18,22.8,15.1,0.8,0.8,2.1,70
2024-06-19,22.3,17.9,23.1,23.1,4.9,20
2024-06-20,20.0,17.8,2.2,2.2,4.5,146
2024-06-21,21.1,17.2,11.4,11.4,5.02,66
2024-06-22,28.1,15.4,0.0,0.0,4.75,330
2024-06-23,25.9,16.7,48.3,48.3,7.58,279
2024-06-24,16.3,12.7,10.3,10.3,6.32,171
2024-06-25,15.2,11.0,0.9,0.9,5.66,135
2024-06-26,14.2,11.5,4.1,4.1,5.66,230
2024-06-27,16.4,8.2,0.0,0.0,6.58,304
2024-06-28,17.8,10.2,0.0,0.0,6.96,281
2024-06-29,11.3,6.6,0.0,0.0,8.32,278
2024-06-30,11.4,3.4,0.0,0.0,5.91,286
2024-07-01,14.9,4.6,0.0,0.0,4.49,300
2024-07-02,19.4,5.3,0.0,0.0,3.0,343
2024-07-03,19.6,10.4,1.4,1.4,3.8,281
2024-07-04,13.9,11.6,4.0,4.0,5.55,144
2024-07-05,12.3,9.3,12.4,12.4,4.61,173
2024-07-06,11.6,3.6,0.2,0.2,4.68,160
2024-07-07,13.7,9.3,0.0,0.0,6.91,171
2024-07-08,12.2,7.9,0.0,0.0,5.61,185
2024-07-09,10.8,6.2,1.8,1.8,4.7,168
2024-07-10,10.5,8.3,16.6,16.6,3.64,211
2024-07-11,12.1,8.7,0.3,0.3,3.47,190
2024-07-12,14.3,7.6,0.0,0.0,3.91,181
2024-07-13,13.9,9.1,2.0,2.0,6.22,161
2024-07-14,15.5,12.5,13.8,13.8,5.66,133
2024-07-15,17.8,11.9,0.0,0.0,5.88,141
2024-07-16,19.3,12.6,2.1,2.1,4.74,99
2024-07-17,19.6,11.4,0.5,0.5,6.28,295
2024-07-18,17.8,10.6,0.0,0.0,3.26,129
2024-07-19,22.3,10.1,0.0,0.0,6.92,161
2024-07-20,18.3,11.5,0.2,0.2,7.28,153
2024-07-21,22.8,11.0,0.0,0.0,2.98,301
2024-07-22,24.4,11.6,0.0,0.0,2.91,293
2024-07-23,24.4,14.0,0.0,0.0,3.11,110
2024-07-24,26.2,14.2,0.0,0.0,3.16,43
2024-07-25,24.4,12.8,0.0,0.0,4.52,284
2024-07-26,20.7,14.7,0.0,0.0,4.88,154
2024-07-27,21.8,14.2,1.7,1.7,3.42,129
2024-07-28,17.4,14.7,5.4,5.4,7.21,166
2024-07-29,14.3,10.8,10.2,10.2,9.44,171
2024-07-30,18.2,8.6,0.0,0.0,5.83,119
2024-07-31,21.3,10.4,0.0,0.0,3.41,84
2024-08-01,24.5,11.7,0.0,0.0,2.86,88
2024-08-02,27.4,13.4,0.0,0.0,3.62,53
2024-08-03,29.6,16.7,0.0,0.0,7.1,345
2024-08-04,21.1,15.1,16.5,16.5,6.79,155
2024-08-05,22.7,15.8,4.8,4.8,4.27,142
2024-08-06,22.4,17.7,12.1,12.1,5.02,69
2024-08-07,19.2,15.7,15.4,15.4,4.74,296
2024-08-08,16.0,11.1,1.4,1.4,3.91,231
2024-08-09,13.2,7.9,0.5,0.5,8.32,286
2024-08-10,13.5,7.7,0.0,0.0,5.83,281
2024-08-11,17.2,7.6,0.4,0.4,8.32,291
2024-08-12,13.4,6.0,0.0,0.0,5.98,257
2024-08-13,14.2,4.1,0.0,0.0,2.87,321
2024-08-14,19.6,6.7,0.0,0.0,3.18,86
2024-08-15,22.2,9.3,0.0,0.0,2.28,107
2024-08-16,21.0,11.6,0.0,0.0,6.55,157
2024-08-17,19.5,14.1,2.5,2.5,5.9,135
2024-08-18,23.0,15.3,4.5,4.5,4.7,138
2024-08-19,22.6,16.0,7.1,7.1,5.7,147
2024-08-20,19.3,16.0,1.9,1.9,7.31,129
2024-08-21,28.1,15.9,0.0,0.0,6.32,102
2024-08-22,22.6,16.2,6.4,6.4,5.2,224
2024-08-23,15.9,11.1,9.6,9.6,4.1,250
2024-08-24,14.7,8.1,0.0,0.0,4.47,193
2024-08-25,13.7,5.9,0.0,0.0,8.64,270
2024-08-26,14.8,5.6,0.0,0.0,4.37,287
2024-08-27,17.4,6.0,0.0,0.0,3.82,120
2024-08-28,19.7,10.5,0.0,0.0,5.03,130
2024-08-29,22.2,11.3,0.0,0.0,4.25,148
2024-08-30,21.2,13.8,0.2,0.2,6.04,141
2024-08-31,24.6,16.9,4.2,4.2,6.11,109
2024-09-01,18.7,13.7,3.1,3.1,10.24,280
2024-09-02,17.3,11.2,0.0,0.0,4.88,289
2024-09-03,24.0,10.2,0.0,0.0,5.28,142
2024-09-04,19.5,12.3,16.7,16.7,9.59,144
2024-09-05,18.2,10.0,0.9,0.9,3.38,164
2024-09-06,20.3,8.8,0.0,0.0,3.61,104
2024-09-07,25.8,11.9,0.5,0.5,5.01,143
2024-09-08,21.9,15.4,0.0,0.0,6.45,151
2024-09-09,26.3,16.7,2.7,2.7,7.18,121
2024-09-10,30.2,14.9,0.0,0.0,4.15,258
2024-09-11,32.9,16.9,0.0,0.0,8.19,151
2024-09-12,18.9,17.0,17.5,17.5,6.99,140
2024-09-13,23.8,17.1,38.0,38.0,4.37,245
2024-09-14,21.0,14.3,0.4,0.4,5.41,207
2024-09-15,19.5,11.7,0.0,0.0,5.33,122
2024-09-16,21.1,14.2,0.3,0.3,4.72,134
2024-09-17,23.0,12.3,0.0,0.0,6.41,97
2024-09-18,24.0,14.0,0.0,0.0,4.72,91
2024-09-19,26.8,14.0,0.0,0.0,3.92,84
2024-09-20,23.7,19.4,15.0,15.0,9.12,303
2024-09-21,24.3,17.7,0.6,0.6,4.62,133
2024-09-22,29.2,15.2,0.0,0.0,3.51,95
2024-09-23,28.5,20.1,0.9,0.9,8.36,87
2024-09-24,24.1,18.4,14.9,14.9,7.76,141
2024-09-25,24.2,18.2,30.9,30.9,6.1,118
2024-09-26,20.5,18.6,45.8,45.8,4.96,189
2024-09-27,22.0,16.5,4.6,4.6,5.43,188
2024-09-28,24.0,14.3,0.0,0.0,3.86,100
2024-09-29,27.6,15.0,0.0,0.0,3.8,81
2024-09-30,31.0,15.3,0.0,0.0,3.05,44
2024-10-01,24.6,18.1,11.5,11.5,9.45,111
2024-10-02,21.3,15.9,0.4,0.4,7.7,166
2024-10-03,18.2,12.1,0.0,0.0,5.07,160
2024-10-04,22.2,11.5,0.0,0.0,5.74,102
2024-10-05,23.9,12.8,0.0,0.0,4.32,120
2024-10-06,23.3,14.2,0.0,0.0,6.63,134
2024-10-07,22.5,16.8,2.9,2.9,5.71,106
2024-10-08,22.3,17.4,7.5,7.5,6.1,146
2024-10-09,22.0,17.9,0.4,0.4,8.44,112
2024-10-10,20.6,17.1,8.8,8.8,6.63,94
2024-10-11,24.2,17.8,4.2,4.2,4.87,288
2024-10-12,23.8,14.9,0.1,0.1,6.07,164
2024-10-13,25.1,15.6,0.0,0.0,7.35,104
2024-10-14,26.9,17.0,0.0,0.0,5.03,102
2024-10-15,21.3,17.0,12.0,12.0,5.78,27
2024-10-16,25.4,17.9,0.4,0.4,5.84,190
2024-10-17,23.7,14.4,0.0,0.0,5.51,124
2024-10-18,22.1,15.2,0.1,0.1,3.45,111
2024-10-19,23.3,17.1,0.9,0.9,5.17,128
2024-10-20,26.4,16.6,0.0,0.0,6.53,103
2024-10-21,28.7,17.7,0.0,0.0,4.14,105
2024-10-22,32.0,21.2,0.0,0.0,5.46,137
2024-10-23,28.6,21.0,0.3,0.3,5.38,114
2024-10-24,31.8,20.8,12.8,12.8,10.05,311
2024-10-25,24.8,18.8,0.2,0.2,9.38,282
2024-10-26,21.8,14.2,3.6,3.6,6.68,261
2024-10-27,23.6,12.4,0.0,0.0,5.01,99
2024-10-28,26.2,13.9,0.0,0.0,4.58,127
2024-10-29,27.7,17.1,0.1,0.1,6.05,128
2024-10-30,27.4,19.8,0.8,0.8,7.67,100
2024-10-31,30.3,19.3,0.0,0.0,7.51,92
2024-11-01,31.1,18.9,0.0,0.0,5.07,96
2024-11-02,29.6,20.7,0.1,0.1,3.87,350
2024-11-03,29.7,22.3,1.4,1.4,4.3,131
2024-11-04,29.8,21.3,0.8,0.8,4.46,88
2024-11-05,29.3,22.0,5.0,5.0,8.94,158
2024-11-06,28.0,21.7,1.8,1.8,6.02,145
2024-11-07,28.6,21.0,15.4,15.4,7.81,176
2024-11-08,23.3,18.7,10.1,10.1,7.65,156
2024-11-09,23.4,17.4,0.8,0.8,4.98,140
2024-11-10,27.9,15.8,0.0,0.0,4.49,103
2024-11-11,33.1,16.9,2.7,2.7,8.72,228
2024-11-12,23.8,15.7,1.2,1.2,5.78,239
2024-11-13,25.0,13.3,0.0,0.0,3.83,275
2024-11-14,27.8,14.4,0.0,0.0,5.07,97
2024-11-15,29.6,17.3,0.0,0.0,4.75,104
2024-11-16,33.0,18.9,0.0,0.0,4.34,115
2024-11-17,35.1,21.3,0.1,0.1,4.45,90
2024-11-18,28.9,21.7,1.4,1.4,7.11,166
2024-11-19,23.4,18.3,6.2,6.2,6.13,129
2024-11-20,20.6,15.7,40.7,40.7,7.67,119
2024-11-21,24.4,18.1,0.0,0.0,7.46,102
2024-11-22,24.5,18.4,3.3,3.3,5.23,107
2024-11-23,26.7,19.1,0.3,0.3,6.78,102
2024-11-24,29.7,18.2,0.0,0.0,5.05,98
2024-11-25,33.2,18.7,0.0,0.0,3.37,359
2024-11-26,29.6,23.6,7.8,7.8,3.48,171
2024-11-27,34.0,22.1,4.4,4.4,3.56,263
2024-11-28,27.5,21.7,1.9,1.9,5.38,154
2024-11-29,28.0,20.8,1.2,1.2,4.28,123
2024-11-30,26.6,20.6,0.1,0.1,5.44,137
2024-12-01,33.9,19.1,6.3,6.3,8.3,63
2024-12-02,27.9,20.2,17.3,17.3,6.56,273
2024-12-03,26.6,17.7,0.1,0.1,5.34,154
2024-12-04,24.7,17.4,0.0,0.0,5.66,122
2024-12-05,30.9,16.6,0.0,0.0,4.3,113
2024-12-06,32.5,21.1,2.2,2.2,6.93,313
2024-12-07,24.3,19.7,0.9,0.9,5.95,161
2024-12-08,20.9,17.6,0.0,0.0,6.06,143
2024-12-09,22.0,17.7,0.5,0.5,6.42,117
2024-12-10,25.0,18.6,1.4,1.4,5.06,120
2024-12-11,27.5,18.1,0.2,0.2,5.81,114
2024-12-12,29.9,18.1,0.0,0.0,5.05,113
2024-12-13,32.6,20.1,25.8,25.8,4.54,89
2024-12-14,28.1,20.1,28.9,28.9,4.65,321
2024-12-15,25.0,18.3,24.8,24.8,11.16,282
2024-12-16,23.7,18.3,23.3,23.3,4.24,223
2024-12-17,25.3,15.4,0.4,0.4,5.12,158
2024-12-18,28.2,18.0,0.0,0.0,5.34,107
2024-12-19,31.2,19.2,4.4,4.4,4.06,338
2024-12-20,29.3,19.4,1.5,1.5,5.41,273
2024-12-21,24.9,20.6,0.1,0.1,6.23,149
2024-12-22,23.2,17.3,32.6,32.6,6.45,137
2024-12-23,26.3,15.9,0.0,0.0,5.13,102
2024-12-24,29.9,18.2,8.1,8.1,3.95,98
2024-12-25,26.3,20.3,8.1,8.1,4.37,256
2024-12-26,26.0,16.8,0.0,0.0,6.69,277
2024-12-27,27.5,17.3,0.0,0.0,5.41,278
2024-12-28,26.8,18.9,1.6,1.6,5.46,157
2024-12-29,25.9,18.8,1.4,1.4,5.91,142
2024-12-30,27.4,18.9,0.2,0.2,5.44,117
2024-12-31,28.8,19.9,3.0,3.0,4.06,114
