time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant
2008-04-04,23.8,15.0,0.0,0.0,3.6,246
2008-04-05,26.2,13.3,0.0,0.0,3.98,310
2008-04-06,28.4,14.7,0.0,0.0,2.15,2
2008-04-07,29.8,15.3,0.0,0.0,2.27,10
2008-04-08,31.2,17.3,0.0,0.0,2.42,342
2008-04-09,31.9,17.3,0.0,0.0,2.64,20
2008-04-10,24.3,18.8,2.1,2.1,5.52,329
2008-04-11,29.8,16.9,0.0,0.0,4.25,316
2008-04-12,23.9,20.3,9.2,9.2,4.67,236
2008-04-13,20.1,16.6,35.1,35.1,6.19,161
2008-04-14,18.2,12.8,0.0,0.0,4.64,233
2008-04-15,18.6,8.4,0.0,0.0,3.12,198
2008-04-16,23.4,11.0,0.0,0.0,3.26,110
2008-04-17,24.8,15.1,0.0,0.0,2.48,163
2008-04-18,24.8,14.1,0.0,0.0,3.18,112
2008-04-19,25.6,12.9,0.0,0.0,2.48,123
2008-04-20,25.5,16.7,0.0,0.0,5.14,114
2008-04-21,21.9,18.0,0.2,0.2,6.73,112
2008-04-22,23.8,17.8,0.0,0.0,3.94,277
2008-04-23,23.9,16.6,1.0,1.0,3.93,265
2008-04-24,26.1,15.5,0.0,0.0,4.44,305
2008-04-25,27.3,16.1,0.8,0.8,5.77,297
2008-04-26,22.2,16.5,2.7,2.7,3.22,135
2008-04-27,25.0,17.3,0.0,0.0,4.39,309
2008-04-28,23.6,17.9,14.4,14.4,4.18,348
2008-04-29,20.5,11.4,5.5,5.5,5.28,229
2008-04-30,16.8,7.9,0.0,0.0,3.31,234
2008-05-01,18.9,8.6,1.2,1.2,4.78,110
2008-05-02,17.6,14.5,36.8,36.8,7.4,125
2008-05-03,17.3,16.2,38.9,38.9,10.98,152
2008-05-04,17.6,15.3,8.4,8.4,4.41,192
2008-05-05,19.3,14.3,0.0,0.0,6.54,276
2008-05-06,19.1,11.1,0.0,0.0,3.55,281
2008-05-07,19.6,7.3,0.0,0.0,3.55,303
2008-05-08,18.7,9.1,1.5,1.5,3.92,210
2008-05-09,17.5,9.4,0.0,0.0,2.56,192
2008-05-10,20.0,9.2,0.0,0.0,3.83,119
2008-05-11,20.7,11.1,0.0,0.0,4.94,106
2008-05-12,21.4,14.1,0.0,0.0,3.68,106
2008-05-13,22.2,12.0,0.0,0.0,2.72,105
2008-05-14,22.2,13.7,0.0,0.0,2.2,6
2008-05-15,21.9,12.7,0.0,0.0,4.78,288
2008-05-16,21.9,10.8,0.0,0.0,3.14,297
2008-05-17,22.3,11.2,0.0,0.0,2.21,76
2008-05-18,25.0,10.0,0.0,0.0,3.36,354
2008-05-19,27.4,15.0,0.0,0.0,3.55,355
2008-05-20,28.4,17.6,0.0,0.0,4.47,331
2008-05-21,28.8,21.2,0.0,0.0,5.02,321
2008-05-22,27.9,19.6,0.0,0.0,3.22,269
2008-05-23,28.2,18.7,0.0,0.0,2.76,336
2008-05-24,22.8,16.7,0.3,0.3,8.53,285
2008-05-25,17.7,13.6,0.0,0.0,5.26,281
2008-05-26,19.1,11.2,0.0,0.0,2.94,128
2008-05-27,24.2,11.3,0.0,0.0,2.84,94
2008-05-28,24.7,16.9,15.0,15.0,3.2,340
2008-05-29,19.2,10.3,17.0,17.0,7.2,244
2008-05-30,12.0,6.8,0.1,0.1,6.48,275
2008-05-31,13.2,3.5,0.0,0.0,3.19,204
2008-06-01,17.5,5.6,0.0,0.0,2.62,112
2008-06-02,18.2,7.5,0.0,0.0,3.34,145
2008-06-03,17.4,12.1,5.0,5.0,2.88,126
2008-06-04,19.7,12.3,0.0,0.0,3.31,85
2008-06-05,21.4,11.5,1.1,1.1,2.66,318
2008-06-06,19.3,11.9,9.8,9.8,2.55,278
2008-06-07,19.0,10.2,5.9,5.9,4.24,127
2008-06-08,20.0,13.1,14.3,14.3,2.41,124
2008-06-09,17.3,11.2,34.4,34.4,9.4,296
2008-06-10,12.1,7.3,0.0,0.0,10.15,284
2008-06-11,14.9,4.1,0.0,0.0,3.38,308
2008-06-12,16.9,4.7,0.0,0.0,2.67,283
2008-06-13,17.1,4.5,0.0,0.0,2.41,337
2008-06-14,19.6,8.2,0.1,0.1,6.26,303
2008-06-15,13.3,7.9,0.0,0.0,8.46,276
2008-06-16,12.1,4.2,0.0,0.0,4.39,290
2008-06-17,14.0,2.0,0.0,0.0,2.33,330
2008-06-18,15.3,2.4,0.0,0.0,2.91,125
2008-06-19,17.6,8.4,1.4,1.4,4.46,99
2008-06-20,17.7,10.7,8.1,8.1,7.34,294
2008-06-21,12.6,10.5,0.0,0.0,8.54,291
2008-06-22,14.7,8.0,0.0,0.0,3.91,262
2008-06-23,14.9,6.1,0.0,0.0,2.25,223
2008-06-24,16.9,9.0,0.2,0.2,5.41,116
2008-06-25,19.5,9.3,0.0,0.0,4.79,96
2008-06-26,17.9,10.7,14.0,14.0,2.8,97
2008-06-27,16.7,13.7,14.4,14.4,2.0,82
2008-06-28,20.1,13.3,11.8,11.8,3.14,113
2008-06-29,19.2,14.0,0.1,0.1,2.38,168
2008-06-30,18.1,13.0,0.0,0.0,2.06,125
2008-07-01,18.5,11.1,0.0,0.0,2.8,288
2008-07-02,16.8,10.5,9.7,9.7,3.58,118
2008-07-03,16.7,12.0,6.0,6.0,3.76,138
2008-07-04,18.9,11.9,0.0,0.0,2.78,115
2008-07-05,23.1,10.4,0.0,0.0,2.24,83
2008-07-06,24.0,11.7,0.0,0.0,2.6,27
2008-07-07,26.2,10.1,0.0,0.0,2.94,64
2008-07-08,19.5,14.8,10.8,10.8,4.47,175
2008-07-09,20.3,13.6,0.0,0.0,4.22,128
2008-07-10,22.1,13.3,0.0,0.0,2.7,130
2008-07-11,22.3,13.7,0.0,0.0,2.51,98
2008-07-12,22.0,10.6,0.0,0.0,2.89,69
2008-07-13,25.5,14.4,0.0,0.0,3.8,351
2008-07-14,24.7,13.9,0.0,0.0,2.8,294
2008-07-15,25.6,13.8,0.0,0.0,2.62,44
2008-07-16,23.6,11.8,0.0,0.0,3.61,344
2008-07-17,24.6,11.4,0.0,0.0,4.44,332
2008-07-18,23.0,14.6,0.0,0.0,4.52,222
2008-07-19,16.7,12.8,0.0,0.0,5.76,134
2008-07-20,16.7,12.8,11.9,11.9,6.35,123
2008-07-21,24.2,14.4,7.9,7.9,4.71,98
2008-07-22,21.6,15.5,6.3,6.3,9.08,303
2008-07-23,16.6,13.5,0.0,0.0,5.19,247
2008-07-24,16.4,11.7,0.0,0.0,5.56,277
2008-07-25,14.6,8.6,0.0,0.0,5.2,261
2008-07-26,18.6,6.6,0.4,0.4,4.33,102
2008-07-27,18.4,11.3,20.3,20.3,3.94,102
2008-07-28,16.2,12.8,10.6,10.6,3.41,153
2008-07-29,18.8,13.7,21.5,21.5,3.58,110
2008-07-30,19.9,14.2,5.1,5.1,5.4,289
2008-07-31,17.5,13.0,0.0,0.0,2.62,150
2008-08-01,17.1,13.2,4.0,4.0,4.27,122
2008-08-02,17.7,11.0,11.3,11.3,6.02,259
2008-08-03,13.1,7.3,0.6,0.6,4.96,251
2008-08-04,17.5,5.6,0.0,0.0,3.16,61
2008-08-05,18.6,6.7,0.0,0.0,4.7,179
2008-08-06,20.5,8.1,0.2,0.2,3.0,116
2008-08-07,16.8,11.9,0.9,0.9,4.39,167
2008-08-08,15.7,8.8,0.0,0.0,4.16,158
2008-08-09,17.4,8.2,0.0,0.0,3.71,127
2008-08-10,21.3,11.0,0.0,0.0,3.37,92
2008-08-11,25.2,10.5,0.0,0.0,4.21,62
2008-08-12,21.5,12.6,18.6,18.6,5.5,269
2008-08-13,16.0,10.4,0.0,0.0,4.33,125
2008-08-14,21.3,12.5,0.0,0.0,6.14,108
2008-08-15,23.4,15.8,1.1,1.1,3.93,72
2008-08-16,25.0,15.5,3.1,3.1,4.32,26
2008-08-17,25.4,13.6,11.7,11.7,6.04,177
2008-08-18,17.3,13.7,43.9,43.9,6.26,130
2008-08-19,18.1,16.0,8.2,8.2,6.58,123
2008-08-20,26.0,18.1,5.8,5.8,3.1,125
2008-08-21,19.7,13.4,10.3,10.3,4.83,218
2008-08-22,14.9,8.0,0.0,0.0,4.25,164
2008-08-23,17.1,6.0,2.0,2.0,6.3,113
2008-08-24,21.8,12.4,15.8,15.8,4.18,91
2008-08-25,20.1,11.5,0.0,0.0,3.55,215
2008-08-26,19.4,9.4,0.0,0.0,4.09,118
2008-08-27,24.3,10.7,0.0,0.0,4.02,91
2008-08-28,29.7,15.2,7.7,7.7,6.16,314
2008-08-29,16.7,9.6,1.2,1.2,7.8,276
2008-08-30,18.2,7.8,0.0,0.0,3.23,78
2008-08-31,21.6,6.6,0.0,0.0,3.01,80
2008-09-01,24.1,9.2,0.0,0.0,3.16,19
2008-09-02,29.9,12.0,0.0,0.0,3.4,11
2008-09-03,22.4,14.7,0.0,0.0,7.3,176
2008-09-04,14.5,11.4,5.5,5.5,5.9,163
2008-09-05,12.4,10.1,49.0,49.0,6.17,150
2008-09-06,14.9,9.8,12.0,12.0,10.26,287
2008-09-07,12.4,8.1,0.1,0.1,9.93,289
2008-09-08,17.4,6.0,0.0,0.0,5.08,118
2008-09-09,21.8,10.1,0.0,0.0,4.75,105
2008-09-10,25.7,12.3,19.0,19.0,2.02,60
2008-09-11,22.6,17.9,32.2,32.2,3.54,6
2008-09-12,18.7,11.6,1.3,1.3,5.51,185
2008-09-13,15.4,9.9,0.0,0.0,4.06,259
2008-09-14,18.0,6.9,0.0,0.0,3.83,261
2008-09-15,16.8,7.2,0.0,0.0,3.71,188
2008-09-16,17.9,8.7,0.4,0.4,4.62,175
2008-09-17,19.4,9.2,0.0,0.0,4.67,132
2008-09-18,20.5,8.7,0.0,0.0,6.26,101
2008-09-19,22.2,11.9,0.0,0.0,6.55,93
2008-09-20,19.3,12.6,10.5,10.5,4.16,2
2008-09-21,16.8,13.3,7.1,7.1,7.11,274
2008-09-22,19.4,12.8,5.7,5.7,7.51,213
2008-09-23,19.8,13.0,1.4,1.4,5.76,165
2008-09-24,20.6,10.9,0.0,0.0,5.7,110
2008-09-25,22.4,11.7,0.0,0.0,5.66,100
2008-09-26,22.9,12.7,0.3,0.3,5.49,102
2008-09-27,22.3,14.1,0.2,0.2,7.31,93
2008-09-28,24.8,14.7,0.0,0.0,6.53,87
2008-09-29,24.9,15.2,0.9,0.9,4.37,90
2008-09-30,23.6,17.0,2.0,2.0,2.52,87
2008-10-01,25.6,15.6,3.6,3.6,4.65,128
2008-10-02,24.4,17.4,2.3,2.3,7.62,276
2008-10-03,23.0,11.9,0.0,0.0,4.64,134
2008-10-04,21.9,15.0,1.8,1.8,6.36,123
2008-10-05,19.4,14.1,4.4,4.4,6.66,174
2008-10-06,21.5,11.2,0.0,0.0,2.33,99
2008-10-07,22.1,10.3,0.0,0.0,7.12,187
2008-10-08,18.5,10.9,0.0,0.0,5.89,112
2008-10-09,21.4,11.5,0.0,0.0,5.77,90
2008-10-10,26.2,11.4,0.0,0.0,5.04,84
2008-10-11,21.5,16.6,9.2,9.2,3.22,87
2008-10-12,28.2,16.2,0.0,0.0,3.36,33
2008-10-13,26.8,18.6,7.9,7.9,4.88,96
2008-10-14,22.1,18.8,29.3,29.3,3.26,121
2008-10-15,22.3,17.9,16.6,16.6,4.7,129
2008-10-16,20.2,17.0,0.8,0.8,6.82,133
2008-10-17,18.6,15.7,0.3,0.3,7.18,111
2008-10-18,19.1,15.4,0.0,0.0,6.42,111
2008-10-19,23.8,15.0,0.1,0.1,5.35,103
2008-10-20,27.8,15.4,0.0,0.0,4.75,81
2008-10-21,30.7,15.8,0.2,0.2,4.21,47
2008-10-22,23.8,18.9,30.5,30.5,5.45,134
2008-10-23,21.7,18.3,19.5,19.5,6.16,121
2008-10-24,22.9,18.2,3.6,3.6,5.54,115
2008-10-25,21.3,18.7,65.4,65.4,5.55,112
2008-10-26,22.8,19.6,78.7,78.7,6.13,50
2008-10-27,22.1,16.1,0.0,0.0,5.33,186
2008-10-28,22.7,15.1,0.0,0.0,7.19,111
2008-10-29,22.7,17.3,28.8,28.8,3.98,103
2008-10-30,22.7,16.5,0.0,0.0,4.43,198
2008-10-31,22.1,14.3,0.4,0.4,5.57,114
2008-11-01,26.0,14.6,5.0,5.0,4.63,112
2008-11-02,23.1,18.3,17.7,17.7,4.31,143
2008-11-03,24.5,18.5,0.0,0.0,5.5,110
2008-11-04,26.8,17.4,0.5,0.5,3.72,156
2008-11-05,29.4,17.4,0.9,0.9,2.65,111
2008-11-06,25.5,19.3,7.2,7.2,4.35,184
2008-11-07,26.5,18.9,0.0,0.0,5.57,122
2008-11-08,28.6,17.4,0.0,0.0,4.57,101
2008-11-09,28.1,19.4,4.9,4.9,5.82,125
2008-11-10,25.8,19.9,1.5,1.5,7.2,119
2008-11-11,25.0,18.8,0.3,0.3,7.28,105
2008-11-12,23.8,17.9,0.1,0.1,6.3,105
2008-11-13,24.1,16.1,0.4,0.4,5.85,106
2008-11-14,24.6,17.4,11.1,11.1,4.05,114
2008-11-15,26.9,17.2,1.4,1.4,8.01,207
2008-11-16,20.3,15.9,5.0,5.0,6.5,170
2008-11-17,24.3,12.5,0.0,0.0,4.24,117
2008-11-18,23.5,15.5,0.1,0.1,5.83,141
2008-11-19,22.3,13.2,0.8,0.8,6.9,120
2008-11-20,21.5,16.5,0.5,0.5,8.52,103
2008-11-21,23.4,16.3,0.1,0.1,7.08,91
2008-11-22,23.9,17.5,0.4,0.4,8.45,86
2008-11-23,27.2,17.4,0.3,0.3,6.73,83
2008-11-24,29.5,17.3,0.0,0.0,5.5,88
2008-11-25,30.3,19.1,0.0,0.0,4.53,80
2008-11-26,30.5,19.5,0.0,0.0,4.97,88
2008-11-27,30.6,20.1,0.0,0.0,6.76,92
2008-11-28,30.4,20.4,0.0,0.0,6.54,92
2008-11-29,31.1,20.3,0.0,0.0,5.66,96
2008-11-30,31.4,20.7,5.9,5.9,3.24,55
2008-12-01,27.6,21.1,12.8,12.8,6.5,277
2008-12-02,25.4,16.9,15.6,15.6,6.05,227
2008-12-03,20.9,15.5,2.1,2.1,6.13,212
2008-12-04,21.8,15.2,0.4,0.4,4.16,179
2008-12-05,23.3,12.8,0.0,0.0,4.18,113
2008-12-06,26.6,14.2,0.0,0.0,4.33,125
2008-12-07,30.2,16.1,0.0,0.0,4.06,96
2008-12-08,34.7,19.8,0.4,0.4,3.35,27
2008-12-09,33.5,21.2,1.4,1.4,3.78,147
2008-12-10,24.6,20.8,3.9,3.9,4.89,150
2008-12-11,24.9,19.6,3.0,3.0,7.32,131
2008-12-12,25.1,18.6,0.6,0.6,6.68,108
2008-12-13,27.8,16.9,0.0,0.0,6.67,106
2008-12-14,28.2,18.5,5.2,5.2,4.67,112
2008-12-15,24.9,18.9,20.0,20.0,6.68,99
2008-12-16,26.6,18.0,0.2,0.2,7.18,100
2008-12-17,26.6,18.1,0.9,0.9,6.3,107
2008-12-18,28.1,17.4,0.0,0.0,5.44,114
2008-12-19,28.4,18.2,0.0,0.0,6.5,107
2008-12-20,30.8,18.7,0.0,0.0,5.23,111
2008-12-21,33.3,19.7,0.0,0.0,4.16,110
2008-12-22,33.2,21.2,0.0,0.0,4.52,156
2008-12-23,32.1,22.4,5.4,5.4,3.91,192
2008-12-24,26.1,21.9,24.1,24.1,4.47,176
2008-12-25,28.5,19.6,0.3,0.3,4.12,134
2008-12-26,27.4,18.0,0.3,0.3,5.06,122
2008-12-27,29.9,17.5,0.0,0.0,5.17,98
2008-12-28,32.8,17.9,0.0,0.0,3.31,19
2008-12-29,29.5,20.1,7.5,7.5,8.54,190
2008-12-30,26.6,17.8,0.0,0.0,5.43,125
2008-12-31,29.6,20.3,0.8,0.8,5.73,151
