time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,vapour_pressure_deficit,et0_fao_evapotranspiration,shortwave_radiation,weather_code,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm
2003-01-01 13:00:00,25.0,75,20.4,0.0,0.0,0.0,1011.1,1009.4,99,2.72,163,5.8,0.78,0.24,312.0,3,25.5,24.7,0.431,0.426
2003-01-01 14:00:00,25.6,73,20.3,0.0,0.0,0.0,1010.9,1009.2,99,3.07,161,5.8,0.89,0.27,346.0,3,26.0,24.7,0.43,0.426
2003-01-01 15:00:00,26.0,71,20.3,0.0,0.0,0.0,1010.2,1008.5,100,3.51,160,5.6,0.97,0.28,354.0,3,26.4,24.8,0.428,0.426
2003-01-01 16:00:00,26.4,69,20.2,0.0,0.0,0.0,1009.9,1008.2,92,3.89,151,7.4,1.08,0.3,380.0,3,26.7,24.9,0.426,0.426
2003-01-01 17:00:00,25.8,70,19.9,0.0,0.0,0.0,1009.5,1007.8,83,3.83,147,7.6,0.99,0.22,265.0,3,26.4,25.0,0.424,0.425
2003-01-01 18:00:00,25.2,71,19.6,0.0,0.0,0.0,1009.9,1008.2,55,3.58,144,7.4,0.92,0.17,188.0,2,25.9,25.0,0.423,0.425
2003-01-01 19:00:00,24.4,74,19.4,0.0,0.0,0.0,1010.1,1008.4,97,3.32,136,6.7,0.8,0.09,64.0,3,25.2,25.0,0.422,0.425
2003-01-01 20:00:00,23.6,77,19.3,0.0,0.0,0.0,1010.5,1008.8,100,2.98,140,5.8,0.68,0.05,5.0,3,24.5,24.9,0.422,0.425
2003-01-01 21:00:00,23.2,79,19.3,0.0,0.0,0.0,1011.4,1009.7,98,2.84,141,5.2,0.61,0.02,0.0,3,24.0,24.9,0.422,0.425
2003-01-01 22:00:00,23.0,81,19.5,0.0,0.0,0.0,1012.0,1010.3,99,2.56,141,4.9,0.54,0.02,0.0,3,23.7,24.8,0.421,0.425
2003-01-01 23:00:00,22.7,83,19.7,0.0,0.0,0.0,1012.2,1010.4,95,2.28,142,4.4,0.46,0.01,0.0,3,23.5,24.7,0.421,0.425
2003-01-02 00:00:00,22.4,86,19.8,0.0,0.0,0.0,1012.2,1010.4,92,2.11,149,3.4,0.39,0.0,0.0,3,23.3,24.6,0.421,0.425
2003-01-02 01:00:00,22.1,87,19.9,0.0,0.0,0.0,1011.4,1009.6,91,2.28,157,3.1,0.34,0.0,0.0,3,23.1,24.5,0.421,0.425
2003-01-02 02:00:00,21.9,89,20.0,0.0,0.0,0.0,1011.3,1009.5,94,2.44,161,3.3,0.29,0.0,0.0,3,22.9,24.4,0.421,0.425
2003-01-02 03:00:00,21.7,90,19.9,0.0,0.0,0.0,1011.0,1009.2,94,2.72,163,3.7,0.26,0.0,0.0,3,22.8,24.3,0.421,0.425
2003-01-02 04:00:00,21.7,90,20.0,0.0,0.0,0.0,1011.4,1009.6,91,2.88,160,4.9,0.25,0.0,0.0,3,22.7,24.2,0.421,0.426
2003-01-02 05:00:00,21.6,89,19.7,0.0,0.0,0.0,1012.0,1010.2,91,2.47,159,5.1,0.29,0.0,0.0,3,22.6,24.1,0.421,0.426
2003-01-02 06:00:00,21.6,88,19.6,0.0,0.0,0.0,1012.4,1010.6,89,2.55,154,4.6,0.3,0.03,4.0,3,22.5,24.0,0.421,0.426
2003-01-02 07:00:00,21.9,83,19.0,0.0,0.0,0.0,1012.4,1010.6,79,2.25,148,5.1,0.44,0.06,57.0,2,22.7,23.9,0.421,0.426
2003-01-02 08:00:00,22.3,79,18.4,0.0,0.0,0.0,1012.7,1010.9,85,3.24,146,6.1,0.58,0.11,112.0,3,23.0,23.9,0.421,0.426
2003-01-02 09:00:00,22.9,75,18.3,0.0,0.0,0.0,1013.2,1011.4,73,3.47,147,7.1,0.7,0.18,228.0,2,23.6,23.9,0.42,0.425
2003-01-02 10:00:00,23.6,72,18.1,0.0,0.0,0.0,1013.3,1011.6,70,3.64,148,7.8,0.83,0.25,338.0,2,24.3,23.9,0.419,0.425
2003-01-02 11:00:00,24.5,67,18.0,0.0,0.0,0.0,1013.1,1011.4,77,3.69,147,8.3,1.0,0.38,545.0,2,25.3,24.0,0.417,0.425
2003-01-02 12:00:00,25.2,64,17.8,0.0,0.0,0.0,1012.7,1011.0,78,4.02,145,8.1,1.17,0.42,592.0,2,26.1,24.1,0.415,0.425
2003-01-02 13:00:00,25.8,61,17.7,0.0,0.0,0.0,1012.6,1010.9,71,4.05,147,8.3,1.3,0.46,644.0,2,26.8,24.2,0.412,0.424
2003-01-02 14:00:00,26.2,58,17.4,0.0,0.0,0.0,1011.8,1010.1,89,4.38,145,8.6,1.42,0.48,662.0,3,27.2,24.4,0.409,0.424
2003-01-02 15:00:00,26.2,58,17.4,0.0,0.0,0.0,1011.0,1009.3,88,4.6,146,8.9,1.41,0.43,570.0,3,27.3,24.5,0.406,0.423
2003-01-02 16:00:00,26.4,59,17.8,0.0,0.0,0.0,1010.7,1009.0,82,4.98,142,9.1,1.41,0.39,502.0,3,27.1,24.6,0.403,0.423
2003-01-02 17:00:00,25.7,64,18.4,0.0,0.0,0.0,1010.0,1008.3,87,4.88,134,9.1,1.19,0.27,316.0,3,26.6,24.7,0.402,0.423
2003-01-02 18:00:00,24.9,69,18.9,0.0,0.0,0.0,1009.8,1008.1,76,4.99,123,9.0,0.96,0.18,183.0,2,25.9,24.8,0.401,0.422
2003-01-02 19:00:00,23.9,75,19.1,0.0,0.0,0.0,1010.6,1008.9,43,4.14,110,8.8,0.75,0.1,83.0,1,25.1,24.8,0.401,0.422
2003-01-02 20:00:00,22.9,80,19.2,0.0,0.0,0.0,1011.2,1009.5,24,4.15,105,8.2,0.57,0.06,7.0,1,24.3,24.7,0.4,0.422
2003-01-02 21:00:00,22.1,84,19.2,0.0,0.0,0.0,1011.6,1009.8,24,4.22,104,8.1,0.43,0.02,0.0,1,23.6,24.6,0.401,0.422
2003-01-02 22:00:00,21.5,86,19.1,0.0,0.0,0.0,1012.5,1010.7,32,4.05,106,7.9,0.36,0.02,0.0,1,23.0,24.5,0.401,0.422
2003-01-02 23:00:00,21.1,88,19.1,0.0,0.0,0.0,1012.3,1010.5,22,4.21,108,7.4,0.29,0.01,0.0,1,22.6,24.4,0.401,0.422
2003-01-03 00:00:00,20.8,90,19.2,0.0,0.0,0.0,1012.0,1010.2,99,4.08,107,7.5,0.24,0.01,0.0,3,22.3,24.3,0.401,0.422
2003-01-03 01:00:00,20.6,92,19.3,0.0,0.0,0.0,1011.4,1009.6,100,3.96,106,7.4,0.19,0.0,0.0,3,22.0,24.2,0.401,0.422
2003-01-03 02:00:00,20.5,92,19.2,0.0,0.0,0.0,1010.9,1009.1,98,3.98,108,7.3,0.19,0.0,0.0,3,21.8,24.0,0.401,0.422
2003-01-03 03:00:00,20.5,92,19.1,0.0,0.0,0.0,1010.4,1008.6,99,4.08,107,7.5,0.19,0.0,0.0,3,21.7,23.9,0.401,0.422
2003-01-03 04:00:00,20.6,92,19.2,0.0,0.0,0.0,1010.7,1008.9,96,4.21,108,7.3,0.2,0.0,0.0,3,21.7,23.8,0.401,0.422
2003-01-03 05:00:00,20.6,91,19.1,0.0,0.0,0.0,1010.8,1009.0,96,4.43,108,7.5,0.22,0.01,0.0,3,21.6,23.7,0.401,0.422
2003-01-03 06:00:00,20.9,90,19.2,0.0,0.0,0.0,1011.2,1009.4,100,4.52,108,7.9,0.25,0.03,6.0,3,21.7,23.6,0.401,0.422
2003-01-03 07:00:00,21.6,88,19.5,0.0,0.0,0.0,1011.4,1009.6,99,4.61,103,8.0,0.32,0.06,59.0,3,22.1,23.5,0.401,0.422
2003-01-03 08:00:00,22.5,83,19.5,0.0,0.0,0.0,1011.3,1009.5,90,4.93,96,9.2,0.46,0.12,144.0,3,22.7,23.4,0.401,0.422
2003-01-03 09:00:00,23.2,80,19.6,0.0,0.0,0.0,1010.9,1009.2,100,5.1,92,9.4,0.57,0.17,215.0,3,23.3,23.4,0.4,0.422
2003-01-03 10:00:00,23.9,77,19.7,0.0,0.0,0.0,1010.4,1008.7,85,5.1,89,9.5,0.67,0.21,279.0,3,24.0,23.5,0.399,0.422
2003-01-03 11:00:00,25.0,74,20.0,0.0,0.0,0.0,1010.1,1008.4,61,4.83,84,9.9,0.84,0.32,458.0,2,25.0,23.6,0.397,0.421
2003-01-03 12:00:00,26.4,69,20.2,0.0,0.0,0.0,1009.6,1007.9,50,4.24,82,10.1,1.08,0.44,623.0,2,26.3,23.7,0.395,0.421
2003-01-03 13:00:00,27.6,64,20.2,0.0,0.0,0.0,1009.2,1007.5,78,3.62,84,9.7,1.32,0.52,733.0,2,27.4,23.9,0.392,0.421
2003-01-03 14:00:00,28.0,64,20.4,0.0,0.0,0.0,1008.4,1006.7,100,3.51,93,8.5,1.37,0.44,586.0,3,27.8,24.1,0.389,0.42
2003-01-03 15:00:00,27.7,65,20.5,0.0,0.0,0.0,1007.4,1005.7,100,4.3,102,9.6,1.3,0.4,523.0,3,27.9,24.3,0.387,0.42
2003-01-03 16:00:00,28.2,64,20.8,0.0,0.0,0.0,1006.4,1004.7,100,5.2,113,9.7,1.37,0.42,550.0,3,28.1,24.5,0.384,0.419
2003-01-03 17:00:00,26.9,69,20.6,0.0,0.0,0.0,1007.2,1005.5,100,5.24,103,9.8,1.11,0.25,283.0,3,27.4,24.6,0.383,0.419
2003-01-03 18:00:00,25.6,73,20.4,0.0,0.0,0.0,1006.6,1004.9,100,5.15,108,9.9,0.89,0.16,141.0,3,26.4,24.7,0.382,0.419
2003-01-03 19:00:00,24.5,76,20.0,0.0,0.0,0.0,1007.6,1005.9,99,4.35,113,9.6,0.74,0.09,48.0,3,25.5,24.7,0.382,0.419
2003-01-03 20:00:00,23.8,78,19.7,0.0,0.0,0.0,1007.5,1005.8,100,3.94,114,8.2,0.65,0.06,5.0,3,24.7,24.7,0.382,0.419
2003-01-03 21:00:00,23.4,80,19.7,0.6,0.6,0.0,1007.8,1006.1,100,3.67,107,6.8,0.58,0.03,0.0,53,24.2,24.7,0.386,0.419
2003-01-03 22:00:00,22.7,85,20.1,1.9,1.9,0.0,1008.2,1006.5,100,3.26,108,6.7,0.41,0.01,0.0,61,23.7,24.6,0.406,0.419
2003-01-03 23:00:00,22.2,90,20.4,2.7,2.7,0.0,1008.0,1006.3,100,3.08,103,7.5,0.28,0.0,0.0,63,23.4,24.5,0.439,0.419
2003-01-04 00:00:00,22.0,91,20.5,3.7,3.7,0.0,1007.7,1006.0,95,2.79,105,7.7,0.23,0.0,0.0,63,23.1,24.4,0.486,0.419
2003-01-04 01:00:00,21.7,94,20.8,2.8,2.8,0.0,1006.3,1004.6,73,3.13,83,9.5,0.15,0.0,0.0,63,23.0,24.3,0.516,0.421
2003-01-04 02:00:00,21.6,95,20.8,0.9,0.9,0.0,1006.0,1004.3,99,2.1,87,9.2,0.12,0.0,0.0,53,22.9,24.2,0.496,0.431
2003-01-04 03:00:00,21.7,95,20.8,1.9,1.9,0.0,1005.8,1004.1,99,2.16,103,8.7,0.14,0.0,0.0,61,22.8,24.1,0.512,0.434
2003-01-04 04:00:00,22.0,89,20.2,0.4,0.4,0.0,1005.7,1004.0,96,1.92,99,4.7,0.28,0.0,0.0,51,22.6,24.0,0.495,0.441
2003-01-04 05:00:00,21.8,91,20.4,3.0,3.0,0.0,1006.3,1004.6,99,1.48,118,5.9,0.22,0.0,0.0,63,22.5,24.0,0.518,0.443
2003-01-04 06:00:00,21.6,94,20.7,4.0,4.0,0.0,1007.3,1005.6,99,1.44,124,5.9,0.15,0.02,5.0,63,22.5,23.9,0.456,0.481
2003-01-04 07:00:00,22.2,95,21.3,2.9,2.9,0.0,1008.0,1006.3,100,1.36,107,6.3,0.14,0.04,48.0,63,22.9,23.8,0.491,0.483
2003-01-04 08:00:00,23.1,93,22.0,2.6,2.6,0.0,1007.9,1006.2,100,1.2,48,6.7,0.19,0.08,105.0,63,23.4,23.8,0.518,0.483
2003-01-04 09:00:00,23.9,90,22.2,1.9,1.9,0.0,1007.5,1005.8,100,2.46,333,6.6,0.29,0.11,150.0,61,23.9,23.8,0.457,0.512
2003-01-04 10:00:00,24.3,89,22.3,0.7,0.7,0.0,1007.5,1005.8,100,4.3,306,6.5,0.34,0.13,180.0,53,24.3,23.8,0.471,0.508
2003-01-04 11:00:00,25.3,84,22.3,0.0,0.0,0.0,1006.8,1005.1,100,4.16,297,7.7,0.52,0.22,318.0,3,24.9,23.9,0.474,0.506
2003-01-04 12:00:00,26.0,80,22.3,0.0,0.0,0.0,1006.0,1004.3,100,4.61,294,9.2,0.66,0.31,444.0,3,25.6,24.0,0.475,0.504
2003-01-04 13:00:00,27.8,74,22.7,0.1,0.1,0.0,1005.7,1004.0,96,4.04,279,9.9,0.97,0.63,957.0,51,27.6,24.2,0.473,0.502
2003-01-04 14:00:00,28.3,71,22.5,0.3,0.3,0.0,1005.2,1003.5,99,3.75,261,9.3,1.11,0.49,691.0,51,28.0,24.4,0.474,0.5
2003-01-04 15:00:00,28.6,70,22.5,0.3,0.3,0.0,1004.9,1003.2,96,3.26,243,8.5,1.19,0.51,707.0,51,28.5,24.6,0.474,0.499
2003-01-04 16:00:00,28.2,70,22.3,0.1,0.1,0.0,1004.3,1002.6,99,3.11,222,7.0,1.14,0.38,512.0,51,28.4,24.8,0.474,0.498
2003-01-04 17:00:00,27.2,74,22.2,0.1,0.1,0.0,1004.2,1002.5,97,3.26,198,6.9,0.92,0.24,313.0,51,27.8,24.9,0.475,0.497
2003-01-04 18:00:00,26.0,78,22.0,0.2,0.2,0.0,1004.5,1002.8,92,2.7,182,6.2,0.73,0.17,228.0,51,27.0,25.0,0.476,0.496
2003-01-04 19:00:00,25.7,81,22.1,0.0,0.0,0.0,1005.2,1003.5,81,0.85,159,5.0,0.64,0.07,103.0,3,26.3,25.1,0.476,0.495
2003-01-04 20:00:00,25.1,84,22.1,0.0,0.0,0.0,1006.0,1004.3,63,1.04,163,2.7,0.52,0.02,7.0,2,25.5,25.1,0.476,0.494
2003-01-04 21:00:00,24.3,89,22.4,0.0,0.0,0.0,1005.8,1004.1,54,1.26,162,2.1,0.32,0.0,0.0,2,24.8,25.0,0.476,0.494
2003-01-04 22:00:00,23.2,94,22.2,0.0,0.0,0.0,1006.4,1004.7,39,0.91,186,2.1,0.16,0.0,0.0,1,24.2,25.0,0.476,0.493
2003-01-04 23:00:00,22.8,95,21.9,0.0,0.0,0.0,1006.0,1004.3,63,1.21,204,2.9,0.14,0.0,0.0,2,23.8,24.9,0.477,0.493
2003-01-05 00:00:00,22.5,96,21.7,0.0,0.0,0.0,1005.8,1004.1,100,1.61,210,2.9,0.12,0.0,0.0,3,23.5,24.8,0.477,0.492
2003-01-05 01:00:00,22.3,96,21.6,0.0,0.0,0.0,1005.1,1003.4,96,1.8,199,3.1,0.11,0.0,0.0,3,23.3,24.7,0.477,0.492
2003-01-05 02:00:00,22.0,96,21.3,0.0,0.0,0.0,1005.0,1003.3,80,2.28,195,3.6,0.1,0.0,0.0,3,23.1,24.6,0.477,0.491
2003-01-05 03:00:00,21.7,96,21.1,0.0,0.0,0.0,1004.7,1003.0,43,2.35,192,3.9,0.1,0.0,0.0,1,22.9,24.4,0.477,0.491
2003-01-05 04:00:00,21.6,98,21.2,0.0,0.0,0.0,1004.9,1003.2,60,2.38,195,4.1,0.06,0.0,0.0,2,22.7,24.3,0.477,0.491
2003-01-05 05:00:00,21.8,97,21.3,0.0,0.0,0.0,1005.4,1003.7,100,2.45,192,4.3,0.08,0.0,0.0,3,22.7,24.2,0.477,0.49
2003-01-05 06:00:00,21.8,96,21.2,0.0,0.0,0.0,1005.7,1004.0,81,2.35,192,4.3,0.09,0.02,4.0,3,22.8,24.1,0.477,0.49
2003-01-05 07:00:00,22.4,94,21.3,0.0,0.0,0.0,1006.4,1004.7,35,2.6,196,5.3,0.18,0.05,74.0,1,23.2,24.1,0.477,0.489
2003-01-05 08:00:00,23.3,85,20.7,0.0,0.0,0.0,1006.9,1005.2,45,2.96,192,6.4,0.43,0.15,220.0,1,23.9,24.1,0.476,0.489
2003-01-05 09:00:00,24.4,79,20.6,0.0,0.0,0.0,1006.9,1005.2,44,2.69,195,6.2,0.63,0.26,393.0,1,24.9,24.1,0.475,0.488
2003-01-05 10:00:00,25.7,72,20.2,0.0,0.0,0.0,1006.7,1005.0,66,2.73,204,6.0,0.93,0.43,646.0,2,26.4,24.2,0.472,0.488
2003-01-05 11:00:00,26.7,67,20.0,0.0,0.0,0.0,1006.8,1005.1,71,2.92,211,6.0,1.16,0.49,697.0,2,27.5,24.4,0.469,0.487
2003-01-05 12:00:00,27.6,63,19.8,0.0,0.0,0.0,1006.3,1004.6,96,2.78,210,6.3,1.39,0.6,851.0,3,28.6,24.6,0.465,0.486
2003-01-05 13:00:00,28.3,59,19.6,0.0,0.0,0.0,1005.9,1004.2,85,2.33,211,6.3,1.57,0.6,829.0,3,29.3,24.9,0.462,0.485
2003-01-05 14:00:00,28.8,58,19.7,0.0,0.0,0.0,1005.5,1003.8,75,2.25,212,5.9,1.67,0.57,774.0,2,29.6,25.1,0.458,0.483
2003-01-05 15:00:00,28.8,59,19.9,0.0,0.0,0.0,1005.2,1003.5,88,1.97,210,5.8,1.64,0.48,638.0,3,29.5,25.3,0.455,0.482
2003-01-05 16:00:00,29.1,58,19.9,0.0,0.0,0.0,1005.1,1003.4,54,1.88,205,5.1,1.71,0.45,603.0,2,29.5,25.5,0.453,0.482
2003-01-05 17:00:00,28.9,59,20.0,0.0,0.0,0.0,1004.7,1003.0,37,1.75,167,5.1,1.64,0.39,531.0,1,29.3,25.7,0.45,0.481
2003-01-05 18:00:00,28.2,63,20.4,0.0,0.0,0.0,1004.7,1003.0,9,2.05,133,4.6,1.42,0.25,325.0,0,28.6,25.8,0.449,0.48
2003-01-05 19:00:00,26.9,70,21.0,0.0,0.0,0.0,1004.4,1002.7,3,1.61,120,4.0,1.05,0.1,137.0,0,27.5,25.9,0.449,0.479
2003-01-05 20:00:00,25.2,77,20.9,0.0,0.0,0.0,1004.8,1003.1,5,1.89,122,3.9,0.73,0.04,10.0,0,26.2,25.9,0.45,0.479
2003-01-05 21:00:00,24.2,81,20.8,0.0,0.0,0.0,1006.2,1004.5,7,1.86,126,3.6,0.56,0.01,0.0,0,25.2,25.8,0.45,0.478
2003-01-05 22:00:00,23.4,85,20.7,0.0,0.0,0.0,1007.2,1005.5,14,1.66,115,3.3,0.44,0.0,0.0,0,24.5,25.7,0.451,0.478
2003-01-05 23:00:00,22.6,89,20.7,0.0,0.0,0.0,1007.2,1005.5,15,1.5,94,2.7,0.3,0.0,0.0,0,24.0,25.6,0.451,0.478
2003-01-06 00:00:00,22.0,92,20.6,0.0,0.0,0.0,1007.4,1005.7,48,1.43,65,2.7,0.21,0.0,0.0,1,23.4,25.4,0.452,0.477
2003-01-06 01:00:00,22.2,90,20.5,0.0,0.0,0.0,1007.1,1005.4,65,1.66,33,2.6,0.26,0.0,0.0,2,23.0,25.2,0.452,0.477
2003-01-06 02:00:00,20.9,95,20.1,0.0,0.0,0.0,1007.0,1005.2,4,1.61,353,2.7,0.11,0.0,0.0,0,22.6,25.1,0.453,0.477
2003-01-06 03:00:00,20.9,95,20.1,0.0,0.0,0.0,1006.9,1005.1,4,1.84,319,3.2,0.13,0.0,0.0,0,22.3,24.9,0.453,0.476
2003-01-06 04:00:00,21.1,95,20.3,0.0,0.0,0.0,1006.9,1005.1,2,1.58,305,3.3,0.11,0.0,0.0,0,22.3,24.7,0.454,0.476
2003-01-06 05:00:00,21.1,95,20.3,0.0,0.0,0.0,1007.9,1006.1,2,1.75,301,3.0,0.12,0.0,0.0,0,22.2,24.6,0.454,0.476
2003-01-06 06:00:00,21.1,95,20.3,0.0,0.0,0.0,1008.0,1006.2,2,2.11,301,3.2,0.11,0.01,9.0,0,22.1,24.4,0.454,0.476
2003-01-06 07:00:00,23.1,90,21.5,0.0,0.0,0.0,1008.4,1006.7,2,2.04,281,4.6,0.27,0.08,140.0,0,23.2,24.3,0.454,0.475
2003-01-06 08:00:00,25.1,82,21.8,0.0,0.0,0.0,1009.3,1007.6,12,2.9,226,6.5,0.57,0.22,349.0,0,24.9,24.4,0.454,0.475
2003-01-06 09:00:00,25.8,78,21.7,0.0,0.0,0.0,1009.4,1007.7,14,4.44,194,9.6,0.73,0.35,553.0,0,26.2,24.4,0.453,0.474
2003-01-06 10:00:00,26.3,76,21.8,0.0,0.0,0.0,1009.9,1008.2,15,4.7,181,10.4,0.81,0.47,747.0,0,27.2,24.6,0.45,0.474
2003-01-06 11:00:00,26.7,71,21.0,0.0,0.0,0.0,1009.9,1008.2,9,4.72,175,10.3,1.03,0.56,869.0,0,28.1,24.8,0.447,0.473
2003-01-06 12:00:00,26.9,66,20.1,0.0,0.0,0.0,1009.7,1008.0,65,4.54,172,9.9,1.2,0.6,908.0,2,28.7,25.0,0.444,0.472
2003-01-06 13:00:00,27.3,63,19.5,0.0,0.0,0.0,1009.8,1008.1,84,4.14,172,9.5,1.35,0.64,951.0,3,29.3,25.2,0.44,0.471
2003-01-06 14:00:00,27.3,60,19.0,0.0,0.0,0.0,1009.8,1008.1,81,4.06,170,9.2,1.44,0.61,888.0,3,29.5,25.4,0.436,0.47
2003-01-06 15:00:00,27.3,59,18.5,0.0,0.0,0.0,1009.5,1007.8,33,3.98,168,9.1,1.49,0.59,846.0,1,29.6,25.6,0.432,0.469
2003-01-06 16:00:00,26.8,59,18.1,0.0,0.0,0.0,1008.9,1007.2,29,3.77,158,8.0,1.45,0.43,574.0,1,28.9,25.7,0.43,0.468
2003-01-06 17:00:00,26.2,59,17.5,0.0,0.0,0.0,1008.9,1007.2,30,3.77,148,7.6,1.39,0.35,463.0,1,28.2,25.8,0.428,0.467
2003-01-06 18:00:00,25.4,60,17.2,0.0,0.0,0.0,1008.7,1007.0,25,3.69,139,7.4,1.28,0.25,314.0,1,27.3,25.9,0.427,0.467
2003-01-06 19:00:00,24.4,64,17.2,0.0,0.0,0.0,1009.2,1007.5,21,2.69,135,6.4,1.09,0.12,122.0,1,26.2,25.9,0.427,0.466
2003-01-06 20:00:00,23.5,67,17.0,0.0,0.0,0.0,1009.8,1008.1,19,2.48,130,5.0,0.95,0.06,8.0,0,25.1,25.8,0.427,0.466
2003-01-06 21:00:00,22.8,70,17.2,0.0,0.0,0.0,1010.1,1008.4,27,2.42,128,4.4,0.82,0.03,0.0,1,24.3,25.7,0.427,0.465
2003-01-06 22:00:00,22.3,74,17.4,0.0,0.0,0.0,1011.0,1009.2,30,2.64,119,4.6,0.71,0.03,0.0,1,23.7,25.5,0.428,0.465
2003-01-06 23:00:00,21.9,77,17.6,0.0,0.0,0.0,1011.0,1009.2,22,2.73,114,5.0,0.61,0.02,0.0,1,23.2,25.4,0.428,0.465
2003-01-07 00:00:00,21.3,80,17.7,0.0,0.0,0.0,1011.1,1009.3,11,2.55,116,4.9,0.5,0.01,0.0,0,22.8,25.2,0.429,0.465
2003-01-07 01:00:00,20.8,83,17.9,0.0,0.0,0.0,1010.7,1008.9,16,2.1,115,4.3,0.41,0.0,0.0,0,22.4,25.0,0.429,0.464
2003-01-07 02:00:00,20.2,87,17.9,0.0,0.0,0.0,1010.5,1008.7,14,1.58,108,3.6,0.32,0.0,0.0,0,22.0,24.8,0.43,0.464
2003-01-07 03:00:00,19.5,91,18.0,0.0,0.0,0.0,1010.4,1008.6,13,1.53,101,3.0,0.2,0.0,0.0,0,21.6,24.6,0.43,0.464
2003-01-07 04:00:00,20.6,86,18.2,0.0,0.0,0.0,1010.5,1008.7,6,0.51,79,2.3,0.34,0.0,0.0,0,21.2,24.4,0.431,0.463
2003-01-07 05:00:00,20.3,88,18.3,0.0,0.0,0.0,1011.2,1009.4,1,0.45,297,1.5,0.29,0.0,0.0,0,20.8,24.2,0.431,0.463
2003-01-07 06:00:00,19.6,93,18.4,0.0,0.0,0.0,1011.8,1010.0,0,1.1,270,1.5,0.16,0.01,8.0,0,20.5,24.0,0.432,0.463
2003-01-07 07:00:00,21.0,89,19.1,0.0,0.0,0.0,1012.7,1010.9,0,1.32,279,3.1,0.28,0.07,143.0,0,22.0,23.9,0.432,0.463
2003-01-07 08:00:00,23.0,81,19.6,0.0,0.0,0.0,1012.8,1011.0,0,1.63,281,4.1,0.54,0.22,367.0,0,24.0,23.9,0.432,0.462
2003-01-07 09:00:00,24.8,75,20.0,0.0,0.0,0.0,1013.3,1011.6,0,2.01,276,4.9,0.79,0.38,592.0,0,25.7,24.0,0.43,0.462
2003-01-07 10:00:00,26.3,68,19.9,0.0,0.0,0.0,1012.8,1011.1,0,2.14,259,5.7,1.1,0.53,786.0,0,27.3,24.2,0.428,0.461
2003-01-07 11:00:00,27.5,60,18.9,0.0,0.0,0.0,1013.0,1011.3,10,2.14,233,5.9,1.48,0.65,939.0,0,28.6,24.4,0.424,0.46
